"定点報告疾患 月報告分 年齢別集計表"
"東京都"
"集計期間開始月","2019年8月"
"集計期間終了月","2019年8月"
"性別","男性"

"","性器クラミジア感染症","性器ヘルペスウイルス感染症","尖圭コンジローマ","淋菌感染症","膣トリコモナス症","梅毒様疾患","メチシリン耐性黄色ブドウ球菌感染症","ペニシリン耐性肺炎球菌感染症","薬剤耐性緑膿菌感染症"
"0歳","0","0","0","0","0","0","17","0","0"
"1～4歳","0","0","0","0","0","0","4","1","0"
"5～9歳","0","0","0","0","0","0","7","0","0"
"10～14歳","0","0","0","0","0","0","1","0","0"
"15～19歳","1","1","1","2","0","0","1","0","0"
"20～24歳","33","8","7","18","0","0","0","0","0"
"25～29歳","22","6","11","11","0","0","1","0","0"
"30～34歳","18","5","24","12","0","0","0","0","1"
"35～39歳","22","5","17","18","0","0","1","0","0"
"40～44歳","15","2","11","12","0","0","2","0","0"
"45～49歳","22","5","8","9","0","0","0","0","0"
"50～54歳","9","4","4","2","0","0","1","0","0"
"55～59歳","1","2","3","1","0","0","3","0","0"
"60～64歳","2","4","1","1","0","0","2","0","0"
"65～69歳","1","1","0","0","0","0","3","0","0"
"70歳以上","0","1","0","1","0","0","19","0","0"
"合計","146","44","87","87","0","0","62","1","1"


"定点報告疾患 月報告分 年齢別集計表"
"東京都"
"集計期間開始月","2019年8月"
"集計期間終了月","2019年8月"
"性別","女性"

"","性器クラミジア感染症","性器ヘルペスウイルス感染症","尖圭コンジローマ","淋菌感染症","膣トリコモナス症","梅毒様疾患","メチシリン耐性黄色ブドウ球菌感染症","ペニシリン耐性肺炎球菌感染症","薬剤耐性緑膿菌感染症"
"0歳","0","0","0","0","0","0","5","1","0"
"1～4歳","0","0","0","0","0","0","5","2","0"
"5～9歳","0","0","0","0","0","0","1","0","0"
"10～14歳","0","0","0","0","0","0","0","0","0"
"15～19歳","7","3","0","2","1","0","1","0","0"
"20～24歳","31","6","6","3","0","0","1","0","0"
"25～29歳","25","11","7","8","4","0","0","0","0"
"30～34歳","18","8","5","3","1","0","0","0","0"
"35～39歳","15","5","3","1","0","0","2","0","0"
"40～44歳","9","3","1","4","1","0","0","0","0"
"45～49歳","3","3","0","2","2","0","3","0","0"
"50～54歳","4","2","0","3","0","0","1","1","0"
"55～59歳","0","2","0","0","0","0","0","0","0"
"60～64歳","0","2","0","0","0","0","1","0","0"
"65～69歳","0","0","0","0","0","0","3","0","0"
"70歳以上","0","0","0","0","1","0","18","2","0"
"合計","112","45","22","26","10","0","41","6","0"


"定点報告疾患 月報告分 年齢別集計表"
"東京都"
"集計期間開始月","2019年8月"
"集計期間終了月","2019年8月"
"性別","男女合計"

"","性器クラミジア感染症","性器ヘルペスウイルス感染症","尖圭コンジローマ","淋菌感染症","膣トリコモナス症","梅毒様疾患","メチシリン耐性黄色ブドウ球菌感染症","ペニシリン耐性肺炎球菌感染症","薬剤耐性緑膿菌感染症"
"0歳","0","0","0","0","0","0","22","1","0"
"1～4歳","0","0","0","0","0","0","9","3","0"
"5～9歳","0","0","0","0","0","0","8","0","0"
"10～14歳","0","0","0","0","0","0","1","0","0"
"15～19歳","8","4","1","4","1","0","2","0","0"
"20～24歳","64","14","13","21","0","0","1","0","0"
"25～29歳","47","17","18","19","4","0","1","0","0"
"30～34歳","36","13","29","15","1","0","0","0","1"
"35～39歳","37","10","20","19","0","0","3","0","0"
"40～44歳","24","5","12","16","1","0","2","0","0"
"45～49歳","25","8","8","11","2","0","3","0","0"
"50～54歳","13","6","4","5","0","0","2","1","0"
"55～59歳","1","4","3","1","0","0","3","0","0"
"60～64歳","2","6","1","1","0","0","3","0","0"
"65～69歳","1","1","0","0","0","0","6","0","0"
"70歳以上","0","1","0","1","1","0","37","2","0"
"合計","258","89","109","113","10","0","103","7","1"
"定点数","55","55","55","55","55","55","25","25","25"


