"定点報告疾患 週報告分 男女別集計表"
"東京都"
"集計期間開始週",2023年36週
"集計期間終了週",2023年36週

"疾病名","男性","女性","男女合計","定点数"
"インフルエンザ","1360","1121","2481","417"
"新型コロナウイルス感染症（COVID-19）","3284","3540","6824","417"
"RSウイルス感染症","32","23","55","262"
"咽頭結膜熱","173","129","302","262"
"Ａ群溶血性レンサ球菌咽頭炎","241","200","441","262"
"感染性胃腸炎","536","428","964","262"
"水痘","13","16","29","262"
"手足口病","182","156","338","262"
"伝染性紅斑","2","2","4","262"
"突発性発しん","39","41","80","262"
"ヘルパンギーナ","84","82","166","262"
"流行性耳下腺炎","8","5","13","262"
"不明発しん症","10","5","15","262"
"川崎病","4","1","5","262"
"急性出血性結膜炎","0","1","1","39"
"流行性角結膜炎","20","14","34","39"
"細菌性髄膜炎","0","1","1","25"
"無菌性髄膜炎","0","0","0","25"
"マイコプラズマ肺炎","0","0","0","25"
"クラミジア肺炎(オウム病は除く)","0","0","0","25"
"感染性胃腸炎（ロタウイルス）","0","1","1","25"
"インフルエンザ入院","8","2","10","25"
