"定点報告疾患 週報告分 年齢別集計表"
"東京都"
"集計期間開始週","2005年38週"
"集計期間終了週","2005年38週"
"性別","男性"

"*急性呼吸器感染症（ARI）の「～5ヶ月」は「0歳」、「1歳」は「1～4歳」、「5歳」は「5～9歳」と読み替えてください。"
"*小児科定点把握対象疾患のうち「20-29歳」は「20歳以上」と読み替えてください。"
"*眼科疾患のうち、「70-79歳」は「70歳以上」と読み替えてください。"

"","インフルエンザ","RSウイルス感染症","咽頭結膜熱","Ａ群溶血性レンサ球菌咽頭炎","感染性胃腸炎","水痘","手足口病","伝染性紅斑","突発性発しん","百日咳","風しん","ヘルパンギーナ","麻しん（成人麻しん以外）","流行性耳下腺炎","不明発しん症","川崎病","急性出血性結膜炎","流行性角結膜炎","細菌性髄膜炎","無菌性髄膜炎","マイコプラズマ肺炎","クラミジア肺炎(オウム病は除く)","成人麻しん"
"～5ヶ月","0","0","0","0","2","2","0","0","3","1","0","1","0","0","0","0","0","0","0","0","0","0","0"
"～1歳","0","0","0","0","17","2","2","0","21","0","0","1","0","1","0","0","0","0","0","0","0","0","0"
"1歳","0","1","6","1","29","4","6","0","20","1","0","12","0","4","1","0","0","0","0","0","0","0","0"
"2歳","0","0","2","2","19","6","3","1","1","0","1","6","0","6","1","0","0","0","0","0","0","0","0"
"3歳","0","0","3","2","25","4","3","0","0","0","0","4","0","7","1","0","0","0","0","0","1","0","0"
"4歳","0","0","6","5","21","5","2","1","0","0","0","1","0","13","0","0","0","0","0","0","0","0","0"
"5歳","0","0","5","10","10","1","1","1","0","0","0","7","0","18","0","0","0","0","0","0","0","0","0"
"6歳","0","0","5","4","9","3","2","2","0","0","0","1","0","9","0","0","0","0","0","0","1","0","0"
"7歳","0","0","2","10","8","1","2","0","0","0","0","2","0","5","1","0","0","0","0","0","0","0","0"
"8歳","0","0","0","3","11","0","1","0","0","0","0","0","0","3","0","0","0","0","0","0","0","0","0"
"9歳","0","0","0","3","4","0","1","0","0","0","0","1","0","1","0","0","0","0","0","0","0","0","0"
"10～14歳","0","0","1","2","13","1","1","0","0","0","0","0","0","3","0","0","0","0","0","0","0","0","0"
"15～19歳","0","0","0","0","1","0","0","0","0","0","0","0","0","1","0","0","0","1","0","0","0","0","0"
"20～29歳","0","2","0","4","21","0","1","0","0","0","0","3","0","1","0","0","0","1","0","0","0","0","0"
"30～39歳","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2","0","0","0","0","0"
"40～49歳","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0"
"50～59歳","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"60～69歳","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"70～79歳","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"80歳以上","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"合計","0","3","30","46","190","29","25","5","45","2","1","39","0","72","4","0","0","5","0","0","2","0","0"
"定点報告疾患 週報告分 年齢別集計表"
"東京都"
"集計期間開始週","2005年38週"
"集計期間終了週","2005年38週"
"性別","女性"

"*急性呼吸器感染症（ARI）の「～5ヶ月」は「0歳」、「1歳」は「1～4歳」、「5歳」は「5～9歳」と読み替えてください。"
"*小児科定点把握対象疾患のうち「20-29歳」は「20歳以上」と読み替えてください。"
"*眼科疾患のうち、「70-79歳」は「70歳以上」と読み替えてください。"

"","インフルエンザ","RSウイルス感染症","咽頭結膜熱","Ａ群溶血性レンサ球菌咽頭炎","感染性胃腸炎","水痘","手足口病","伝染性紅斑","突発性発しん","百日咳","風しん","ヘルパンギーナ","麻しん（成人麻しん以外）","流行性耳下腺炎","不明発しん症","川崎病","急性出血性結膜炎","流行性角結膜炎","細菌性髄膜炎","無菌性髄膜炎","マイコプラズマ肺炎","クラミジア肺炎(オウム病は除く)","成人麻しん"
"～5ヶ月","0","0","0","0","4","1","0","0","2","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"～1歳","0","0","1","0","10","0","2","0","23","0","0","4","0","0","1","0","0","0","0","0","0","0","0"
"1歳","0","0","1","0","14","3","7","0","13","0","0","5","0","2","1","1","0","0","0","0","0","0","0"
"2歳","0","0","4","1","13","1","0","2","2","1","0","5","0","4","1","0","0","0","0","0","0","0","0"
"3歳","0","0","3","3","11","4","2","1","0","0","0","2","0","8","0","0","0","0","0","0","0","0","0"
"4歳","0","0","5","6","13","3","2","2","0","0","0","3","0","14","0","0","0","0","0","0","0","0","0"
"5歳","0","0","4","5","11","3","3","1","0","0","0","4","0","9","1","0","0","1","0","0","0","0","0"
"6歳","0","0","2","4","10","1","0","0","0","0","0","1","0","12","0","0","0","0","0","0","0","0","0"
"7歳","0","0","2","3","11","0","0","2","0","0","0","1","0","4","0","0","0","0","0","0","0","0","0"
"8歳","0","0","0","2","3","0","1","0","0","0","0","4","0","3","0","0","0","0","0","0","0","0","0"
"9歳","0","0","0","1","6","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0"
"10～14歳","0","0","0","1","9","1","1","0","0","0","0","0","0","3","0","1","0","0","0","0","0","0","0"
"15～19歳","0","0","0","0","2","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0"
"20～29歳","0","2","1","5","25","0","0","0","0","0","0","3","0","2","0","0","0","2","0","0","0","0","0"
"30～39歳","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"40～49歳","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","1","0"
"50～59歳","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"60～69歳","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0"
"70～79歳","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0"
"80歳以上","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"合計","0","2","23","31","142","17","18","8","40","1","0","32","0","63","4","2","0","5","0","0","0","2","0"
"定点報告疾患 週報告分 年齢別集計表"
"東京都"
"集計期間開始週","2005年38週"
"集計期間終了週","2005年38週"
"性別","男女合計"

"*急性呼吸器感染症（ARI）の「～5ヶ月」は「0歳」、「1歳」は「1～4歳」、「5歳」は「5～9歳」と読み替えてください。"
"*小児科定点把握対象疾患のうち「20-29歳」は「20歳以上」と読み替えてください。"
"*眼科疾患のうち、「70-79歳」は「70歳以上」と読み替えてください。"

"","インフルエンザ","RSウイルス感染症","咽頭結膜熱","Ａ群溶血性レンサ球菌咽頭炎","感染性胃腸炎","水痘","手足口病","伝染性紅斑","突発性発しん","百日咳","風しん","ヘルパンギーナ","麻しん（成人麻しん以外）","流行性耳下腺炎","不明発しん症","川崎病","急性出血性結膜炎","流行性角結膜炎","細菌性髄膜炎","無菌性髄膜炎","マイコプラズマ肺炎","クラミジア肺炎(オウム病は除く)","成人麻しん"
"～5ヶ月","0","0","0","0","6","3","0","0","5","1","0","1","0","0","0","0","0","0","0","0","0","0","0"
"～1歳","0","0","1","0","27","2","4","0","44","0","0","5","0","1","1","0","0","0","0","0","0","0","0"
"1歳","0","1","7","1","43","7","13","0","33","1","0","17","0","6","2","1","0","0","0","0","0","0","0"
"2歳","0","0","6","3","32","7","3","3","3","1","1","11","0","10","2","0","0","0","0","0","0","0","0"
"3歳","0","0","6","5","36","8","5","1","0","0","0","6","0","15","1","0","0","0","0","0","1","0","0"
"4歳","0","0","11","11","34","8","4","3","0","0","0","4","0","27","0","0","0","0","0","0","0","0","0"
"5歳","0","0","9","15","21","4","4","2","0","0","0","11","0","27","1","0","0","1","0","0","0","0","0"
"6歳","0","0","7","8","19","4","2","2","0","0","0","2","0","21","0","0","0","0","0","0","1","0","0"
"7歳","0","0","4","13","19","1","2","2","0","0","0","3","0","9","1","0","0","0","0","0","0","0","0"
