"定点報告疾患 週報告分 男女別集計表"
"東京都"
"集計期間開始週",2001年45週
"集計期間終了週",2001年45週

"疾病名","男性","女性","男女合計","定点数"
"インフルエンザ","4","1","5","178"
"RSウイルス感染症","0","0","0","142"
"咽頭結膜熱","3","0","3","142"
"Ａ群溶血性レンサ球菌咽頭炎","32","36","68","142"
"感染性胃腸炎","245","230","475","142"
"水痘","58","40","98","142"
"手足口病","15","21","36","142"
"伝染性紅斑","15","14","29","142"
"突発性発しん","34","26","60","142"
"百日咳","0","0","0","142"
"風しん","1","2","3","142"
"ヘルパンギーナ","6","4","10","142"
"麻しん（成人麻しん以外）","0","0","0","142"
"流行性耳下腺炎","60","50","110","142"
"不明発しん症","9","6","15","142"
"川崎病","0","0","0","142"
"急性出血性結膜炎","0","1","1","14"
"流行性角結膜炎","11","14","25","14"
"急性脳炎(日本脳炎を除く)","0","0","0","25"
"細菌性髄膜炎","0","0","0","25"
"無菌性髄膜炎","1","1","2","25"
"マイコプラズマ肺炎","2","2","4","25"
"クラミジア肺炎(オウム病は除く)","0","0","0","25"
"成人麻しん","0","0","0","25"
