"定点報告疾患 週報告分 医療圏別"
"東京都"
"集計期間開始週","2010年44週"
"集計期間終了週","2010年44週"
"性別","男性"

"","インフルエンザ","RSウイルス感染症","咽頭結膜熱","Ａ群溶血性レンサ球菌咽頭炎","感染性胃腸炎","水痘","手足口病","伝染性紅斑","突発性発しん","百日咳","ヘルパンギーナ","流行性耳下腺炎","不明発しん症","川崎病","急性出血性結膜炎","流行性角結膜炎","細菌性髄膜炎","無菌性髄膜炎","マイコプラズマ肺炎","クラミジア肺炎(オウム病は除く)","インフルエンザ定点","小児科定点","眼科定点","基幹定点","インフルエンザ入院定点","COVID-19入院定点"
"区中央部","1","2","0","5","51","5","3","2","4","1","2","3","0","0","0","3","0","0","0","0","","","","","",""
"区南部","2","1","2","9","52","6","6","2","1","1","0","3","1","0","0","0","0","0","0","0","","","","","",""
"区西南部","0","0","1","1","40","1","10","5","1","0","0","2","0","0","0","0","0","0","0","0","","","","","",""
"区西部","2","1","2","4","48","6","4","3","2","0","1","4","1","0","0","0","0","0","1","0","","","","","",""
"区西北部","0","2","0","5","45","2","3","3","4","0","0","1","0","0","0","0","0","0","0","0","","","","","",""
"区東北部","1","0","4","15","20","4","5","4","2","0","0","2","0","0","0","2","0","0","3","0","","","","","",""
"区東部","7","2","5","22","74","4","3","1","7","0","1","5","1","0","0","1","0","0","0","0","","","","","",""
"西多摩","0","0","0","2","17","3","1","0","0","0","0","0","0","0","0","0","0","0","0","0","","","","","",""
"南多摩","4","7","2","31","73","12","3","3","6","0","7","6","1","1","0","2","0","0","0","0","","","","","",""
"北多摩西部","0","0","0","0","1","2","2","1","0","0","0","0","0","0","0","0","0","0","0","0","","","","","",""
"北多摩南部","0","0","0","6","16","4","1","3","5","0","0","0","0","0","0","2","0","0","0","0","","","","","",""
"北多摩北部","4","11","1","14","20","12","0","1","3","0","0","4","0","0","0","0","0","0","0","0","","","","","",""
"島しょ","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","","","","","",""
"合計","21","26","17","114","457","61","41","28","35","2","11","31","4","1","0","10","0","0","4","0","","","","","",""


"定点報告疾患 週報告分 医療圏別"
"東京都"
"集計期間開始週","2010年44週"
"集計期間終了週","2010年44週"
"性別","女性"

"","インフルエンザ","RSウイルス感染症","咽頭結膜熱","Ａ群溶血性レンサ球菌咽頭炎","感染性胃腸炎","水痘","手足口病","伝染性紅斑","突発性発しん","百日咳","ヘルパンギーナ","流行性耳下腺炎","不明発しん症","川崎病","急性出血性結膜炎","流行性角結膜炎","細菌性髄膜炎","無菌性髄膜炎","マイコプラズマ肺炎","クラミジア肺炎(オウム病は除く)","インフルエンザ定点","小児科定点","眼科定点","基幹定点","インフルエンザ入院定点","COVID-19入院定点"
"区中央部","1","6","2","1","41","3","2","2","3","1","2","3","0","1","0","1","0","0","1","0","","","","","",""
"区南部","2","1","5","5","58","5","3","2","5","1","3","4","1","0","0","0","0","0","0","0","","","","","",""
"区西南部","1","0","2","4","34","1","4","3","1","0","1","2","0","0","0","0","0","0","0","0","","","","","",""
"区西部","3","5","2","4","63","3","1","3","2","0","1","3","1","0","0","1","0","0","1","0","","","","","",""
"区西北部","1","1","2","7","38","4","3","2","4","0","0","1","0","0","0","0","0","0","0","0","","","","","",""
