"定点報告疾患 週報告分 医療圏別"
"東京都"
"集計期間開始週","2010年9週"
"集計期間終了週","2010年9週"
"性別","男性"

"","インフルエンザ","RSウイルス感染症","咽頭結膜熱","Ａ群溶血性レンサ球菌咽頭炎","感染性胃腸炎","水痘","手足口病","伝染性紅斑","突発性発しん","百日咳","ヘルパンギーナ","流行性耳下腺炎","不明発しん症","川崎病","急性出血性結膜炎","流行性角結膜炎","細菌性髄膜炎","無菌性髄膜炎","マイコプラズマ肺炎","クラミジア肺炎(オウム病は除く)","インフルエンザ定点","小児科定点","眼科定点","基幹定点","インフルエンザ入院定点","COVID-19入院定点"
"区中央部","7","11","2","13","74","14","1","0","9","0","0","2","0","2","0","1","0","0","0","0","","","","","",""
"区南部","16","3","4","12","100","16","0","1","10","0","1","3","1","0","0","2","0","0","0","0","","","","","",""
"区西南部","7","2","0","7","88","8","0","0","2","0","0","1","0","0","0","0","0","0","0","0","","","","","",""
"区西部","9","6","0","19","103","5","1","5","4","0","0","3","1","0","0","1","0","0","0","0","","","","","",""
"区西北部","11","1","2","7","82","20","2","2","5","0","0","6","2","0","0","0","0","0","0","0","","","","","",""
"区東北部","8","0","1","17","64","7","0","6","2","0","3","5","0","0","2","2","0","0","4","0","","","","","",""
"区東部","10","3","1","19","110","18","1","4","5","0","0","7","1","0","0","1","0","0","0","0","","","","","",""
"西多摩","3","1","0","3","30","1","0","0","1","0","0","1","0","0","0","0","0","0","0","0","","","","","",""
"南多摩","5","9","1","26","132","34","0","6","4","0","1","7","1","1","0","0","0","0","0","0","","","","","",""
"北多摩西部","5","0","2","1","21","5","0","0","3","0","0","1","0","0","0","0","0","0","0","0","","","","","",""
"北多摩南部","3","1","0","11","19","7","0","0","2","0","0","3","0","0","0","1","1","0","0","0","","","","","",""
"北多摩北部","3","6","2","14","40","11","0","0","2","0","1","6","0","0","0","0","0","0","0","0","","","","","",""
"島しょ","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","","","","","",""
"合計","87","43","15","149","863","146","5","24","49","0","6","45","6","3","2","8","1","0","4","0","","","","","",""


"定点報告疾患 週報告分 医療圏別"
"東京都"
"集計期間開始週","2010年9週"
"集計期間終了週","2010年9週"
"性別","女性"

"","インフルエンザ","RSウイルス感染症","咽頭結膜熱","Ａ群溶血性レンサ球菌咽頭炎","感染性胃腸炎","水痘","手足口病","伝染性紅斑","突発性発しん","百日咳","ヘルパンギーナ","流行性耳下腺炎","不明発しん症","川崎病","急性出血性結膜炎","流行性角結膜炎","細菌性髄膜炎","無菌性髄膜炎","マイコプラズマ肺炎","クラミジア肺炎(オウム病は除く)","インフルエンザ定点","小児科定点","眼科定点","基幹定点","インフルエンザ入院定点","COVID-19入院定点"
"区中央部","7","7","1","5","69","12","1","2","3","0","0","2","0","2","0","1","0","1","0","0","","","","","",""
"区南部","12","8","3","12","87","14","0","1","4","0","1","1","1","0","0","2","0","0","0","0","","","","","",""
"区西南部","4","1","1","10","60","6","0","2","2","0","0","3","0","0","0","0","0","0","0","0","","","","","",""
"区西部","9","4","1","10","83","3","1","1","2","0","0","4","1","0","0","1","0","1","1","0","","","","","",""
"区西北部","12","1","2","8","85","13","2","1","2","1","0","4","2","0","0","0","0","0","0","0","","","","","",""
"区東北部","7","0","1","6","56","8","0","2","5","0","3","6","1","0","2","1","0","0","3","0","","","","","",""
"区東部","6","3","1","20","120","19","1","3","4","0","0","7","1","0","0","1","0","0","0","0","","","","","",""
"西多摩","2","1","1","7","33","4","0","0","1","0","0","12","0","0","0","0","0","0","0","0","","","","","",""
"南多摩","13","6","1","31","120","28","0","1","2","0","1","18","1","1","0","0","0","0","0","0","","","","","",""
"北多摩西部","2","0","2","1","13","1","0","0","1","0","0","1","0","0","0","0","0","0","0","0","","","","","",""
"北多摩南部","1","1","0","17","11","4","1","1","5","0","0","3","0","0","1","1","1","0","0","0","","","","","",""
"北多摩北部","14","5","2","10","27","13","1","0","2","0","1","2","0","0","0","0","0","0","0","0","","","","","",""
"島しょ","3","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","","","","","",""
"合計","92","37","16","137","764","125","7","14","34","1","6","63","7","3","3","7","1","2","4","0","","","","","",""


"定点報告疾患 週報告分 医療圏別"
"東京都"
"集計期間開始週","2010年9週"
"集計期間終了週","2010年9週"
"性別","男女合計"

"","インフルエンザ","RSウイルス感染症","咽頭結膜熱","Ａ群溶血性レンサ球菌咽頭炎","感染性胃腸炎","水痘","手足口病","伝染性紅斑","突発性発しん","百日咳","ヘルパンギーナ","流行性耳下腺炎","不明発しん症","川崎病","急性出血性結膜炎","流行性角結膜炎","細菌性髄膜炎","無菌性髄膜炎","マイコプラズマ肺炎","クラミジア肺炎(オウム病は除く)","インフルエンザ定点","小児科定点","眼科定点","基幹定点","インフルエンザ入院定点","COVID-19入院定点"
"区中央部","14","18","3","18","143","26","2","2","12","0","0","4","0","2","0","2","0","1","0","0","26","18","2","4","4","0"
"区南部","28","11","7","24","187","30","0","2","14","0","1","4","1","0","0","2","0","0","0","0","26","15","3","1","1","0"
"区西南部","11","3","1","17","148","14","0","2","4","0","0","4","0","0","0","0","0","0","0","0","28","15","4","2","3","0"
"区西部","18","10","1","29","186","8","1","6","6","0","0","7","1","0","0","1","0","1","1","0","30","18","4","4","4","0"
"区西北部","23","1","2","15","167","33","2","3","7","1","0","10","2","0","0","0","0","0","0","0","40","20","6","2","2","0"
"区東北部","15","0","1","23","120","15","0","8","7","0","3","11","1","0","4","3","0","0","7","0","25","11","4","1","1","0"
"区東部","16","6","1","39","230","37","1","7","9","0","0","14","1","0","0","1","0","0","0","0","27","12","4","1","1","0"
"西多摩","5","1","1","10","63","5","0","0","1","0","0","13","0","0","0","0","0","0","0","0","9","5","1","1","1","0"
"南多摩","18","15","1","57","252","62","0","7","6","0","1","25","1","1","0","0","0","0","0","0","28","12","4","1","1","0"
"北多摩西部","7","0","2","2","34","6","0","0","4","0","0","2","0","0","0","0","0","0","0","0","13","6","2","1","1","0"
"北多摩南部","4","1","0","28","30","11","1","1","7","0","0","6","0","0","1","1","1","0","0","0","19","9","3","3","3","0"
"北多摩北部","17","11","4","24","67","24","1","0","4","0","2","8","0","0","0","0","0","0","0","0","14","6","2","1","2","0"
"島しょ","3","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","2","1","0","1","1","0"
"合計","179","77","24","286","1627","271","8","38","82","1","7","108","7","3","5","10","1","2","8","0","287","148","39","23","25","0"


