"定点報告疾患 週報告分 男女別集計表"
"東京都"
"集計期間開始週",2006年36週
"集計期間終了週",2006年36週

"疾病名","男性","女性","男女合計","定点数"
"インフルエンザ","0","0","0","178"
"RSウイルス感染症","1","1","2","142"
"咽頭結膜熱","46","32","78","142"
"Ａ群溶血性レンサ球菌咽頭炎","29","39","68","142"
"感染性胃腸炎","199","177","376","142"
"水痘","24","19","43","142"
"手足口病","77","65","142","142"
"伝染性紅斑","19","27","46","142"
"突発性発しん","52","57","109","142"
"百日咳","0","0","0","142"
"風しん","0","0","0","142"
"ヘルパンギーナ","36","27","63","142"
"麻しん（成人麻しん以外）","0","1","1","142"
"流行性耳下腺炎","36","23","59","142"
"不明発しん症","12","16","28","142"
"川崎病","0","0","0","142"
"急性出血性結膜炎","0","0","0","14"
"流行性角結膜炎","6","2","8","14"
"細菌性髄膜炎","0","0","0","25"
"無菌性髄膜炎","1","0","1","25"
"マイコプラズマ肺炎","3","2","5","25"
"クラミジア肺炎(オウム病は除く)","1","1","2","25"
"成人麻しん","0","0","0","25"
