"定点報告疾患 週報告分 男女別集計表"
"東京都"
"集計期間開始週",2021年16週
"集計期間終了週",2021年16週

"疾病名","男性","女性","男女合計","定点数"
"インフルエンザ","0","0","0","402"
"RSウイルス感染症","36","26","62","257"
"咽頭結膜熱","12","12","24","257"
"Ａ群溶血性レンサ球菌咽頭炎","39","49","88","257"
"感染性胃腸炎","550","464","1014","257"
"水痘","9","11","20","257"
"手足口病","2","1","3","257"
"伝染性紅斑","4","2","6","257"
"突発性発しん","86","72","158","257"
"ヘルパンギーナ","2","0","2","257"
"流行性耳下腺炎","11","5","16","257"
"不明発しん症","4","2","6","257"
"川崎病","2","3","5","257"
"急性出血性結膜炎","0","0","0","38"
"流行性角結膜炎","5","3","8","38"
"細菌性髄膜炎","0","0","0","25"
"無菌性髄膜炎","0","0","0","25"
"マイコプラズマ肺炎","0","0","0","25"
"クラミジア肺炎(オウム病は除く)","0","1","1","25"
"感染性胃腸炎（ロタウイルス）","0","0","0","25"
"インフルエンザ入院","0","0","0","25"
