"定点報告疾患 週報告分 男女別集計表"
"東京都"
"集計期間開始週",2023年6週
"集計期間終了週",2023年6週

"疾病名","男性","女性","男女合計","定点数"
"インフルエンザ","2143","1865","4008","413"
"RSウイルス感染症","6","4","10","260"
"咽頭結膜熱","11","8","19","260"
"Ａ群溶血性レンサ球菌咽頭炎","48","33","81","260"
"感染性胃腸炎","908","841","1749","260"
"水痘","6","6","12","260"
"手足口病","7","10","17","260"
"伝染性紅斑","0","1","1","260"
"突発性発しん","27","29","56","260"
"ヘルパンギーナ","3","1","4","260"
"流行性耳下腺炎","4","5","9","260"
"不明発しん症","4","7","11","260"
"川崎病","1","0","1","260"
"急性出血性結膜炎","0","0","0","38"
"流行性角結膜炎","1","0","1","38"
"細菌性髄膜炎","0","0","0","25"
"無菌性髄膜炎","0","0","0","25"
"マイコプラズマ肺炎","0","0","0","25"
"クラミジア肺炎(オウム病は除く)","0","0","0","25"
"感染性胃腸炎（ロタウイルス）","0","0","0","25"
"インフルエンザ入院","8","5","13","25"
