"定点報告疾患 週報告分 男女別集計表"
"東京都"
"集計期間開始週",2018年27週
"集計期間終了週",2018年27週

"疾病名","男性","女性","男女合計","定点数"
"インフルエンザ","7","21","28","417"
"RSウイルス感染症","49","41","90","263"
"咽頭結膜熱","102","68","170","263"
"Ａ群溶血性レンサ球菌咽頭炎","374","314","688","263"
"感染性胃腸炎","760","707","1467","263"
"水痘","44","54","98","263"
"手足口病","134","106","240","263"
"伝染性紅斑","142","147","289","263"
"突発性発しん","98","82","180","263"
"ヘルパンギーナ","257","243","500","263"
"流行性耳下腺炎","13","20","33","263"
"不明発しん症","19","16","35","263"
"川崎病","2","2","4","263"
"急性出血性結膜炎","0","0","0","38"
"流行性角結膜炎","15","13","28","38"
"細菌性髄膜炎","0","0","0","25"
"無菌性髄膜炎","0","0","0","25"
"マイコプラズマ肺炎","4","4","8","25"
"クラミジア肺炎(オウム病は除く)","1","0","1","25"
"感染性胃腸炎（ロタウイルス）","1","0","1","25"
"インフルエンザ入院","0","0","0","25"
