"定点報告疾患 週報告分 男女別集計表"
"東京都"
"集計期間開始週",2005年39週
"集計期間終了週",2005年39週

"疾病名","男性","女性","男女合計","定点数"
"インフルエンザ","0","0","0","178"
"RSウイルス感染症","4","3","7","142"
"咽頭結膜熱","17","11","28","142"
"Ａ群溶血性レンサ球菌咽頭炎","34","42","76","142"
"感染性胃腸炎","207","163","370","142"
"水痘","30","18","48","142"
"手足口病","19","9","28","142"
"伝染性紅斑","12","11","23","142"
"突発性発しん","49","45","94","142"
"百日咳","0","0","0","142"
"風しん","1","1","2","142"
"ヘルパンギーナ","39","21","60","142"
"麻しん（成人麻しん以外）","0","2","2","142"
"流行性耳下腺炎","117","74","191","142"
"不明発しん症","10","5","15","142"
"川崎病","1","2","3","142"
"急性出血性結膜炎","0","0","0","14"
"流行性角結膜炎","9","7","16","14"
"細菌性髄膜炎","0","0","0","25"
"無菌性髄膜炎","0","0","0","25"
"マイコプラズマ肺炎","1","1","2","25"
"クラミジア肺炎(オウム病は除く)","0","0","0","25"
"成人麻しん","0","1","1","25"
