"定点報告疾患 週報告分 男女別集計表"
"東京都"
"集計期間開始週",2023年10週
"集計期間終了週",2023年10週

"疾病名","男性","女性","男女合計","定点数"
"インフルエンザ","2208","2083","4291","412"
"RSウイルス感染症","11","15","26","258"
"咽頭結膜熱","21","21","42","258"
"Ａ群溶血性レンサ球菌咽頭炎","62","41","103","258"
"感染性胃腸炎","747","625","1372","258"
"水痘","6","7","13","258"
"手足口病","2","3","5","258"
"伝染性紅斑","0","4","4","258"
"突発性発しん","25","22","47","258"
"ヘルパンギーナ","0","2","2","258"
"流行性耳下腺炎","2","2","4","258"
"不明発しん症","3","2","5","258"
"川崎病","2","1","3","258"
"急性出血性結膜炎","0","0","0","38"
"流行性角結膜炎","0","3","3","38"
"細菌性髄膜炎","0","2","2","25"
"無菌性髄膜炎","0","2","2","25"
"マイコプラズマ肺炎","0","0","0","25"
"クラミジア肺炎(オウム病は除く)","0","0","0","25"
"感染性胃腸炎（ロタウイルス）","1","0","1","25"
"インフルエンザ入院","9","10","19","25"
