"定点報告疾患 週報告分 医療圏別"
"東京都"
"集計期間開始週","2015年38週"
"集計期間終了週","2015年38週"
"性別","男性"

"","インフルエンザ","RSウイルス感染症","咽頭結膜熱","Ａ群溶血性レンサ球菌咽頭炎","感染性胃腸炎","水痘","手足口病","伝染性紅斑","突発性発しん","百日咳","ヘルパンギーナ","流行性耳下腺炎","不明発しん症","川崎病","急性出血性結膜炎","流行性角結膜炎","細菌性髄膜炎","無菌性髄膜炎","マイコプラズマ肺炎","クラミジア肺炎(オウム病は除く)","感染性胃腸炎（ロタウイルス）","インフルエンザ入院","インフルエンザ定点","小児科定点","眼科定点","基幹定点","インフルエンザ入院定点","COVID-19入院定点"
"区中央部","2","15","3","9","34","3","54","3","7","0","7","1","0","0","0","2","0","0","0","0","0","0","","","","","",""
"区南部","1","28","3","25","65","0","49","1","5","0","15","0","0","0","0","3","0","0","0","0","0","0","","","","","",""
"区西南部","3","22","9","21","42","2","55","1","10","1","12","2","4","1","0","0","0","0","0","0","0","0","","","","","",""
"区西部","0","20","2","12","54","3","33","4","7","0","5","0","4","0","0","0","0","0","1","0","0","0","","","","","",""
"区西北部","4","10","2","13","50","7","52","5","12","0","5","2","1","0","0","4","0","0","0","0","0","0","","","","","",""
"区東北部","0","25","5","13","71","5","77","7","16","1","28","5","4","0","0","4","0","0","4","0","0","0","","","","","",""
"区東部","1","16","4","16","42","9","53","4","11","0","13","13","4","0","0","0","0","0","3","0","0","0","","","","","",""
"西多摩","0","3","2","4","10","0","10","0","1","0","1","0","0","0","0","0","0","0","1","0","0","0","","","","","",""
"南多摩","1","18","3","51","69","6","88","9","9","0","15","8","4","0","0","3","0","0","0","0","0","0","","","","","",""
"北多摩西部","0","5","1","14","22","6","28","5","1","0","9","1","2","0","0","0","0","0","0","0","0","0","","","","","",""
"北多摩南部","2","2","6","21","35","7","71","6","7","0","6","6","6","0","0","2","0","0","2","0","0","0","","","","","",""
"北多摩北部","1","15","3","17","21","4","61","7","10","1","12","3","1","0","0","0","0","0","1","0","0","0","","","","","",""
"島しょ","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","","","","","",""
"合計","15","179","43","216","515","52","631","52","96","3","128","42","30","1","0","18","0","0","12","0","0","0","","","","","",""


"定点報告疾患 週報告分 医療圏別"
"東京都"
"集計期間開始週","2015年38週"
"集計期間終了週","2015年38週"
"性別","女性"

"","インフルエンザ","RSウイルス感染症","咽頭結膜熱","Ａ群溶血性レンサ球菌咽頭炎","感染性胃腸炎","水痘","手足口病","伝染性紅斑","突発性発しん","百日咳","ヘルパンギーナ","流行性耳下腺炎","不明発しん症","川崎病","急性出血性結膜炎","流行性角結膜炎","細菌性髄膜炎","無菌性髄膜炎","マイコプラズマ肺炎","クラミジア肺炎(オウム病は除く)","感染性胃腸炎（ロタウイルス）","インフルエンザ入院","インフルエンザ定点","小児科定点","眼科定点","基幹定点","インフルエンザ入院定点","COVID-19入院定点"
"区中央部","2","13","1","8","36","3","51","3","9","0","8","3","0","0","0","2","0","0","3","2","0","0","","","","","",""
"区南部","1","22","4","12","61","4","33","1","10","0","16","1","2","0","0","3","0","0","0","0","0","0","","","","","",""
"区西南部","1","17","9","15","42","1","31","4","8","1","15","2","2","1","0","2","0","0","1","0","0","1","","","","","",""
"区西部","2","15","2","11","44","2","18","8","5","0","3","1","4","0","0","4","0","0","1","0","0","0","","","","","",""
"区西北部","5","6","2","14","33","5","51","1","5","0","4","1","1","0","0","1","0","0","2","0","0","0","","","","","",""
"区東北部","1","20","3","15","60","7","66","7","7","1","25","2","1","0","0","4","0","0","3","0","0","0","","","","","",""
"区東部","1","15","2","13","31","12","48","3","8","0","8","7","2","0","0","0","0","0","3","0","0","0","","","","","",""
"西多摩","0","3","2","1","11","1","9","0","1","0","2","0","0","0","0","0","0","0","1","0","0","0","","","","","",""
"南多摩","1","28","3","27","69","4","74","13","7","1","11","7","9","0","0","1","0","0","0","0","0","0","","","","","",""
"北多摩西部","0","6","1","21","16","6","16","3","2","0","3","1","2","0","0","2","0","0","0","0","0","0","","","","","",""
"北多摩南部","2","3","3","22","30","5","57","6","10","1","6","4","3","0","0","2","0","0","1","0","0","0","","","","","",""
"北多摩北部","1","26","3","23","24","1","48","7","10","1","10","5","1","0","0","4","0","0","2","0","0","0","","","","","",""
"島しょ","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","","","","","",""
"合計","17","174","35","182","457","51","502","56","82","5","111","35","27","1","0","25","0","0","17","2","0","1","","","","","",""


"定点報告疾患 週報告分 医療圏別"
"東京都"
"集計期間開始週","2015年38週"
"集計期間終了週","2015年38週"
"性別","男女合計"

"","インフルエンザ","RSウイルス感染症","咽頭結膜熱","Ａ群溶血性レンサ球菌咽頭炎","感染性胃腸炎","水痘","手足口病","伝染性紅斑","突発性発しん","百日咳","ヘルパンギーナ","流行性耳下腺炎","不明発しん症","川崎病","急性出血性結膜炎","流行性角結膜炎","細菌性髄膜炎","無菌性髄膜炎","マイコプラズマ肺炎","クラミジア肺炎(オウム病は除く)","感染性胃腸炎（ロタウイルス）","インフルエンザ入院","インフルエンザ定点","小児科定点","眼科定点","基幹定点","インフルエンザ入院定点","COVID-19入院定点"
"区中央部","2","28","4","17","70","6","105","6","16","0","15","4","0","0","0","4","0","0","3","2","0","0","31","20","2","4","4","0"
"区南部","1","50","7","37","126","4","82","2","15","0","31","1","2","0","0","6","0","0","0","0","0","0","31","20","3","1","1","0"
"区西南部","4","39","9","36","84","3","86","5","18","1","27","2","6","1","0","2","0","0","1","0","0","1","37","22","4","3","3","0"
"区西部","2","35","2","23","98","5","51","12","12","0","8","1","4","0","0","4","0","0","1","0","0","0","39","25","4","4","4","0"
"区西北部","9","16","4","27","83","12","103","6","17","0","9","3","1","0","0","5","0","0","2","0","0","0","52","32","5","2","2","0"
"区東北部","1","45","8","28","131","12","143","14","23","1","53","7","5","0","0","8","0","0","7","0","0","0","40","25","4","1","1","0"
"区東部","2","31","6","29","73","21","101","7","19","0","21","20","6","0","0","0","0","0","3","0","0","0","37","23","3","1","1","0"
"西多摩","0","3","4","5","21","1","19","0","1","0","3","0","0","0","0","0","0","0","1","0","0","0","14","8","1","1","1","0"
"南多摩","1","46","6","78","138","10","162","22","16","1","26","15","13","0","0","4","0","0","0","0","0","0","43","28","4","1","1","0"
"北多摩西部","0","11","1","35","38","6","44","8","3","0","12","1","4","0","0","2","0","0","0","0","0","0","21","14","2","1","1","0"
"北多摩南部","2","5","9","43","65","12","128","12","17","1","12","10","9","0","0","2","0","0","3","0","0","0","30","20","3","3","3","0"
"北多摩北部","1","41","3","40","45","5","109","14","20","1","22","8","2","0","0","4","0","0","3","0","0","0","22","14","2","2","2","0"
"島しょ","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","2","1","0","1","1","0"
"合計","25","350","63","398","972","97","1133","108","177","5","239","73","52","1","0","41","0","0","24","2","0","1","399","252","37","25","25","0"


