"定点報告疾患 週報告分 男女別集計表"
"東京都"
"集計期間開始週",2024年4週
"集計期間終了週",2024年4週

"疾病名","男性","女性","男女合計","定点数"
"インフルエンザ","4139","3533","7672","414"
"新型コロナウイルス感染症（COVID-19）","2240","2427","4667","414"
"RSウイルス感染症","6","5","11","261"
"咽頭結膜熱","89","77","166","261"
"Ａ群溶血性レンサ球菌咽頭炎","598","475","1073","261"
"感染性胃腸炎","1499","1306","2805","261"
"水痘","24","18","42","261"
"手足口病","5","16","21","261"
"伝染性紅斑","7","14","21","261"
"突発性発しん","27","28","55","261"
"ヘルパンギーナ","1","0","1","261"
"流行性耳下腺炎","9","1","10","261"
"不明発しん症","4","2","6","261"
"川崎病","1","1","2","261"
"急性出血性結膜炎","1","0","1","39"
"流行性角結膜炎","9","6","15","39"
"細菌性髄膜炎","0","1","1","25"
"無菌性髄膜炎","0","0","0","25"
"マイコプラズマ肺炎","0","3","3","25"
"クラミジア肺炎(オウム病は除く)","0","0","0","25"
"感染性胃腸炎（ロタウイルス）","0","0","0","25"
"インフルエンザ入院","26","24","50","25"
"COVID-19入院","127","83","210","25"
