"定点報告疾患 週報告分 保健所別"
"東京都"
"集計期間開始週","2025年34週"
"集計期間終了週","2025年34週"
"性別","男性"

"","インフルエンザ","新型コロナウイルス感染症（COVID-19）","急性呼吸器感染症（ARI）","RSウイルス感染症","咽頭結膜熱","Ａ群溶血性レンサ球菌咽頭炎","感染性胃腸炎","水痘","手足口病","伝染性紅斑","突発性発しん","ヘルパンギーナ","流行性耳下腺炎","不明発しん症","川崎病","急性出血性結膜炎","流行性角結膜炎","細菌性髄膜炎","無菌性髄膜炎","マイコプラズマ肺炎","クラミジア肺炎(オウム病は除く)","感染性胃腸炎（ロタウイルス）","インフルエンザ入院","COVID-19入院","インフルエンザ/COVID-19定点","急性呼吸器感染症定点","小児科定点","眼科定点","基幹定点","インフルエンザ入院定点","COVID-19入院定点"
"千代田","0","9","50","0","0","2","6","0","0","1","0","0","0","1","0","0","0","0","0","0","0","0","0","2","","","","","","",""
"中央区","2","8","124","0","0","1","6","0","0","0","0","5","0","0","1","0","1","0","0","0","0","0","0","0","","","","","","",""
"みなと","0","13","198","2","1","4","12","1","0","0","1","3","0","0","0","0","0","0","0","0","0","0","0","1","","","","","","",""
"新宿区","0","8","77","3","0","3","12","0","2","0","0","2","0","0","0","0","2","0","0","0","0","0","0","5","","","","","","",""
"文京","3","11","158","0","0","1","4","2","0","0","0","2","0","0","0","0","2","0","0","0","0","0","0","3","","","","","","",""
"台東","0","6","182","1","0","1","15","0","2","0","3","9","0","2","0","0","0","0","0","0","0","0","0","0","","","","","","",""
"墨田区","1","34","84","1","1","3","8","1","0","0","0","2","0","1","0","0","0","0","0","1","0","0","0","3","","","","","","",""
"江東区","0","16","336","5","0","2","37","1","7","1","4","9","2","0","0","0","0","0","0","0","0","0","0","0","","","","","","",""
"品川区","2","19","160","1","1","4","11","1","1","0","2","4","0","0","0","0","0","0","0","0","0","0","0","0","","","","","","",""
"目黒区","1","12","109","1","0","2","7","0","3","0","2","3","0","3","0","0","0","0","0","0","0","0","0","0","","","","","","",""
"大田区","1","40","262","10","2","17","15","1","7","1","1","7","0","1","0","0","1","0","0","0","0","0","0","1","","","","","","",""
"世田谷","7","34","400","4","4","6","21","0","0","3","1","20","0","0","0","0","4","0","0","1","1","0","0","5","","","","","","",""
"渋谷区","0","8","72","2","0","0","1","1","1","0","0","0","0","0","0","0","8","0","0","0","0","0","0","2","","","","","","",""
"中野区","3","17","339","1","0","10","14","0","4","2","1","3","2","0","0","0","1","0","0","0","0","0","0","0","","","","","","",""
"杉並","2","31","252","2","1","1","15","1","0","0","0","6","0","0","1","0","1","0","0","0","0","0","0","1","","","","","","",""
"池袋","0","15","222","7","0","1","2","0","1","0","3","5","0","0","0","0","0","0","0","0","0","0","0","0","","","","","","",""
"北区","6","30","249","6","0","9","17","1","2","4","4","1","0","0","0","0","0","0","0","0","0","0","0","0","","","","","","",""
"荒川区","2","20","189","7","1","7","12","2","0","0","0","6","0","2","0","0","2","0","0","0","0","0","0","0","","","","","","",""
"板橋区","2","37","278","2","0","8","16","1","1","0","0","3","0","1","0","0","0","0","0","0","0","0","0","0","","","","","","",""
"練馬区","2","46","361","3","0","12","18","10","0","1","3","10","0","3","0","0","1","0","0","0","0","0","0","0","","","","","","",""
"足立","2","46","447","6","2","12","36","2","2","6","5","5","1","0","0","0","1","0","0","0","0","0","0","0","","","","","","",""
"葛飾区","0","13","230","1","0","1","12","1","0","0","1","1","1","0","0","0","0","0","0","1","0","0","0","1","","","","","","",""
"江戸川","0","50","356","6","7","9","16","3","5","1","2","4","0","0","0","0","4","0","0","0","0","0","0","0","","","","","","",""
"八王子市","2","54","502","2","1","8","33","3","0","3","4","13","0","1","0","0","0","0","0","0","0","0","0","2","","","","","","",""
"町田市","3","36","683","4","1","27","74","3","9","1","3","17","2","3","0","0","0","0","0","0","0","0","0","0","","","","","","",""
"西多摩","0","29","136","0","0","3","12","0","0","1","1","3","0","0","0","0","0","0","0","1","0","0","0","2","","","","","","",""
"南多摩","0","29","191","3","0","2","15","0","1","3","2","1","0","1","0","0","0","0","0","0","0","0","0","0","","","","","","",""
"多摩立川","2","47","370","1","0","14","32","1","2","6","1","12","0","1","0","0","2","0","0","0","0","0","0","4","","","","","","",""
"多摩府中","1","64","719","15","1","13","57","2","2","3","5","24","0","6","2","0","0","0","1","0","0","0","1","13","","","","","","",""
"多摩小平","1","50","523","3","0","19","62","4","4","6","1","12","0","3","0","0","0","1","1","0","0","0","0","4","","","","","","",""
"島しょ","0","11","30","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","","","","","","",""
"合計","45","843","8289","99","23","202","598","42","56","43","50","192","8","29","4","0","30","1","2","4","1","0","1","49","","","","","","",""


"定点報告疾患 週報告分 保健所別"
"東京都"
"集計期間開始週","2025年34週"
"集計期間終了週","2025年34週"
"性別","女性"

"","インフルエンザ","新型コロナウイルス感染症（COVID-19）","急性呼吸器感染症（ARI）","RSウイルス感染症","咽頭結膜熱","Ａ群溶血性レンサ球菌咽頭炎","感染性胃腸炎","水痘","手足口病","伝染性紅斑","突発性発しん","ヘルパンギーナ","流行性耳下腺炎","不明発しん症","川崎病","急性出血性結膜炎","流行性角結膜炎","細菌性髄膜炎","無菌性髄膜炎","マイコプラズマ肺炎","クラミジア肺炎(オウム病は除く)","感染性胃腸炎（ロタウイルス）","インフルエンザ入院","COVID-19入院","インフルエンザ/COVID-19定点","急性呼吸器感染症定点","小児科定点","眼科定点","基幹定点","インフルエンザ入院定点","COVID-19入院定点"
"千代田","1","16","51","0","0","2","2","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","6","","","","","","",""
"中央区","1","11","99","0","0","2","8","1","0","1","1","2","0","0","0","0","1","0","0","0","0","0","0","0","","","","","","",""
"みなと","5","12","224","2","1","4","5","0","1","0","1","3","0","0","0","0","0","0","0","0","0","0","1","3","","","","","","",""
"新宿区","0","23","65","1","0","1","9","0","0","0","1","1","0","0","0","0","0","0","0","0","0","0","0","3","","","","","","",""
"文京","1","7","130","0","0","0","7","0","0","0","0","1","1","0","0","0","0","0","0","0","0","0","0","0","","","","","","",""
"台東","1","11","177","1","1","3","21","0","0","0","1","5","0","1","0","0","0","0","0","0","0","0","0","0","","","","","","",""
"墨田区","2","33","101","1","0","1","9","0","2","1","1","1","0","0","0","0","0","0","0","0","0","0","0","2","","","","","","",""
"江東区","1","20","318","6","1","2","29","2","5","2","1","13","0","0","0","0","1","0","0","0","0","0","0","0","","","","","","",""
"品川区","2","26","168","0","1","4","10","0","7","1","4","2","1","0","0","0","1","0","0","0","0","0","0","0","","","","","","",""
"目黒区","2","22","142","2","0","2","10","0","4","0","1","1","0","1","0","0","0","0","0","0","0","0","0","0","","","","","","",""
"大田区","1","37","273","4","1","9","22","0","6","2","4","7","0","0","0","0","2","0","0","0","0","0","0","1","","","","","","",""
"世田谷","4","57","360","3","1","6","16","1","2","2","1","10","0","0","0","0","0","1","0","0","0","0","0","4","","","","","","",""
"渋谷区","2","15","77","1","0","0","0","0","0","1","0","0","0","0","0","0","2","0","0","0","0","0","0","3","","","","","","",""
"中野区","4","11","384","1","0","13","12","0","0","0","2","2","0","0","0","0","0","0","0","0","0","0","0","0","","","","","","",""
"杉並","7","42","255","4","0","3","10","0","0","0","2","9","0","0","1","0","0","0","0","0","0","0","0","2","","","","","","",""
"池袋","2","16","191","5","0","2","2","0","0","0","1","4","0","0","0","0","0","0","0","1","0","0","0","0","","","","","","",""
"北区","4","42","256","6","0","4","13","3","0","2","3","3","0","0","0","0","1","0","0","0","0","0","0","0","","","","","","",""
"荒川区","2","22","156","10","1","3","12","1","2","0","1","8","0","1","0","0","0","0","0","0","0","0","0","0","","","","","","",""
"板橋区","0","61","311","0","2","5","17","1","0","0","3","2","0","1","0","0","1","0","0","0","0","0","0","1","","","","","","",""
"練馬区","1","64","378","5","2","6","21","6","5","0","0","15","0","0","0","0","1","0","0","0","0","0","0","0","","","","","","",""
"足立","1","61","533","7","7","10","22","1","3","5","2","2","0","1","0","0","1","0","0","0","0","0","0","0","","","","","","",""
"葛飾区","2","19","244","1","0","5","10","1","1","1","0","3","0","0","0","0","0","0","0","1","0","0","0","1","","","","","","",""
"江戸川","1","66","421","3","3","5","20","3","4","1","5","10","0","0","0","0","4","0","0","0","0","0","0","0","","","","","","",""
"八王子市","2","47","417","2","1","11","19","2","1","4","1","13","0","0","0","0","1","0","0","0","0","0","0","0","","","","","","",""
"町田市","5","40","674","8","2","10","70","0","6","7","4","12","1","5","0","0","0","0","0","0","0","0","0","0","","","","","","",""
"西多摩","0","40","118","0","1","3","9","1","0","0","1","7","0","0","0","0","0","0","0","0","0","0","0","3","","","","","","",""
"南多摩","1","21","180","0","0","0","12","1","2","3","1","3","0","1","0","0","0","0","0","0","0","0","0","0","","","","","","",""
"多摩立川","2","39","307","1","0","13","12","2","3","0","0","8","1","2","0","0","1","0","0","0","0","0","1","1","","","","","","",""
"多摩府中","1","77","731","3","2","16","37","2","4","5","3","23","1","10","0","0","0","0","0","0","0","0","0","5","","","","","","",""
"多摩小平","7","66","540","2","1","18","45","6","5","3","4","14","0","2","0","0","0","0","0","2","0","0","0","8","","","","","","",""
"島しょ","0","13","23","0","0","0","0","0","0","0","0","2","0","0","0","0","0","0","0","0","0","0","0","0","","","","","","",""
"合計","65","1037","8304","79","28","163","491","34","63","41","49","186","5","25","1","0","17","1","0","5","0","0","2","43","","","","","","",""


"定点報告疾患 週報告分 保健所別"
"東京都"
"集計期間開始週","2025年34週"
"集計期間終了週","2025年34週"
"性別","男女合計"

"","インフルエンザ","新型コロナウイルス感染症（COVID-19）","急性呼吸器感染症（ARI）","RSウイルス感染症","咽頭結膜熱","Ａ群溶血性レンサ球菌咽頭炎","感染性胃腸炎","水痘","手足口病","伝染性紅斑","突発性発しん","ヘルパンギーナ","流行性耳下腺炎","不明発しん症","川崎病","急性出血性結膜炎","流行性角結膜炎","細菌性髄膜炎","無菌性髄膜炎","マイコプラズマ肺炎","クラミジア肺炎(オウム病は除く)","感染性胃腸炎（ロタウイルス）","インフルエンザ入院","COVID-19入院","インフルエンザ/COVID-19定点","急性呼吸器感染症定点","小児科定点","眼科定点","基幹定点","インフルエンザ入院定点","COVID-19入院定点"
"千代田","1","25","101","0","0","4","8","0","0","1","0","0","0","1","0","0","0","0","0","1","0","0","0","8","4","4","3","0","2","2","2"
"中央区","3","19","223","0","0","3","14","1","0","1","1","7","0","0","1","0","2","0","0","0","0","0","0","0","5","5","3","1","0","0","0"
"みなと","5","25","422","4","2","8","17","1","1","0","2","6","0","0","0","0","0","0","0","0","0","0","1","4","9","9","6","0","1","1","1"
"新宿区","0","31","142","4","0","4","21","0","2","0","1","3","0","0","0","0","2","0","0","0","0","0","0","8","9","9","6","2","2","2","2"
"文京","4","18","288","0","0","1","11","2","0","0","0","3","1","0","0","0","2","0","0","0","0","0","0","3","5","5","3","1","1","1","1"
"台東","1","17","359","2","1","4","36","0","2","0","4","14","0","3","0","0","0","0","0","0","0","0","0","0","7","7","4","0","0","0","0"
"墨田区","3","67","185","2","1","4","17","1","2","1","1","3","0","1","0","0","0","0","0","1","0","0","0","5","8","8","5","1","1","1","1"
"江東区","1","36","654","11","1","4","66","3","12","3","5","22","2","0","0","0","1","0","0","0","0","0","0","0","14","14","9","1","0","0","0"
"品川区","4","45","328","1","2","8","21","1","8","1","6","6","1","0","0","0","1","0","0","0","0","0","0","0","12","12","8","1","0","0","0"
