"定点報告疾患 週報告分 男女別集計表"
"東京都"
"集計期間開始週",2010年39週
"集計期間終了週",2010年39週

"疾病名","男性","女性","男女合計","定点数"
"インフルエンザ","15","12","27","286"
"RSウイルス感染症","10","15","25","148"
"咽頭結膜熱","16","11","27","148"
"Ａ群溶血性レンサ球菌咽頭炎","87","73","160","148"
"感染性胃腸炎","276","237","513","148"
"水痘","59","45","104","148"
"手足口病","49","41","90","148"
"伝染性紅斑","15","21","36","148"
"突発性発しん","52","44","96","148"
"百日咳","3","4","7","148"
"ヘルパンギーナ","11","9","20","148"
"流行性耳下腺炎","40","34","74","148"
"不明発しん症","5","8","13","148"
"川崎病","0","0","0","148"
"急性出血性結膜炎","0","1","1","39"
"流行性角結膜炎","11","6","17","39"
"細菌性髄膜炎","0","0","0","23"
"無菌性髄膜炎","1","0","1","23"
"マイコプラズマ肺炎","2","3","5","23"
"クラミジア肺炎(オウム病は除く)","0","0","0","23"
