"定点報告疾患 週報告分 男女別集計表"
"東京都"
"集計期間開始週",2013年8週
"集計期間終了週",2013年8週

"疾病名","男性","女性","男女合計","定点数"
"インフルエンザ","1304","1307","2611","417"
"RSウイルス感染症","35","24","59","264"
"咽頭結膜熱","28","25","53","264"
"Ａ群溶血性レンサ球菌咽頭炎","354","268","622","264"
"感染性胃腸炎","1361","1166","2527","264"
"水痘","137","113","250","264"
"手足口病","7","7","14","264"
"伝染性紅斑","13","13","26","264"
"突発性発しん","72","81","153","264"
"百日咳","0","1","1","264"
"ヘルパンギーナ","6","2","8","264"
"流行性耳下腺炎","27","11","38","264"
"不明発しん症","8","7","15","264"
"川崎病","2","1","3","264"
"急性出血性結膜炎","0","0","0","37"
"流行性角結膜炎","10","6","16","37"
"細菌性髄膜炎","0","0","0","25"
"無菌性髄膜炎","0","1","1","25"
"マイコプラズマ肺炎","2","4","6","25"
"クラミジア肺炎(オウム病は除く)","0","0","0","25"
"インフルエンザ入院","9","9","18","25"
