"定点報告疾患 週報告分 医療圏別"
"東京都"
"集計期間開始週","2018年42週"
"集計期間終了週","2018年42週"
"性別","男性"

"","インフルエンザ","RSウイルス感染症","咽頭結膜熱","Ａ群溶血性レンサ球菌咽頭炎","感染性胃腸炎","水痘","手足口病","伝染性紅斑","突発性発しん","ヘルパンギーナ","流行性耳下腺炎","不明発しん症","川崎病","急性出血性結膜炎","流行性角結膜炎","細菌性髄膜炎","無菌性髄膜炎","マイコプラズマ肺炎","クラミジア肺炎(オウム病は除く)","感染性胃腸炎（ロタウイルス）","インフルエンザ入院","インフルエンザ定点","小児科定点","眼科定点","基幹定点","インフルエンザ入院定点","COVID-19入院定点"
"区中央部","2","5","2","12","41","2","42","13","8","6","0","0","0","0","4","0","0","1","1","0","0","","","","","",""
"区南部","7","6","3","20","74","1","9","9","9","7","0","0","0","0","1","0","0","0","0","0","0","","","","","",""
"区西南部","12","22","5","17","52","8","15","9","3","11","1","2","0","0","1","0","0","0","0","0","0","","","","","",""
"区西部","1","18","0","25","60","2","19","9","5","5","2","1","0","0","2","0","0","1","0","0","0","","","","","",""
"区西北部","1","14","3","29","55","10","14","9","10","8","0","0","0","0","2","0","0","0","0","0","0","","","","","",""
"区東北部","1","19","2","35","84","5","25","6","5","4","1","2","0","0","0","0","0","0","0","0","0","","","","","",""
"区東部","1","7","0","23","81","0","13","14","3","5","5","2","0","0","0","0","0","0","0","0","0","","","","","",""
"西多摩","0","1","0","7","9","3","1","4","0","1","0","0","0","0","0","0","0","0","0","0","0","","","","","",""
"南多摩","0","19","4","41","108","7","18","26","8","2","3","1","0","0","0","0","0","0","0","0","0","","","","","",""
"北多摩西部","1","11","1","11","19","2","19","8","2","3","1","1","0","0","0","0","0","0","0","0","0","","","","","",""
"北多摩南部","3","2","0","20","44","2","17","12","3","8","2","9","2","0","0","0","0","0","0","0","0","","","","","",""
"北多摩北部","1","5","2","20","14","1","5","13","2","3","1","2","1","0","0","0","0","0","0","0","0","","","","","",""
"島しょ","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","","","","","",""
"合計","30","129","22","261","641","43","197","132","58","63","16","20","3","0","10","0","0","2","1","0","0","","","","","",""


"定点報告疾患 週報告分 医療圏別"
"東京都"
"集計期間開始週","2018年42週"
"集計期間終了週","2018年42週"
"性別","女性"

"","インフルエンザ","RSウイルス感染症","咽頭結膜熱","Ａ群溶血性レンサ球菌咽頭炎","感染性胃腸炎","水痘","手足口病","伝染性紅斑","突発性発しん","ヘルパンギーナ","流行性耳下腺炎","不明発しん症","川崎病","急性出血性結膜炎","流行性角結膜炎","細菌性髄膜炎","無菌性髄膜炎","マイコプラズマ肺炎","クラミジア肺炎(オウム病は除く)","感染性胃腸炎（ロタウイルス）","インフルエンザ入院","インフルエンザ定点","小児科定点","眼科定点","基幹定点","インフルエンザ入院定点","COVID-19入院定点"
"区中央部","2","10","2","15","30","1","34","6","9","8","0","1","0","0","3","0","0","1","1","0","0","","","","","",""
"区南部","5","9","6","15","49","4","7","5","4","10","0","0","0","0","1","0","0","0","0","0","0","","","","","",""
"区西南部","5","10","3","19","53","2","10","14","1","7","1","3","0","0","1","0","0","0","0","0","0","","","","","",""
"区西部","3","13","3","20","45","3","15","5","5","3","2","1","0","0","1","0","0","1","0","0","0","","","","","",""
"区西北部","1","2","2","27","45","4","18","13","10","8","0","5","0","0","1","0","0","1","0","0","0","","","","","",""
"区東北部","2","10","2","28","69","5","21","6","3","7","1","2","0","0","1","0","0","0","0","0","0","","","","","",""
"区東部","1","12","6","27","82","0","14","8","4","4","1","2","0","0","1","0","0","1","0","0","0","","","","","",""
"西多摩","2","1","1","5","11","1","2","3","2","1","0","0","0","0","0","0","0","0","0","0","0","","","","","",""
"南多摩","0","17","1","22","57","7","15","36","3","7","2","3","0","0","1","0","0","0","0","0","0","","","","","",""
"北多摩西部","2","5","1","12","14","1","10","10","1","4","1","4","0","0","0","0","0","0","0","0","0","","","","","",""
"北多摩南部","3","2","2","16","34","2","20","11","8","3","2","5","2","0","0","0","0","0","0","0","0","","","","","",""
