"定点報告疾患 月報告分 年齢別集計表"
"東京都"
"集計期間開始月","2017年2月"
"集計期間終了月","2017年2月"
"性別","男性"

"","性器クラミジア感染症","性器ヘルペスウイルス感染症","尖圭コンジローマ","淋菌感染症","膣トリコモナス症","梅毒様疾患","メチシリン耐性黄色ブドウ球菌感染症","ペニシリン耐性肺炎球菌感染症","薬剤耐性緑膿菌感染症"
"0歳","0","0","0","0","0","0","6","0","0"
"1～4歳","0","0","0","0","0","0","3","0","0"
"5～9歳","0","0","0","0","0","0","2","0","0"
"10～14歳","0","0","0","0","0","0","1","0","0"
"15～19歳","2","0","0","2","0","0","0","0","0"
"20～24歳","11","6","2","12","0","0","1","1","0"
"25～29歳","21","6","6","12","0","0","0","0","0"
"30～34歳","17","11","7","8","0","0","0","0","0"
"35～39歳","14","12","10","10","0","0","0","0","0"
"40～44歳","11","13","5","10","0","0","0","0","0"
"45～49歳","7","12","5","9","0","0","2","0","0"
"50～54歳","6","10","2","4","0","0","1","0","0"
"55～59歳","3","4","0","2","0","0","0","1","0"
"60～64歳","2","4","0","2","0","0","3","0","0"
"65～69歳","1","3","1","1","0","0","1","3","1"
"70歳以上","0","3","0","1","0","0","23","0","0"
"合計","95","84","38","73","0","0","43","5","1"


"定点報告疾患 月報告分 年齢別集計表"
"東京都"
"集計期間開始月","2017年2月"
"集計期間終了月","2017年2月"
"性別","女性"

"","性器クラミジア感染症","性器ヘルペスウイルス感染症","尖圭コンジローマ","淋菌感染症","膣トリコモナス症","梅毒様疾患","メチシリン耐性黄色ブドウ球菌感染症","ペニシリン耐性肺炎球菌感染症","薬剤耐性緑膿菌感染症"
"0歳","0","0","0","0","0","0","3","0","0"
"1～4歳","0","0","0","0","0","0","1","2","0"
"5～9歳","0","0","0","0","0","0","0","1","0"
"10～14歳","0","0","0","0","0","0","4","0","0"
"15～19歳","2","1","2","1","0","0","0","0","0"
"20～24歳","19","8","6","7","2","0","0","0","0"
"25～29歳","22","0","7","6","2","0","0","0","0"
"30～34歳","20","2","4","2","1","0","0","0","0"
"35～39歳","8","6","0","3","1","0","0","0","0"
"40～44歳","5","3","1","1","0","0","0","0","0"
"45～49歳","2","3","0","2","1","0","0","0","0"
"50～54歳","1","1","0","1","1","0","1","0","0"
"55～59歳","0","2","0","0","0","0","0","0","0"
"60～64歳","0","1","0","0","0","0","2","0","0"
"65～69歳","0","2","0","0","0","0","3","0","0"
"70歳以上","0","2","0","0","0","0","4","1","0"
"合計","79","31","20","23","8","0","18","4","0"


"定点報告疾患 月報告分 年齢別集計表"
"東京都"
"集計期間開始月","2017年2月"
"集計期間終了月","2017年2月"
"性別","男女合計"

"","性器クラミジア感染症","性器ヘルペスウイルス感染症","尖圭コンジローマ","淋菌感染症","膣トリコモナス症","梅毒様疾患","メチシリン耐性黄色ブドウ球菌感染症","ペニシリン耐性肺炎球菌感染症","薬剤耐性緑膿菌感染症"
"0歳","0","0","0","0","0","0","9","0","0"
"1～4歳","0","0","0","0","0","0","4","2","0"
"5～9歳","0","0","0","0","0","0","2","1","0"
"10～14歳","0","0","0","0","0","0","5","0","0"
"15～19歳","4","1","2","3","0","0","0","0","0"
"20～24歳","30","14","8","19","2","0","1","1","0"
"25～29歳","43","6","13","18","2","0","0","0","0"
"30～34歳","37","13","11","10","1","0","0","0","0"
"35～39歳","22","18","10","13","1","0","0","0","0"
"40～44歳","16","16","6","11","0","0","0","0","0"
"45～49歳","9","15","5","11","1","0","2","0","0"
"50～54歳","7","11","2","5","1","0","2","0","0"
"55～59歳","3","6","0","2","0","0","0","1","0"
"60～64歳","2","5","0","2","0","0","5","0","0"
"65～69歳","1","5","1","1","0","0","4","3","1"
"70歳以上","0","5","0","1","0","0","27","1","0"
"合計","174","115","58","96","8","0","61","9","1"
"定点数","54","54","54","54","54","54","25","25","25"


