"定点報告疾患 月報告分 年齢別集計表"
"東京都"
"集計期間開始月","2024年3月"
"集計期間終了月","2024年3月"
"性別","男性"

"","性器クラミジア感染症","性器ヘルペスウイルス感染症","尖圭コンジローマ","淋菌感染症","膣トリコモナス症","梅毒様疾患","メチシリン耐性黄色ブドウ球菌感染症","ペニシリン耐性肺炎球菌感染症","薬剤耐性緑膿菌感染症"
"0歳","0","0","0","0","0","0","1","1","0"
"1～4歳","0","0","0","0","0","0","0","0","0"
"5～9歳","0","0","0","0","0","0","1","0","0"
"10～14歳","0","0","0","0","0","0","0","0","0"
"15～19歳","1","1","0","1","0","0","0","0","0"
"20～24歳","28","3","2","13","1","0","1","0","0"
"25～29歳","25","4","6","15","0","0","0","0","0"
"30～34歳","25","1","11","10","1","0","0","0","0"
"35～39歳","21","4","6","12","0","0","2","0","0"
"40～44歳","12","5","2","2","0","0","0","0","0"
"45～49歳","15","2","5","3","0","0","1","0","0"
"50～54歳","11","1","3","4","0","0","2","0","0"
"55～59歳","3","0","2","2","0","0","1","0","0"
"60～64歳","2","1","1","0","0","0","0","0","0"
"65～69歳","0","0","1","0","0","0","4","0","0"
"70歳以上","2","0","1","1","0","0","23","0","0"
"合計","145","22","40","63","2","0","36","1","0"


"定点報告疾患 月報告分 年齢別集計表"
"東京都"
"集計期間開始月","2024年3月"
"集計期間終了月","2024年3月"
"性別","女性"

"","性器クラミジア感染症","性器ヘルペスウイルス感染症","尖圭コンジローマ","淋菌感染症","膣トリコモナス症","梅毒様疾患","メチシリン耐性黄色ブドウ球菌感染症","ペニシリン耐性肺炎球菌感染症","薬剤耐性緑膿菌感染症"
"0歳","0","0","0","0","0","0","2","0","0"
"1～4歳","0","0","0","0","0","0","1","0","0"
"5～9歳","0","0","0","0","0","0","1","0","0"
"10～14歳","0","0","0","0","0","0","1","0","0"
"15～19歳","7","0","2","1","0","0","1","1","0"
"20～24歳","43","0","12","9","1","0","0","0","0"
"25～29歳","22","4","2","3","3","0","0","1","0"
"30～34歳","15","2","0","3","0","0","0","0","0"
"35～39歳","5","1","1","0","1","0","0","1","0"
"40～44歳","7","5","1","0","1","0","0","0","0"
"45～49歳","1","1","1","1","0","0","0","0","0"
"50～54歳","1","1","1","1","0","0","0","0","0"
"55～59歳","0","0","1","0","0","0","1","0","0"
"60～64歳","0","0","0","2","0","0","0","0","0"
"65～69歳","0","0","0","0","0","0","0","0","0"
"70歳以上","0","0","0","1","0","0","17","3","0"
"合計","101","14","21","21","6","0","24","6","0"


"定点報告疾患 月報告分 年齢別集計表"
"東京都"
"集計期間開始月","2024年3月"
"集計期間終了月","2024年3月"
"性別","男女合計"

"","性器クラミジア感染症","性器ヘルペスウイルス感染症","尖圭コンジローマ","淋菌感染症","膣トリコモナス症","梅毒様疾患","メチシリン耐性黄色ブドウ球菌感染症","ペニシリン耐性肺炎球菌感染症","薬剤耐性緑膿菌感染症"
"0歳","0","0","0","0","0","0","3","1","0"
"1～4歳","0","0","0","0","0","0","1","0","0"
"5～9歳","0","0","0","0","0","0","2","0","0"
"10～14歳","0","0","0","0","0","0","1","0","0"
"15～19歳","8","1","2","2","0","0","1","1","0"
"20～24歳","71","3","14","22","2","0","1","0","0"
"25～29歳","47","8","8","18","3","0","0","1","0"
"30～34歳","40","3","11","13","1","0","0","0","0"
"35～39歳","26","5","7","12","1","0","2","1","0"
"40～44歳","19","10","3","2","1","0","0","0","0"
"45～49歳","16","3","6","4","0","0","1","0","0"
"50～54歳","12","2","4","5","0","0","2","0","0"
"55～59歳","3","0","3","2","0","0","2","0","0"
"60～64歳","2","1","1","2","0","0","0","0","0"
"65～69歳","0","0","1","0","0","0","4","0","0"
"70歳以上","2","0","1","2","0","0","40","3","0"
"合計","246","36","61","84","8","0","60","7","0"
"定点数","55","55","55","55","55","55","25","25","25"


