"定点報告疾患 月報告分 医療圏別"
"東京都"
"集計期間開始月","2009年3月"
"集計期間終了月","2009年3月"
"性別","男性"

"","性器クラミジア感染症","性器ヘルペスウイルス感染症","尖圭コンジローマ","淋菌感染症","膣トリコモナス症","梅毒様疾患","メチシリン耐性黄色ブドウ球菌感染症","ペニシリン耐性肺炎球菌感染症","薬剤耐性緑膿菌感染症","STD定点","基幹定点"
"区中央部","23","12","5","18","0","0","7","3","0","",""
"区南部","2","1","0","3","0","0","2","0","1","",""
"区西南部","8","1","1","0","0","0","5","1","0","",""
"区西部","22","18","23","21","0","4","21","5","0","",""
"区西北部","12","8","7","8","0","1","4","4","0","",""
"区東北部","2","1","1","1","0","0","2","1","0","",""
"区東部","12","6","3","17","0","0","1","3","0","",""
"西多摩","0","0","0","0","0","0","0","0","0","",""
"南多摩","0","0","0","0","0","0","1","0","0","",""
"北多摩西部","0","0","0","0","0","0","0","0","0","",""
"北多摩南部","0","0","0","0","0","0","25","2","0","",""
"北多摩北部","0","0","0","0","0","0","8","6","0","",""
"島しょ","0","0","0","0","0","0","2","0","0","",""
"合計","81","47","40","68","0","5","78","25","1","",""


"定点報告疾患 月報告分 医療圏別"
"東京都"
"集計期間開始月","2009年3月"
"集計期間終了月","2009年3月"
"性別","女性"

"","性器クラミジア感染症","性器ヘルペスウイルス感染症","尖圭コンジローマ","淋菌感染症","膣トリコモナス症","梅毒様疾患","メチシリン耐性黄色ブドウ球菌感染症","ペニシリン耐性肺炎球菌感染症","薬剤耐性緑膿菌感染症","STD定点","基幹定点"
"区中央部","11","7","3","5","4","0","2","14","1","",""
"区南部","4","0","0","0","0","0","0","0","0","",""
"区西南部","3","7","6","0","0","0","1","0","0","",""
"区西部","9","4","3","2","2","0","8","0","0","",""
"区西北部","13","4","3","1","1","0","3","0","0","",""
"区東北部","1","0","1","0","0","0","4","2","0","",""
"区東部","13","4","2","2","1","0","0","2","1","",""
"西多摩","0","0","0","0","0","0","0","0","0","",""
"南多摩","7","2","3","0","0","0","0","0","0","",""
"北多摩西部","24","2","1","2","0","0","0","0","0","",""
"北多摩南部","0","0","0","0","0","0","3","2","0","",""
"北多摩北部","2","0","0","0","0","0","2","2","0","",""
"島しょ","0","0","0","0","0","0","1","0","0","",""
"合計","87","30","22","12","8","0","24","22","2","",""


"定点報告疾患 月報告分 医療圏別"
"東京都"
"集計期間開始月","2009年3月"
"集計期間終了月","2009年3月"
"性別","男女合計"

"","性器クラミジア感染症","性器ヘルペスウイルス感染症","尖圭コンジローマ","淋菌感染症","膣トリコモナス症","梅毒様疾患","メチシリン耐性黄色ブドウ球菌感染症","ペニシリン耐性肺炎球菌感染症","薬剤耐性緑膿菌感染症","STD定点","基幹定点"
"区中央部","34","19","8","23","4","0","9","17","1","11","4"
"区南部","6","1","0","3","0","0","2","0","1","3","1"
"区西南部","11","8","7","0","0","0","6","1","0","4","3"
"区西部","31","22","26","23","2","4","29","5","0","9","4"
"区西北部","25","12","10","9","1","1","7","4","0","6","2"
"区東北部","3","1","2","1","0","0","6","3","0","3","1"
"区東部","25","10","5","19","1","0","1","5","1","6","1"
"西多摩","0","0","0","0","0","0","0","0","0","0","1"
"南多摩","7","2","3","0","0","0","1","0","0","5","1"
"北多摩西部","24","2","1","2","0","0","0","0","0","2","1"
"北多摩南部","0","0","0","0","0","0","28","4","0","3","2"
"北多摩北部","2","0","0","0","0","0","10","8","0","1","2"
"島しょ","0","0","0","0","0","0","3","0","0","0","1"
"合計","168","77","62","80","8","5","102","47","3","53","24"


