"定点報告疾患 月報告分 年齢別集計表"
"東京都"
"集計期間開始月","2021年7月"
"集計期間終了月","2021年7月"
"性別","男性"

"","性器クラミジア感染症","性器ヘルペスウイルス感染症","尖圭コンジローマ","淋菌感染症","膣トリコモナス症","梅毒様疾患","メチシリン耐性黄色ブドウ球菌感染症","ペニシリン耐性肺炎球菌感染症","薬剤耐性緑膿菌感染症"
"0歳","0","0","0","0","0","0","5","1","0"
"1～4歳","0","0","0","0","0","0","2","1","0"
"5～9歳","0","0","0","0","0","0","11","0","0"
"10～14歳","0","0","0","0","0","0","1","0","0"
"15～19歳","0","0","0","0","0","0","0","0","0"
"20～24歳","19","2","6","15","0","0","2","0","0"
"25～29歳","24","5","9","12","0","0","0","0","0"
"30～34歳","16","4","6","10","0","0","1","0","0"
"35～39歳","12","9","7","12","0","0","0","0","0"
"40～44歳","18","4","4","11","0","0","0","1","0"
"45～49歳","8","2","4","5","0","0","0","0","0"
"50～54歳","5","1","0","2","0","0","2","0","0"
"55～59歳","3","1","2","2","0","0","3","0","0"
"60～64歳","2","0","1","0","0","0","1","0","0"
"65～69歳","0","0","0","1","0","0","1","0","0"
"70歳以上","0","2","1","2","0","0","21","0","0"
"合計","107","30","40","72","0","0","50","3","0"


"定点報告疾患 月報告分 年齢別集計表"
"東京都"
"集計期間開始月","2021年7月"
"集計期間終了月","2021年7月"
"性別","女性"

"","性器クラミジア感染症","性器ヘルペスウイルス感染症","尖圭コンジローマ","淋菌感染症","膣トリコモナス症","梅毒様疾患","メチシリン耐性黄色ブドウ球菌感染症","ペニシリン耐性肺炎球菌感染症","薬剤耐性緑膿菌感染症"
"0歳","0","0","0","0","0","0","1","1","0"
"1～4歳","0","0","0","0","0","0","2","1","0"
"5～9歳","0","0","0","0","0","0","1","0","0"
"10～14歳","0","0","0","0","0","0","1","0","0"
"15～19歳","8","1","4","3","1","0","0","0","0"
"20～24歳","21","4","17","10","2","0","0","0","0"
"25～29歳","25","4","12","7","2","0","0","0","0"
"30～34歳","18","0","6","2","0","0","2","0","0"
"35～39歳","7","7","2","4","0","0","1","0","0"
"40～44歳","1","0","0","4","1","0","1","0","0"
"45～49歳","3","2","0","0","0","0","0","0","0"
"50～54歳","2","2","0","3","1","0","2","0","0"
"55～59歳","0","1","0","2","0","0","1","0","0"
"60～64歳","0","0","0","0","0","0","0","0","0"
"65～69歳","0","0","0","0","0","0","1","0","0"
"70歳以上","0","0","0","1","0","0","17","0","0"
"合計","85","21","41","36","7","0","30","2","0"


"定点報告疾患 月報告分 年齢別集計表"
"東京都"
"集計期間開始月","2021年7月"
"集計期間終了月","2021年7月"
"性別","男女合計"

"","性器クラミジア感染症","性器ヘルペスウイルス感染症","尖圭コンジローマ","淋菌感染症","膣トリコモナス症","梅毒様疾患","メチシリン耐性黄色ブドウ球菌感染症","ペニシリン耐性肺炎球菌感染症","薬剤耐性緑膿菌感染症"
"0歳","0","0","0","0","0","0","6","2","0"
"1～4歳","0","0","0","0","0","0","4","2","0"
"5～9歳","0","0","0","0","0","0","12","0","0"
"10～14歳","0","0","0","0","0","0","2","0","0"
"15～19歳","8","1","4","3","1","0","0","0","0"
"20～24歳","40","6","23","25","2","0","2","0","0"
"25～29歳","49","9","21","19","2","0","0","0","0"
"30～34歳","34","4","12","12","0","0","3","0","0"
"35～39歳","19","16","9","16","0","0","1","0","0"
"40～44歳","19","4","4","15","1","0","1","1","0"
"45～49歳","11","4","4","5","0","0","0","0","0"
"50～54歳","7","3","0","5","1","0","4","0","0"
"55～59歳","3","2","2","4","0","0","4","0","0"
"60～64歳","2","0","1","0","0","0","1","0","0"
"65～69歳","0","0","0","1","0","0","2","0","0"
"70歳以上","0","2","1","3","0","0","38","0","0"
"合計","192","51","81","108","7","0","80","5","0"
"定点数","55","55","55","55","55","55","25","25","25"


