"定点報告疾患 週報告分 男女別集計表"
"東京都"
"集計期間開始週",2021年10週
"集計期間終了週",2021年10週

"疾病名","男性","女性","男女合計","定点数"
"インフルエンザ","1","1","2","412"
"RSウイルス感染症","15","10","25","260"
"咽頭結膜熱","9","6","15","260"
"Ａ群溶血性レンサ球菌咽頭炎","49","45","94","260"
"感染性胃腸炎","386","318","704","260"
"水痘","14","10","24","260"
"手足口病","3","2","5","260"
"伝染性紅斑","4","4","8","260"
"突発性発しん","45","50","95","260"
"ヘルパンギーナ","4","1","5","260"
"流行性耳下腺炎","7","4","11","260"
"不明発しん症","3","4","7","260"
"川崎病","0","2","2","260"
"急性出血性結膜炎","0","0","0","38"
"流行性角結膜炎","2","0","2","38"
"細菌性髄膜炎","0","0","0","25"
"無菌性髄膜炎","0","0","0","25"
"マイコプラズマ肺炎","0","0","0","25"
"クラミジア肺炎(オウム病は除く)","0","1","1","25"
"感染性胃腸炎（ロタウイルス）","0","0","0","25"
"インフルエンザ入院","0","0","0","25"
