"定点報告疾患 週報告分 医療圏別"
"東京都"
"集計期間開始週","2002年22週"
"集計期間終了週","2002年22週"
"性別","男性"

"","インフルエンザ","RSウイルス感染症","咽頭結膜熱","Ａ群溶血性レンサ球菌咽頭炎","感染性胃腸炎","水痘","手足口病","伝染性紅斑","突発性発しん","百日咳","風しん","ヘルパンギーナ","麻しん（成人麻しん以外）","流行性耳下腺炎","不明発しん症","川崎病","急性出血性結膜炎","流行性角結膜炎","急性脳炎(日本脳炎を除く)","細菌性髄膜炎","無菌性髄膜炎","マイコプラズマ肺炎","クラミジア肺炎(オウム病は除く)","成人麻しん","インフルエンザ定点","小児科定点","眼科定点","基幹定点","インフルエンザ入院定点","COVID-19入院定点"
"区中央部","0","0","0","6","23","22","11","1","4","0","1","19","1","6","2","0","0","3","0","0","0","0","0","0","","","","","",""
"区南部","0","0","1","11","44","17","1","9","4","0","0","13","0","3","0","0","0","0","0","0","0","0","0","0","","","","","",""
"区西南部","0","0","0","12","37","8","9","4","11","0","0","4","1","12","0","0","2","0","0","0","0","0","0","0","","","","","",""
"区西部","0","0","0","2","52","14","8","2","3","0","0","3","0","3","1","0","0","3","0","1","0","0","0","0","","","","","",""
"区西北部","0","0","0","9","12","10","6","6","6","0","1","2","1","2","2","0","0","1","0","0","0","1","0","0","","","","","",""
"区東北部","0","0","0","7","13","17","0","1","8","0","0","12","2","6","0","0","0","2","0","0","0","0","0","0","","","","","",""
"区東部","0","0","0","9","17","10","10","4","8","0","1","8","1","4","2","0","0","0","0","0","0","0","0","0","","","","","",""
"西多摩","0","0","0","1","4","4","8","14","0","0","0","0","0","3","1","0","0","0","0","0","0","0","0","0","","","","","",""
"南多摩","0","0","0","2","31","10","4","0","4","0","0","9","0","4","0","0","0","0","0","0","0","0","0","0","","","","","",""
"北多摩西部","0","0","0","2","11","3","3","1","0","1","0","1","0","0","0","0","0","0","0","0","0","0","0","0","","","","","",""
"北多摩南部","0","0","0","2","10","13","2","2","6","2","0","2","0","7","1","0","0","0","0","0","0","0","0","0","","","","","",""
"北多摩北部","0","0","0","3","22","13","1","2","1","0","1","2","0","1","0","0","0","0","0","0","0","0","0","0","","","","","",""
"島しょ","0","0","0","0","0","6","0","0","0","0","0","3","0","0","0","0","0","0","0","0","0","0","0","0","","","","","",""
"合計","0","0","1","66","276","147","63","46","55","3","4","78","6","51","9","0","2","9","0","1","0","1","0","0","","","","","",""


"定点報告疾患 週報告分 医療圏別"
"東京都"
"集計期間開始週","2002年22週"
"集計期間終了週","2002年22週"
"性別","女性"

"","インフルエンザ","RSウイルス感染症","咽頭結膜熱","Ａ群溶血性レンサ球菌咽頭炎","感染性胃腸炎","水痘","手足口病","伝染性紅斑","突発性発しん","百日咳","風しん","ヘルパンギーナ","麻しん（成人麻しん以外）","流行性耳下腺炎","不明発しん症","川崎病","急性出血性結膜炎","流行性角結膜炎","急性脳炎(日本脳炎を除く)","細菌性髄膜炎","無菌性髄膜炎","マイコプラズマ肺炎","クラミジア肺炎(オウム病は除く)","成人麻しん","インフルエンザ定点","小児科定点","眼科定点","基幹定点","インフルエンザ入院定点","COVID-19入院定点"
"区中央部","0","0","1","8","30","13","8","2","3","0","1","22","1","1","3","0","0","2","0","0","0","0","0","1","","","","","",""
"区南部","0","0","2","6","25","20","2","9","3","0","0","10","0","7","0","0","0","0","0","0","0","0","0","0","","","","","",""
"区西南部","0","0","0","7","37","14","5","3","9","0","0","2","1","9","0","0","4","0","0","0","0","0","0","0","","","","","",""
"区西部","0","0","0","4","41","13","8","6","3","0","0","4","0","4","1","0","0","4","0","1","0","0","0","0","","","","","",""
"区西北部","0","0","0","7","17","10","1","8","1","0","1","6","1","5","1","0","0","4","0","0","0","1","0","0","","","","","",""
"区東北部","0","0","0","7","18","17","0","1","5","0","1","6","3","2","3","0","0","2","0","0","0","0","0","0","","","","","",""
"区東部","0","0","0","11","11","5","9","4","2","0","1","8","2","9","2","0","0","0","0","0","0","0","0","0","","","","","",""
