"定点報告疾患 週報告分 医療圏別"
"東京都"
"集計期間開始週","2010年34週"
"集計期間終了週","2010年34週"
"性別","男性"

"","インフルエンザ","RSウイルス感染症","咽頭結膜熱","Ａ群溶血性レンサ球菌咽頭炎","感染性胃腸炎","水痘","手足口病","伝染性紅斑","突発性発しん","百日咳","ヘルパンギーナ","流行性耳下腺炎","不明発しん症","川崎病","急性出血性結膜炎","流行性角結膜炎","細菌性髄膜炎","無菌性髄膜炎","マイコプラズマ肺炎","クラミジア肺炎(オウム病は除く)","インフルエンザ定点","小児科定点","眼科定点","基幹定点","インフルエンザ入院定点","COVID-19入院定点"
"区中央部","0","2","5","3","33","4","16","2","8","1","9","4","1","0","0","3","0","0","0","0","","","","","",""
"区南部","0","0","6","3","28","5","4","2","0","0","5","4","2","0","0","0","0","0","0","0","","","","","",""
"区西南部","0","1","2","0","15","3","6","2","1","0","3","1","0","0","0","1","0","0","0","0","","","","","",""
"区西部","0","0","2","5","31","3","7","4","6","0","5","3","0","0","0","3","0","0","0","0","","","","","",""
"区西北部","0","0","1","3","19","0","4","5","3","1","8","5","1","0","0","2","0","0","0","0","","","","","",""
"区東北部","1","0","1","6","21","6","11","5","4","0","6","1","1","0","0","1","0","0","2","0","","","","","",""
"区東部","0","0","0","2","28","2","16","3","5","2","7","3","3","0","0","0","0","0","0","0","","","","","",""
"西多摩","0","0","0","0","7","2","3","1","0","0","1","1","1","0","0","0","0","0","0","0","","","","","",""
"南多摩","3","0","0","11","45","8","14","1","8","1","8","10","1","0","0","0","0","0","0","0","","","","","",""
"北多摩西部","0","0","0","1","2","3","3","0","3","0","1","1","0","0","0","0","0","0","0","0","","","","","",""
"北多摩南部","0","0","0","2","11","3","5","0","1","0","1","1","1","0","1","0","0","1","0","0","","","","","",""
"北多摩北部","0","0","1","2","16","1","4","3","3","0","3","5","0","1","0","2","0","0","1","0","","","","","",""
"島しょ","0","0","0","0","0","2","0","0","0","0","0","12","0","0","0","0","0","0","0","0","","","","","",""
"合計","4","3","18","38","256","42","93","28","42","5","57","51","11","1","1","12","0","1","3","0","","","","","",""


"定点報告疾患 週報告分 医療圏別"
"東京都"
"集計期間開始週","2010年34週"
"集計期間終了週","2010年34週"
"性別","女性"

"","インフルエンザ","RSウイルス感染症","咽頭結膜熱","Ａ群溶血性レンサ球菌咽頭炎","感染性胃腸炎","水痘","手足口病","伝染性紅斑","突発性発しん","百日咳","ヘルパンギーナ","流行性耳下腺炎","不明発しん症","川崎病","急性出血性結膜炎","流行性角結膜炎","細菌性髄膜炎","無菌性髄膜炎","マイコプラズマ肺炎","クラミジア肺炎(オウム病は除く)","インフルエンザ定点","小児科定点","眼科定点","基幹定点","インフルエンザ入院定点","COVID-19入院定点"
"区中央部","0","2","5","3","28","1","12","2","10","4","9","5","1","0","0","1","0","0","0","0","","","","","",""
"区南部","0","0","2","5","24","3","7","2","5","1","8","3","1","0","0","0","0","0","0","0","","","","","",""
