"定点報告疾患 週報告分 年齢別集計表"
"東京都"
"集計期間開始週","2014年4週"
"集計期間終了週","2014年4週"
"性別","男性"

"*急性呼吸器感染症（ARI）の「～5ヶ月」は「0歳」、「1歳」は「1～4歳」、「5歳」は「5～9歳」と読み替えてください。"
"*小児科定点把握対象疾患のうち「20-29歳」は「20歳以上」と読み替えてください。"
"*眼科疾患のうち、「70-79歳」は「70歳以上」と読み替えてください。"

"","インフルエンザ","RSウイルス感染症","咽頭結膜熱","Ａ群溶血性レンサ球菌咽頭炎","感染性胃腸炎","水痘","手足口病","伝染性紅斑","突発性発しん","百日咳","ヘルパンギーナ","流行性耳下腺炎","不明発しん症","川崎病","急性出血性結膜炎","流行性角結膜炎","細菌性髄膜炎","無菌性髄膜炎","マイコプラズマ肺炎","クラミジア肺炎(オウム病は除く)","感染性胃腸炎（ロタウイルス）","インフルエンザ入院","ＩＣＵ入室（インフルエンザ入院）","人工呼吸器の利用（インフルエンザ入院）","頭部ＣＴ検査（インフルエンザ入院）","頭部ＭＲＩ検査（インフルエンザ入院）","脳波検査	（インフルエンザ入院）","いずれにも該当せず（インフルエンザ入院）","頭部検査	（インフルエンザ入院）"
"～5ヶ月","8","9","0","0","10","2","0","0","2","0","0","0","0","1","0","0","0","0","0","0","0","1","0","0","0","0","0","1","0"
"～1歳","78","10","2","0","47","4","0","0","14","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"1歳","196","19","6","6","182","22","3","2","36","0","1","1","2","1","0","0","0","0","0","0","1","1","0","0","0","0","0","1","0"
"2歳","233","7","8","17","133","25","1","4","3","0","0","1","1","0","0","1","0","0","0","0","0","2","2","0","1","0","0","0","1"
"3歳","289","2","3","30","157","20","1","2","2","0","0","1","0","1","0","0","0","0","0","0","0","2","0","0","0","0","0","2","0"
"4歳","393","1","1","42","140","18","0","8","2","1","0","1","1","0","0","0","0","0","0","0","0","1","0","0","0","0","0","1","0"
"5歳","406","0","1","59","143","22","0","9","1","0","1","3","0","1","0","0","0","0","0","0","0","2","0","0","0","0","0","2","0"
"6歳","493","0","4","45","113","9","0","10","1","0","0","3","0","0","0","0","0","0","0","0","0","4","0","0","0","0","0","4","0"
"7歳","577","0","0","41","97","13","0","6","0","0","0","2","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"8歳","445","0","1","19","92","4","0","1","0","0","0","3","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"9歳","363","0","0","22","79","3","0","2","0","0","0","0","0","0","0","0","0","1","1","0","0","0","0","0","0","0","0","0","0"
"10～14歳","989","0","3","38","248","4","0","1","0","0","0","2","0","0","0","1","0","0","3","0","0","1","0","0","0","0","0","1","0"
"15～19歳","225","0","0","2","77","3","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","1","0"
"20～29歳","321","0","0","9","189","14","0","0","0","0","2","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","1","0"
"30～39歳","480","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","1","0","0","0","0","0","1","0"
"40～49歳","454","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","2","1","1","0","0","0","1","0"
"50～59歳","204","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","3","0","0","0","0","0","3","0"
"60～69歳","97","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","7","1","1","0","0","0","6","0"
"70～79歳","58","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","5","0","0","0","0","0","5","0"
"80歳以上","12","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","6","0","0","1","0","0","5","1"
"合計","6321","48","29","330","1707","163","5","45","61","1","4","18","7","4","0","4","0","2","4","0","1","40","4","2","2","0","0","35","2"
"定点報告疾患 週報告分 年齢別集計表"
"東京都"
"集計期間開始週","2014年4週"
"集計期間終了週","2014年4週"
"性別","女性"

"*急性呼吸器感染症（ARI）の「～5ヶ月」は「0歳」、「1歳」は「1～4歳」、「5歳」は「5～9歳」と読み替えてください。"
"*小児科定点把握対象疾患のうち「20-29歳」は「20歳以上」と読み替えてください。"
"*眼科疾患のうち、「70-79歳」は「70歳以上」と読み替えてください。"

"","インフルエンザ","RSウイルス感染症","咽頭結膜熱","Ａ群溶血性レンサ球菌咽頭炎","感染性胃腸炎","水痘","手足口病","伝染性紅斑","突発性発しん","百日咳","ヘルパンギーナ","流行性耳下腺炎","不明発しん症","川崎病","急性出血性結膜炎","流行性角結膜炎","細菌性髄膜炎","無菌性髄膜炎","マイコプラズマ肺炎","クラミジア肺炎(オウム病は除く)","感染性胃腸炎（ロタウイルス）","インフルエンザ入院","ＩＣＵ入室（インフルエンザ入院）","人工呼吸器の利用（インフルエンザ入院）","頭部ＣＴ検査（インフルエンザ入院）","頭部ＭＲＩ検査（インフルエンザ入院）","脳波検査	（インフルエンザ入院）","いずれにも該当せず（インフルエンザ入院）","頭部検査	（インフルエンザ入院）"
"～5ヶ月","13","15","0","0","9","5","0","0","1","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0"
"～1歳","46","11","0","0","66","2","0","0","20","0","0","0","3","0","0","0","0","0","0","0","0","1","0","0","0","0","0","1","0"
"1歳","180","4","6","5","150","12","2","1","31","0","0","0","2","1","0","2","0","0","0","0","0","1","0","0","0","0","0","1","0"
"2歳","222","5","4","12","134","13","0","2","3","0","0","1","2","0","0","0","0","0","0","0","0","4","0","0","0","0","0","4","0"
"3歳","242","2","4","19","110","21","0","6","2","0","0","1","0","0","0","1","0","0","0","0","0","1","1","1","1","0","1","0","1"
"4歳","325","0","4","36","134","24","1","8","0","0","0","5","1","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0"
"5歳","386","0","1","32","122","21","1","3","0","0","0","4","1","0","0","0","0","0","0","0","1","1","0","0","0","0","0","1","0"
"6歳","453","0","2","46","107","6","0","7","0","0","0","2","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"7歳","447","0","0","31","99","6","0","2","0","0","0","1","0","0","0","0","0","0","0","0","0","1","0","0","1","1","1","0","1"
"8歳","412","0","1","27","73","3","0","3","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"9歳","362","0","0","24","59","1","0","3","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"10～14歳","877","0","0","36","213","5","0","4","0","0","0","1","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","1","0"
"15～19歳","203","0","1","1","55","1","0","1","0","0","0","1","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0"
"20～29歳","311","0","5","23","359","15","0","2","0","0","0","0","0","0","0","0","0","0","0","0","0","2","0","0","0","0","0","2","0"
"30～39歳","615","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2","0","0","0","0","0","2","0","0","0","0","0","2","0"
"40～49歳","516","0","0","0","0","0","0","0","0","0","0","0","0","0","0","3","0","0","0","0","0","0","0","0","0","0","0","0","0"
"50～59歳","210","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","2","1","1","1","1","0","1","1"
"60～69歳","111","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2","0","0","0","0","0","2","0"
"70～79歳","48","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","1","0"
"80歳以上","17","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2","0","0","0","0","0","2","0"
"合計","5996","37","28","292","1690","135","4","42","57","0","0","16","10","1","0","10","0","0","0","0","3","21","2","2","3","2","2","18","3"
"定点報告疾患 週報告分 年齢別集計表"
"東京都"
"集計期間開始週","2014年4週"
"集計期間終了週","2014年4週"
"性別","男女合計"

"*急性呼吸器感染症（ARI）の「～5ヶ月」は「0歳」、「1歳」は「1～4歳」、「5歳」は「5～9歳」と読み替えてください。"
"*小児科定点把握対象疾患のうち「20-29歳」は「20歳以上」と読み替えてください。"
"*眼科疾患のうち、「70-79歳」は「70歳以上」と読み替えてください。"

"","インフルエンザ","RSウイルス感染症","咽頭結膜熱","Ａ群溶血性レンサ球菌咽頭炎","感染性胃腸炎","水痘","手足口病","伝染性紅斑","突発性発しん","百日咳","ヘルパンギーナ","流行性耳下腺炎","不明発しん症","川崎病","急性出血性結膜炎","流行性角結膜炎","細菌性髄膜炎","無菌性髄膜炎","マイコプラズマ肺炎","クラミジア肺炎(オウム病は除く)","感染性胃腸炎（ロタウイルス）","インフルエンザ入院","ＩＣＵ入室（インフルエンザ入院）","人工呼吸器の利用（インフルエンザ入院）","頭部ＣＴ検査（インフルエンザ入院）","頭部ＭＲＩ検査（インフルエンザ入院）","脳波検査	（インフルエンザ入院）","いずれにも該当せず（インフルエンザ入院）","頭部検査	（インフルエンザ入院）"
"～5ヶ月","21","24","0","0","19","7","0","0","3","0","0","0","0","1","0","0","0","0","0","0","1","1","0","0","0","0","0","1","0"
"～1歳","124","21","2","0","113","6","0","0","34","0","0","0","4","0","0","0","0","0","0","0","0","1","0","0","0","0","0","1","0"
"1歳","376","23","12","11","332","34","5","3","67","0","1","1","4","2","0","2","0","0","0","0","1","2","0","0","0","0","0","2","0"
"2歳","455","12","12","29","267","38","1","6","6","0","0","2","3","0","0","1","0","0","0","0","0","6","2","0","1","0","0","4","1"
"3歳","531","4","7","49","267","41","1","8","4","0","0","2","0","1","0","1","0","0","0","0","0","3","1","1","1","0","1","2","1"
"4歳","718","1","5","78","274","42","1","16","2","1","0","6","2","0","0","0","0","0","0","0","1","1","0","0","0","0","0","1","0"
