"定点報告疾患 週報告分 男女別集計表"
"東京都"
"集計期間開始週",2017年35週
"集計期間終了週",2017年35週

"疾病名","男性","女性","男女合計","定点数"
"インフルエンザ","26","32","58","413"
"RSウイルス感染症","420","402","822","259"
"咽頭結膜熱","72","49","121","259"
"Ａ群溶血性レンサ球菌咽頭炎","143","135","278","259"
"感染性胃腸炎","447","425","872","259"
"水痘","16","18","34","259"
"手足口病","1198","970","2168","259"
"伝染性紅斑","5","10","15","259"
"突発性発しん","75","62","137","259"
"百日咳","0","0","0","259"
"ヘルパンギーナ","224","217","441","259"
"流行性耳下腺炎","25","21","46","259"
"不明発しん症","10","19","29","259"
"川崎病","2","1","3","259"
"急性出血性結膜炎","0","0","0","38"
"流行性角結膜炎","16","14","30","38"
"細菌性髄膜炎","1","0","1","25"
"無菌性髄膜炎","0","0","0","25"
"マイコプラズマ肺炎","5","1","6","25"
"クラミジア肺炎(オウム病は除く)","0","2","2","25"
"感染性胃腸炎（ロタウイルス）","1","0","1","25"
"インフルエンザ入院","1","0","1","25"
