"定点報告疾患 週報告分 保健所別"
"東京都"
"集計期間開始週","2018年15週"
"集計期間終了週","2018年15週"
"性別","男性"

"","インフルエンザ","RSウイルス感染症","咽頭結膜熱","Ａ群溶血性レンサ球菌咽頭炎","感染性胃腸炎","水痘","手足口病","伝染性紅斑","突発性発しん","ヘルパンギーナ","流行性耳下腺炎","不明発しん症","川崎病","急性出血性結膜炎","流行性角結膜炎","細菌性髄膜炎","無菌性髄膜炎","マイコプラズマ肺炎","クラミジア肺炎(オウム病は除く)","感染性胃腸炎（ロタウイルス）","インフルエンザ入院","インフルエンザ定点","小児科定点","眼科定点","基幹定点","インフルエンザ入院定点","COVID-19入院定点"
"千代田","1","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","","","","","",""
"中央区","2","0","0","3","16","1","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","","","","","",""
"みなと","5","4","0","3","10","0","0","0","1","0","0","0","2","0","0","0","0","0","0","0","0","","","","","",""
"新宿区","7","3","3","6","22","0","0","0","2","0","0","1","1","0","0","0","0","0","0","0","0","","","","","",""
"文京","1","0","0","4","6","2","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","","","","","",""
"台東","2","1","1","12","13","0","1","0","5","0","1","1","0","0","0","0","0","0","0","0","0","","","","","",""
"墨田区","4","0","1","4","4","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","","","","","",""
"江東区","5","0","1","17","46","1","0","1","1","0","0","0","1","0","0","0","0","0","0","0","0","","","","","",""
"品川区","1","1","1","4","20","0","1","1","2","0","0","0","0","0","0","0","0","0","0","0","0","","","","","",""
"目黒区","1","2","0","8","17","1","0","2","0","0","0","0","1","0","0","0","0","0","0","0","0","","","","","",""
"大田区","7","6","3","21","54","3","0","0","3","0","3","0","1","0","0","0","0","0","0","0","0","","","","","",""
"世田谷","8","3","1","25","56","2","1","7","7","0","0","3","0","0","1","0","0","0","0","1","0","","","","","",""
"渋谷区","1","1","0","0","9","0","0","1","1","0","0","0","0","0","1","0","0","0","0","0","0","","","","","",""
"中野区","4","1","0","17","19","2","0","0","1","0","1","0","0","0","1","0","0","0","0","0","0","","","","","",""
"杉並","8","0","0","8","21","1","0","2","3","0","1","0","1","0","0","0","0","0","0","1","0","","","","","",""
"池袋","2","1","0","6","4","2","1","0","0","1","0","0","1","0","0","0","0","0","0","0","0","","","","","",""
"北区","3","0","0","1","10","0","0","0","2","0","0","0","0","0","0","0","0","0","0","0","0","","","","","",""
"荒川区","2","5","2","7","10","0","0","3","2","0","0","0","0","0","0","0","0","0","0","0","0","","","","","",""
"板橋区","4","0","0","3","18","1","0","0","2","0","1","0","0","0","2","0","0","0","0","2","0","","","","","",""
"練馬区","9","0","3","32","27","0","0","2","5","1","1","1","0","0","0","0","0","0","0","0","0","","","","","",""
"足立","8","1","0","5","31","3","0","0","3","0","0","0","0","0","1","0","0","0","0","0","0","","","","","",""
"葛飾区","5","0","0","3","39","0","0","1","2","0","0","0","0","0","1","0","0","0","0","0","1","","","","","",""
"江戸川","7","1","4","14","20","2","0","1","2","0","2","0","0","0","0","0","0","0","0","0","0","","","","","",""
"八王子市","11","1","1","24","60","3","0","1","4","0","0","0","0","0","2","0","0","0","0","0","0","","","","","",""
"町田市","5","0","0","14","32","2","1","4","3","0","0","0","0","0","0","0","0","0","0","0","0","","","","","",""
"西多摩","9","0","2","12","12","0","0","0","1","0","1","0","0","0","0","0","0","0","0","0","0","","","","","",""
"南多摩","10","2","0","5","15","1","0","1","0","1","0","0","0","0","0","0","0","0","0","0","0","","","","","",""
"多摩立川","6","1","1","9","17","2","0","1","2","0","1","1","0","0","0","0","0","0","0","0","0","","","","","",""
"多摩府中","10","8","5","27","44","3","1","0","8","0","1","2","1","0","2","0","0","0","0","0","1","","","","","",""
"多摩小平","8","3","0","46","59","5","1","1","4","0","0","0","0","0","0","0","0","0","0","0","0","","","","","",""
"島しょ","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","","","","","",""
"合計","156","45","29","340","712","37","8","29","67","3","14","9","9","0","11","0","0","0","0","4","2","","","","","",""


"定点報告疾患 週報告分 保健所別"
"東京都"
"集計期間開始週","2018年15週"
"集計期間終了週","2018年15週"
"性別","女性"

"","インフルエンザ","RSウイルス感染症","咽頭結膜熱","Ａ群溶血性レンサ球菌咽頭炎","感染性胃腸炎","水痘","手足口病","伝染性紅斑","突発性発しん","ヘルパンギーナ","流行性耳下腺炎","不明発しん症","川崎病","急性出血性結膜炎","流行性角結膜炎","細菌性髄膜炎","無菌性髄膜炎","マイコプラズマ肺炎","クラミジア肺炎(オウム病は除く)","感染性胃腸炎（ロタウイルス）","インフルエンザ入院","インフルエンザ定点","小児科定点","眼科定点","基幹定点","インフルエンザ入院定点","COVID-19入院定点"
"千代田","0","0","0","0","4","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","","","","","",""
"中央区","4","0","0","3","15","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","","","","","",""
"みなと","3","3","0","8","11","0","0","1","2","0","0","0","0","0","0","0","0","0","0","0","0","","","","","",""
"新宿区","7","3","4","2","14","0","0","0","3","0","1","0","1","0","0","0","0","0","0","0","1","","","","","",""
"文京","0","1","0","4","11","1","0","0","2","0","0","0","1","0","1","0","0","0","0","0","0","","","","","",""
"台東","2","0","0","6","16","1","1","1","0","0","0","0","0","0","0","0","0","0","0","0","0","","","","","",""
"墨田区","4","2","0","4","2","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","","","","","",""
"江東区","7","1","0","15","41","1","0","0","4","0","0","0","0","0","0","0","0","0","0","0","0","","","","","",""
"品川区","2","1","1","5","17","1","0","0","1","0","1","0","0","0","0","0","0","0","0","0","0","","","","","",""
"目黒区","5","1","2","3","21","0","0","1","2","0","0","0","0","0","0","0","0","0","0","0","0","","","","","",""
"大田区","9","3","5","13","40","6","0","2","5","0","0","0","0","0","0","0","0","0","0","0","0","","","","","",""
"世田谷","15","1","1","13","43","2","0","4","4","0","0","1","0","0","2","0","0","0","0","0","0","","","","","",""
"渋谷区","2","0","0","1","10","0","0","0","0","0","0","0","0","0","1","0","0","0","0","1","0","","","","","",""
"中野区","6","0","1","10","27","1","0","0","2","0","0","0","0","0","1","0","0","0","0","0","0","","","","","",""
"杉並","10","0","0","5","17","2","0","2","2","0","0","0","0","0","0","0","0","0","0","0","2","","","","","",""
"池袋","2","2","0","4","6","0","0","0","1","1","0","0","0","0","0","0","0","0","0","0","0","","","","","",""
"北区","2","1","0","0","7","2","0","1","2","0","0","0","0","0","0","0","0","0","0","0","0","","","","","",""
"荒川区","2","7","0","13","10","1","0","3","3","0","0","0","0","0","0","0","0","0","0","0","0","","","","","",""
"板橋区","6","0","1","11","10","3","0","0","2","0","0","1","0","0","0","0","0","0","0","0","0","","","","","",""
"練馬区","5","1","0","27","21","2","0","4","6","0","0","0","1","0","0","0","0","0","0","0","0","","","","","",""
"足立","15","4","1","4","35","5","1","2","3","0","0","0","0","0","1","0","0","0","0","0","0","","","","","",""
"葛飾区","3","0","1","4","28","2","2","0","4","0","0","0","0","0","0","0","0","0","0","1","0","","","","","",""
"江戸川","13","2","4","10","28","2","1","1","6","1","0","0","0","0","0","0","0","0","0","0","0","","","","","",""
"八王子市","11","2","4","17","46","0","0","2","1","0","0","0","0","0","2","0","0","0","0","0","0","","","","","",""
"町田市","5","0","2","14","31","0","1","1","1","0","1","0","0","0","0","0","0","0","0","0","0","","","","","",""
"西多摩","8","0","1","10","16","2","1","0","4","0","0","0","0","0","0","0","0","0","0","0","0","","","","","",""
"南多摩","8","4","0","7","16","0","0","3","1","0","1","0","0","0","0","0","0","0","0","0","0","","","","","",""
"多摩立川","7","0","0","9","12","3","0","1","1","0","0","1","0","0","0","0","0","0","0","0","0","","","","","",""
"多摩府中","21","4","0","21","44","1","1","5","5","0","1","0","0","0","2","0","0","0","0","1","0","","","","","",""
"多摩小平","18","2","1","36","58","1","0","3","6","0","0","0","0","0","0","0","0","0","0","0","2","","","","","",""
"島しょ","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","","","","","",""
"合計","202","45","29","280","657","39","8","37","73","2","5","3","3","0","10","0","0","0","0","3","5","","","","","",""


"定点報告疾患 週報告分 保健所別"
"東京都"
"集計期間開始週","2018年15週"
"集計期間終了週","2018年15週"
"性別","男女合計"

"","インフルエンザ","RSウイルス感染症","咽頭結膜熱","Ａ群溶血性レンサ球菌咽頭炎","感染性胃腸炎","水痘","手足口病","伝染性紅斑","突発性発しん","ヘルパンギーナ","流行性耳下腺炎","不明発しん症","川崎病","急性出血性結膜炎","流行性角結膜炎","細菌性髄膜炎","無菌性髄膜炎","マイコプラズマ肺炎","クラミジア肺炎(オウム病は除く)","感染性胃腸炎（ロタウイルス）","インフルエンザ入院","インフルエンザ定点","小児科定点","眼科定点","基幹定点","インフルエンザ入院定点","COVID-19入院定点"
"千代田","1","0","0","0","5","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","4","3","0","2","2","0"
"中央区","6","0","0","6","31","1","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","5","3","1","0","0","0"
"みなと","8","7","0","11","21","0","0","1","3","0","0","0","2","0","0","0","0","0","0","0","0","9","6","0","1","1","0"
"新宿区","14","6","7","8","36","0","0","0","5","0","1","1","2","0","0","0","0","0","0","0","1","12","8","1","2","2","0"
"文京","1","1","0","8","17","3","0","0","3","0","0","0","1","0","1","0","0","0","0","0","0","7","4","1","1","1","0"
"台東","4","1","1","18","29","1","2","1","5","0","1","1","0","0","0","0","0","0","0","0","0","7","4","0","0","0","0"
"墨田区","8","2","1","8","6","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","8","5","1","1","1","0"
"江東区","12","1","1","32","87","2","0","1","5","0","0","0","1","0","0","0","0","0","0","0","0","14","9","1","0","0","0"
"品川区","3","2","2","9","37","1","1","1","3","0","1","0","0","0","0","0","0","0","0","0","0","12","8","1","0","0","0"
"目黒区","6","3","2","11","38","1","0","3","2","0","0","0","1","0","0","0","0","0","0","0","0","8","5","1","0","0","0"
"大田区","16","9","8","34","94","9","0","2","8","0","3","0","1","0","0","0","0","0","0","0","0","21","13","2","1","1","0"
"世田谷","23","4","2","38","99","4","1","11","11","0","0","4","0","0","3","0","0","0","0","1","0","25","16","2","2","2","0"
"渋谷区","3","1","0","1","19","0","0","1","1","0","0","0","0","0","2","0","0","0","0","1","0","7","4","1","1","1","0"
"中野区","10","1","1","27","46","3","0","0","3","0","1","0","0","0","2","0","0","0","0","0","0","10","6","1","0","0","0"
"杉並","18","0","0","13","38","3","0","4","5","0","1","0","1","0","0","0","0","0","0","1","2","16","10","1","2","2","0"
"池袋","4","3","0","10","10","2","1","0","1","2","0","0","1","0","0","0","0","0","0","0","0","8","5","1","1","1","0"
"北区","5","1","0","1","17","2","0","1","4","0","0","0","0","0","0","0","0","0","0","0","0","11","7","1","0","0","0"
"荒川区","4","12","2","20","20","1","0","6","5","0","0","0","0","0","0","0","0","0","0","0","0","7","4","1","0","0","0"
"板橋区","10","0","1","14","28","4","0","0","4","0","1","1","0","0","2","0","0","0","0","2","0","16","10","2","1","1","0"
"練馬区","14","1","3","59","48","2","0","6","11","1","1","1","1","0","0","0","0","0","0","0","0","21","13","2","0","0","0"
"足立","23","5","1","9","66","8","1","2","6","0","0","0","0","0","2","0","0","0","0","0","0","20","13","2","0","0","0"
