"定点報告疾患 週報告分 男女別集計表"
"東京都"
"集計期間開始週",2021年35週
"集計期間終了週",2021年35週

"疾病名","男性","女性","男女合計","定点数"
"インフルエンザ","0","0","0","410"
"RSウイルス感染症","131","104","235","258"
"咽頭結膜熱","13","6","19","258"
"Ａ群溶血性レンサ球菌咽頭炎","22","22","44","258"
"感染性胃腸炎","286","281","567","258"
"水痘","6","13","19","258"
"手足口病","8","4","12","258"
"伝染性紅斑","0","2","2","258"
"突発性発しん","51","50","101","258"
"ヘルパンギーナ","23","20","43","258"
"流行性耳下腺炎","7","6","13","258"
"不明発しん症","6","2","8","258"
"川崎病","0","3","3","258"
"急性出血性結膜炎","0","0","0","38"
"流行性角結膜炎","4","2","6","38"
"細菌性髄膜炎","1","0","1","25"
"無菌性髄膜炎","0","0","0","25"
"マイコプラズマ肺炎","1","0","1","25"
"クラミジア肺炎(オウム病は除く)","0","0","0","25"
"感染性胃腸炎（ロタウイルス）","0","0","0","25"
"インフルエンザ入院","0","0","0","25"
