"定点報告疾患 月報告分 医療圏別"
"東京都"
"集計期間開始月","2000年7月"
"集計期間終了月","2000年7月"
"性別","男性"

"","性器クラミジア感染症","性器ヘルペスウイルス感染症","尖圭コンジローマ","淋菌感染症","膣トリコモナス症","梅毒様疾患","メチシリン耐性黄色ブドウ球菌感染症","ペニシリン耐性肺炎球菌感染症","薬剤耐性緑膿菌感染症","STD定点","基幹定点"
"区中央部","19","10","5","6","0","0","25","4","0","",""
"区南部","2","1","0","0","0","0","4","0","0","",""
"区西南部","9","1","1","7","0","0","7","4","0","",""
"区西部","40","7","6","15","0","0","34","8","4","",""
"区西北部","34","7","4","6","0","4","4","0","0","",""
"区東北部","6","0","0","2","0","0","0","0","0","",""
"区東部","22","12","13","43","0","1","2","0","0","",""
"西多摩","0","0","0","0","0","0","0","0","0","",""
"南多摩","0","0","0","0","0","0","5","0","0","",""
"北多摩西部","2","2","1","13","1","0","0","0","0","",""
"北多摩南部","6","5","3","5","0","3","0","0","0","",""
"北多摩北部","0","0","0","0","0","0","2","0","0","",""
"島しょ","0","0","0","0","0","0","0","0","0","",""
"合計","140","45","33","97","1","8","83","16","4","",""


"定点報告疾患 月報告分 医療圏別"
"東京都"
"集計期間開始月","2000年7月"
"集計期間終了月","2000年7月"
"性別","女性"

"","性器クラミジア感染症","性器ヘルペスウイルス感染症","尖圭コンジローマ","淋菌感染症","膣トリコモナス症","梅毒様疾患","メチシリン耐性黄色ブドウ球菌感染症","ペニシリン耐性肺炎球菌感染症","薬剤耐性緑膿菌感染症","STD定点","基幹定点"
"区中央部","66","40","5","4","16","0","15","3","2","",""
"区南部","0","1","0","0","0","0","1","0","0","",""
"区西南部","0","0","0","0","0","0","6","3","0","",""
"区西部","53","11","10","4","1","0","17","7","0","",""
"区西北部","9","2","1","2","1","0","4","0","0","",""
"区東北部","0","0","0","0","0","0","0","0","0","",""
"区東部","3","2","1","2","2","0","0","0","0","",""
"西多摩","0","0","0","0","0","0","0","0","0","",""
"南多摩","8","1","0","0","5","0","3","0","1","",""
"北多摩西部","6","0","1","1","1","0","0","0","0","",""
"北多摩南部","3","5","2","0","0","1","0","1","0","",""
"北多摩北部","0","0","0","0","0","0","4","0","0","",""
"島しょ","0","0","0","0","0","0","0","0","0","",""
"合計","148","62","20","13","26","1","50","14","3","",""


"定点報告疾患 月報告分 医療圏別"
"東京都"
"集計期間開始月","2000年7月"
"集計期間終了月","2000年7月"
"性別","男女合計"

"","性器クラミジア感染症","性器ヘルペスウイルス感染症","尖圭コンジローマ","淋菌感染症","膣トリコモナス症","梅毒様疾患","メチシリン耐性黄色ブドウ球菌感染症","ペニシリン耐性肺炎球菌感染症","薬剤耐性緑膿菌感染症","STD定点","基幹定点"
"区中央部","85","50","10","10","16","0","40","7","2","7","5"
"区南部","2","2","0","0","0","0","5","0","0","5","1"
"区西南部","9","1","1","7","0","0","13","7","0","4","4"
"区西部","93","18","16","19","1","0","51","15","4","6","4"
"区西北部","43","9","5","8","1","4","8","0","0","6","2"
"区東北部","6","0","0","2","0","0","0","0","0","2","0"
"区東部","25","14","14","45","2","1","2","0","0","3","1"
"西多摩","0","0","0","0","0","0","0","0","0","0","1"
"南多摩","8","1","0","0","5","0","8","0","1","4","1"
"北多摩西部","8","2","2","14","2","0","0","0","0","2","1"
"北多摩南部","9","10","5","5","0","4","0","1","0","1","2"
"北多摩北部","0","0","0","0","0","0","6","0","0","0","3"
"島しょ","0","0","0","0","0","0","0","0","0","0","1"
"合計","288","107","53","110","27","9","133","30","7","41","25"


