"定点報告疾患 週報告分 保健所別"
"東京都"
"集計期間開始週","2023年29週"
"集計期間終了週","2023年29週"
"性別","男性"

"","インフルエンザ","新型コロナウイルス感染症（COVID-19）","RSウイルス感染症","咽頭結膜熱","Ａ群溶血性レンサ球菌咽頭炎","感染性胃腸炎","水痘","手足口病","伝染性紅斑","突発性発しん","ヘルパンギーナ","流行性耳下腺炎","不明発しん症","川崎病","急性出血性結膜炎","流行性角結膜炎","細菌性髄膜炎","無菌性髄膜炎","マイコプラズマ肺炎","クラミジア肺炎(オウム病は除く)","感染性胃腸炎（ロタウイルス）","インフルエンザ入院","インフルエンザ定点","小児科定点","眼科定点","基幹定点","インフルエンザ入院定点","COVID-19入院定点"
"千代田","10","37","1","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","","","","","",""
"中央区","6","16","0","0","0","11","0","0","0","0","3","0","0","0","0","0","0","0","0","0","0","0","","","","","",""
"みなと","5","23","8","5","3","8","0","0","0","1","8","0","0","0","0","0","0","0","0","0","0","0","","","","","",""
"新宿区","6","44","10","5","3","9","0","2","0","1","6","0","0","0","0","0","0","0","0","0","0","0","","","","","",""
"文京","5","20","3","1","1","1","0","0","0","0","4","0","0","0","0","0","0","0","0","0","0","0","","","","","",""
"台東","1","29","6","2","0","8","0","4","0","0","20","0","0","0","0","0","0","0","0","0","0","0","","","","","",""
"墨田区","2","99","2","3","0","1","0","2","0","0","13","0","0","0","0","0","0","1","0","0","0","0","","","","","",""
"江東区","17","53","5","0","5","23","1","2","0","2","10","1","0","0","0","0","0","0","0","0","0","0","","","","","",""
"品川区","8","37","2","1","6","9","0","6","0","1","17","1","0","0","0","0","0","0","0","0","0","0","","","","","",""
"目黒区","4","32","1","3","1","6","0","3","0","0","11","0","0","0","0","0","0","0","0","0","0","0","","","","","",""
"大田区","19","89","21","7","8","29","1","8","0","4","31","0","0","1","0","0","0","0","0","0","0","0","","","","","",""
"世田谷","13","100","25","2","12","26","2","3","1","0","32","0","0","0","0","0","0","0","0","0","0","0","","","","","",""
"渋谷区","6","20","4","0","0","5","0","0","1","0","1","0","0","0","0","1","0","0","0","0","0","0","","","","","",""
"中野区","5","59","3","0","11","18","2","0","0","1","18","0","0","0","0","0","0","0","0","0","0","0","","","","","",""
"杉並","9","65","6","1","9","11","0","3","0","1","10","0","0","0","0","0","0","0","0","0","0","0","","","","","",""
"池袋","4","72","2","0","0","1","0","0","0","0","4","0","0","0","0","0","0","0","0","0","0","0","","","","","",""
"北区","11","80","0","1","0","7","0","6","0","0","8","0","0","0","0","0","0","0","0","0","0","0","","","","","",""
"荒川区","9","25","20","0","1","9","1","3","0","1","11","0","1","0","0","0","0","0","0","0","0","0","","","","","",""
"板橋区","0","81","7","0","5","12","0","1","0","0","14","0","0","0","0","0","0","0","0","0","0","0","","","","","",""
"練馬区","5","96","9","3","8","20","0","1","0","2","32","1","0","0","0","1","0","0","0","0","0","0","","","","","",""
"足立","2","91","7","3","1","49","1","2","1","4","32","0","1","1","0","0","0","0","0","0","0","0","","","","","",""
"葛飾区","5","38","0","1","1","17","2","3","0","0","9","0","0","0","0","0","0","0","0","0","0","0","","","","","",""
"江戸川","8","105","10","4","9","26","1","2","0","3","27","0","0","0","0","0","0","0","0","0","0","0","","","","","",""
"八王子市","19","94","14","2","11","36","1","2","0","0","25","1","0","0","0","3","0","0","0","0","0","0","","","","","",""
"町田市","2","37","1","0","3","25","1","6","0","0","25","0","1","0","0","0","0","0","0","0","0","0","","","","","",""
