"定点報告疾患 月報告分 年齢別集計表"
"東京都"
"集計期間開始月","2022年4月"
"集計期間終了月","2022年4月"
"性別","男性"

"","性器クラミジア感染症","性器ヘルペスウイルス感染症","尖圭コンジローマ","淋菌感染症","膣トリコモナス症","梅毒様疾患","メチシリン耐性黄色ブドウ球菌感染症","ペニシリン耐性肺炎球菌感染症","薬剤耐性緑膿菌感染症"
"0歳","0","0","0","0","0","0","8","0","0"
"1～4歳","0","0","0","0","0","0","0","2","0"
"5～9歳","0","0","0","0","0","0","1","0","0"
"10～14歳","0","0","0","0","0","0","0","0","0"
"15～19歳","1","0","0","1","0","0","1","0","0"
"20～24歳","15","3","7","9","0","0","0","0","0"
"25～29歳","22","5","14","12","0","0","0","0","0"
"30～34歳","20","4","7","8","0","0","0","0","0"
"35～39歳","11","6","10","5","0","0","0","0","0"
"40～44歳","16","3","8","9","0","0","0","0","0"
"45～49歳","10","6","3","3","0","0","1","0","0"
"50～54歳","4","1","1","1","0","0","0","0","0"
"55～59歳","2","2","0","3","0","0","0","0","0"
"60～64歳","1","3","0","0","0","0","4","0","0"
"65～69歳","1","1","0","0","0","0","0","0","0"
"70歳以上","1","0","0","0","0","0","21","0","0"
"合計","104","34","50","51","0","0","36","2","0"


"定点報告疾患 月報告分 年齢別集計表"
"東京都"
"集計期間開始月","2022年4月"
"集計期間終了月","2022年4月"
"性別","女性"

"","性器クラミジア感染症","性器ヘルペスウイルス感染症","尖圭コンジローマ","淋菌感染症","膣トリコモナス症","梅毒様疾患","メチシリン耐性黄色ブドウ球菌感染症","ペニシリン耐性肺炎球菌感染症","薬剤耐性緑膿菌感染症"
"0歳","0","0","0","0","0","0","3","0","0"
"1～4歳","0","0","0","0","0","0","0","0","0"
"5～9歳","0","0","0","0","0","0","1","0","0"
"10～14歳","1","0","0","0","0","0","0","0","0"
"15～19歳","4","2","0","1","1","0","0","0","0"
"20～24歳","23","6","11","4","3","0","0","0","0"
"25～29歳","21","5","6","4","3","0","0","0","0"
"30～34歳","11","5","6","1","0","0","0","0","0"
"35～39歳","2","3","5","0","1","0","0","0","0"
"40～44歳","4","0","1","3","1","0","0","0","0"
"45～49歳","4","4","2","0","1","0","0","0","0"
"50～54歳","2","2","0","2","0","0","1","0","0"
"55～59歳","1","1","0","0","0","0","2","0","0"
"60～64歳","1","0","0","0","0","0","2","0","0"
"65～69歳","0","0","0","0","0","0","1","0","0"
"70歳以上","0","1","0","0","1","0","15","0","0"
"合計","74","29","31","15","11","0","25","0","0"


"定点報告疾患 月報告分 年齢別集計表"
"東京都"
"集計期間開始月","2022年4月"
"集計期間終了月","2022年4月"
"性別","男女合計"

"","性器クラミジア感染症","性器ヘルペスウイルス感染症","尖圭コンジローマ","淋菌感染症","膣トリコモナス症","梅毒様疾患","メチシリン耐性黄色ブドウ球菌感染症","ペニシリン耐性肺炎球菌感染症","薬剤耐性緑膿菌感染症"
"0歳","0","0","0","0","0","0","11","0","0"
"1～4歳","0","0","0","0","0","0","0","2","0"
"5～9歳","0","0","0","0","0","0","2","0","0"
"10～14歳","1","0","0","0","0","0","0","0","0"
"15～19歳","5","2","0","2","1","0","1","0","0"
"20～24歳","38","9","18","13","3","0","0","0","0"
"25～29歳","43","10","20","16","3","0","0","0","0"
"30～34歳","31","9","13","9","0","0","0","0","0"
"35～39歳","13","9","15","5","1","0","0","0","0"
"40～44歳","20","3","9","12","1","0","0","0","0"
"45～49歳","14","10","5","3","1","0","1","0","0"
"50～54歳","6","3","1","3","0","0","1","0","0"
"55～59歳","3","3","0","3","0","0","2","0","0"
"60～64歳","2","3","0","0","0","0","6","0","0"
"65～69歳","1","1","0","0","0","0","1","0","0"
"70歳以上","1","1","0","0","1","0","36","0","0"
"合計","178","63","81","66","11","0","61","2","0"
"定点数","55","55","55","55","55","55","25","25","25"


