"定点報告疾患 週報告分 男女別集計表"
"東京都"
"集計期間開始週",2019年12週
"集計期間終了週",2019年12週

"疾病名","男性","女性","男女合計","定点数"
"インフルエンザ","203","203","406","412"
"RSウイルス感染症","54","47","101","259"
"咽頭結膜熱","30","19","49","259"
"Ａ群溶血性レンサ球菌咽頭炎","305","265","570","259"
"感染性胃腸炎","838","753","1591","259"
"水痘","60","68","128","259"
"手足口病","11","11","22","259"
"伝染性紅斑","72","73","145","259"
"突発性発しん","53","59","112","259"
"ヘルパンギーナ","0","2","2","259"
"流行性耳下腺炎","13","4","17","259"
"不明発しん症","6","4","10","259"
"川崎病","0","1","1","259"
"急性出血性結膜炎","0","0","0","38"
"流行性角結膜炎","4","2","6","38"
"細菌性髄膜炎","1","1","2","25"
"無菌性髄膜炎","0","0","0","25"
"マイコプラズマ肺炎","0","0","0","25"
"クラミジア肺炎(オウム病は除く)","0","2","2","25"
"感染性胃腸炎（ロタウイルス）","2","5","7","25"
"インフルエンザ入院","4","4","8","25"
