"定点報告疾患 週報告分 医療圏別"
"東京都"
"集計期間開始週","2003年42週"
"集計期間終了週","2003年42週"
"性別","男性"

"","インフルエンザ","RSウイルス感染症","咽頭結膜熱","Ａ群溶血性レンサ球菌咽頭炎","感染性胃腸炎","水痘","手足口病","伝染性紅斑","突発性発しん","百日咳","風しん","ヘルパンギーナ","麻しん（成人麻しん以外）","流行性耳下腺炎","不明発しん症","川崎病","急性出血性結膜炎","流行性角結膜炎","急性脳炎(日本脳炎を除く)","細菌性髄膜炎","無菌性髄膜炎","マイコプラズマ肺炎","クラミジア肺炎(オウム病は除く)","成人麻しん","インフルエンザ定点","小児科定点","眼科定点","基幹定点","インフルエンザ入院定点","COVID-19入院定点"
"区中央部","0","0","2","4","29","4","2","2","4","0","0","2","0","0","1","0","0","2","0","0","0","0","0","0","","","","","",""
"区南部","0","0","0","1","28","1","1","1","4","0","0","0","0","2","0","0","0","0","0","0","0","0","0","0","","","","","",""
"区西南部","0","0","1","0","17","8","1","2","6","0","0","1","0","1","0","0","0","0","0","0","0","0","0","0","","","","","",""
"区西部","0","0","0","0","49","0","1","0","5","0","0","1","0","1","0","0","0","1","0","0","0","0","0","0","","","","","",""
"区西北部","0","0","0","3","6","4","2","0","3","0","0","3","0","2","0","0","0","0","0","0","1","6","0","0","","","","","",""
"区東北部","0","0","0","1","9","11","1","2","6","1","0","0","0","2","1","1","0","0","0","0","0","0","0","0","","","","","",""
"区東部","0","0","0","7","16","6","0","0","4","0","0","3","0","0","0","0","0","1","0","0","0","0","0","0","","","","","",""
"西多摩","0","0","0","1","8","1","3","0","2","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","","","","","",""
"南多摩","0","0","0","1","16","0","3","0","3","0","0","1","0","2","0","0","0","1","0","0","0","0","0","0","","","","","",""
"北多摩西部","0","0","0","3","5","2","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","","","","","",""
"北多摩南部","0","0","0","1","4","1","1","1","3","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","","","","","",""
"北多摩北部","0","0","1","3","7","1","3","1","5","0","0","0","0","1","1","0","0","1","0","0","0","0","0","0","","","","","",""
"島しょ","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","","","","","",""
"合計","0","0","4","25","194","39","18","9","45","1","0","12","0","12","3","2","0","6","0","0","1","7","0","0","","","","","",""


"定点報告疾患 週報告分 医療圏別"
"東京都"
"集計期間開始週","2003年42週"
"集計期間終了週","2003年42週"
"性別","女性"

"","インフルエンザ","RSウイルス感染症","咽頭結膜熱","Ａ群溶血性レンサ球菌咽頭炎","感染性胃腸炎","水痘","手足口病","伝染性紅斑","突発性発しん","百日咳","風しん","ヘルパンギーナ","麻しん（成人麻しん以外）","流行性耳下腺炎","不明発しん症","川崎病","急性出血性結膜炎","流行性角結膜炎","急性脳炎(日本脳炎を除く)","細菌性髄膜炎","無菌性髄膜炎","マイコプラズマ肺炎","クラミジア肺炎(オウム病は除く)","成人麻しん","インフルエンザ定点","小児科定点","眼科定点","基幹定点","インフルエンザ入院定点","COVID-19入院定点"
"区中央部","0","0","1","5","25","2","2","1","9","0","0","1","0","0","1","0","0","3","0","0","0","0","0","1","","","","","",""
"区南部","0","0","0","6","22","4","1","2","5","0","0","0","0","2","1","0","0","0","0","0","0","0","0","0","","","","","",""
"区西南部","0","0","1","6","19","3","2","1","1","0","0","1","0","1","0","0","0","0","0","0","0","0","0","0","","","","","",""
"区西部","0","0","0","4","50","1","1","1","2","0","0","1","0","1","1","0","0","1","0","0","0","0","0","0","","","","","",""
"区西北部","0","0","0","3","13","3","2","1","2","0","0","1","0","1","1","0","0","1","0","0","1","3","0","0","","","","","",""
"区東北部","0","0","0","1","11","6","2","1","3","2","0","0","0","2","1","1","0","0","0","0","0","0","0","0","","","","","",""
