"定点報告疾患 月報告分 医療圏別"
"東京都"
"集計期間開始月","2021年8月"
"集計期間終了月","2021年8月"
"性別","男性"

"","性器クラミジア感染症","性器ヘルペスウイルス感染症","尖圭コンジローマ","淋菌感染症","膣トリコモナス症","梅毒様疾患","メチシリン耐性黄色ブドウ球菌感染症","ペニシリン耐性肺炎球菌感染症","薬剤耐性緑膿菌感染症","STD定点","基幹定点"
"区中央部","6","9","15","6","0","0","7","0","0","",""
"区南部","2","1","2","0","0","0","0","0","0","",""
"区西南部","23","5","2","7","0","0","3","0","0","",""
"区西部","26","14","21","18","0","0","8","0","0","",""
"区西北部","11","2","4","8","0","0","3","0","0","",""
"区東北部","0","0","0","0","0","0","3","0","0","",""
"区東部","27","3","5","8","0","0","4","0","0","",""
"西多摩","0","0","0","0","0","0","0","0","0","",""
"南多摩","0","0","0","0","0","0","2","1","0","",""
"北多摩西部","0","0","0","0","0","0","0","0","0","",""
"北多摩南部","0","0","0","0","0","0","19","0","0","",""
"北多摩北部","0","0","0","0","0","0","0","0","0","",""
"島しょ","0","0","0","0","0","0","1","0","0","",""
"合計","95","34","49","47","0","0","50","1","0","",""


"定点報告疾患 月報告分 医療圏別"
"東京都"
"集計期間開始月","2021年8月"
"集計期間終了月","2021年8月"
"性別","女性"

"","性器クラミジア感染症","性器ヘルペスウイルス感染症","尖圭コンジローマ","淋菌感染症","膣トリコモナス症","梅毒様疾患","メチシリン耐性黄色ブドウ球菌感染症","ペニシリン耐性肺炎球菌感染症","薬剤耐性緑膿菌感染症","STD定点","基幹定点"
"区中央部","15","2","3","10","2","0","4","0","0","",""
"区南部","3","0","1","0","1","0","1","0","0","",""
"区西南部","9","6","4","3","0","0","3","0","0","",""
"区西部","6","5","31","4","1","0","5","0","0","",""
"区西北部","7","7","1","1","1","0","4","0","0","",""
"区東北部","4","0","0","0","1","0","0","1","0","",""
"区東部","8","1","1","0","2","0","2","0","0","",""
"西多摩","0","0","0","0","0","0","0","0","0","",""
"南多摩","6","3","0","1","0","0","0","1","0","",""
"北多摩西部","8","0","0","1","0","0","0","0","0","",""
"北多摩南部","0","0","0","0","0","0","4","0","0","",""
"北多摩北部","0","0","0","0","0","0","0","0","0","",""
"島しょ","0","0","0","0","0","0","1","0","0","",""
"合計","66","24","41","20","8","0","24","2","0","",""


"定点報告疾患 月報告分 医療圏別"
"東京都"
"集計期間開始月","2021年8月"
"集計期間終了月","2021年8月"
"性別","男女合計"

"","性器クラミジア感染症","性器ヘルペスウイルス感染症","尖圭コンジローマ","淋菌感染症","膣トリコモナス症","梅毒様疾患","メチシリン耐性黄色ブドウ球菌感染症","ペニシリン耐性肺炎球菌感染症","薬剤耐性緑膿菌感染症","STD定点","基幹定点"
"区中央部","21","11","18","16","2","0","11","0","0","10","4"
"区南部","5","1","3","0","1","0","1","0","0","3","1"
"区西南部","32","11","6","10","0","0","6","0","0","5","3"
"区西部","32","19","52","22","1","0","13","0","0","11","4"
"区西北部","18","9","5","9","1","0","7","0","0","6","2"
"区東北部","4","0","0","0","1","0","3","1","0","3","1"
"区東部","35","4","6","8","2","0","6","0","0","6","1"
"西多摩","0","0","0","0","0","0","0","0","0","0","1"
"南多摩","6","3","0","1","0","0","2","2","0","5","1"
"北多摩西部","8","0","0","1","0","0","0","0","0","2","1"
"北多摩南部","0","0","0","0","0","0","23","0","0","3","3"
"北多摩北部","0","0","0","0","0","0","0","0","0","1","2"
"島しょ","0","0","0","0","0","0","2","0","0","0","1"
"合計","161","58","90","67","8","0","74","3","0","55","25"


