"定点報告疾患 月報告分 年齢別集計表"
"東京都"
"集計期間開始月","2008年6月"
"集計期間終了月","2008年6月"
"性別","男性"

"","性器クラミジア感染症","性器ヘルペスウイルス感染症","尖圭コンジローマ","淋菌感染症","膣トリコモナス症","梅毒様疾患","メチシリン耐性黄色ブドウ球菌感染症","ペニシリン耐性肺炎球菌感染症","薬剤耐性緑膿菌感染症"
"0歳","0","0","0","0","0","0","11","8","0"
"1～4歳","0","0","0","0","0","0","3","26","0"
"5～9歳","0","0","0","0","0","0","1","1","0"
"10～14歳","0","0","0","0","0","0","2","0","0"
"15～19歳","2","2","1","2","0","0","3","1","0"
"20～24歳","19","5","9","13","0","0","1","0","0"
"25～29歳","19","8","12","17","0","2","1","0","0"
"30～34歳","31","6","13","24","0","2","1","0","0"
"35～39歳","21","11","9","13","0","0","4","0","0"
"40～44歳","14","8","5","8","0","0","1","0","0"
"45～49歳","12","4","8","7","0","0","1","0","0"
"50～54歳","4","3","3","3","1","1","3","0","0"
"55～59歳","3","3","0","2","0","0","8","0","0"
"60～64歳","0","1","2","0","0","0","8","0","0"
"65～69歳","1","0","0","0","0","0","7","0","0"
"70歳以上","0","0","1","1","0","0","42","2","0"
"合計","126","51","63","90","1","5","97","38","0"


"定点報告疾患 月報告分 年齢別集計表"
"東京都"
"集計期間開始月","2008年6月"
"集計期間終了月","2008年6月"
"性別","女性"

"","性器クラミジア感染症","性器ヘルペスウイルス感染症","尖圭コンジローマ","淋菌感染症","膣トリコモナス症","梅毒様疾患","メチシリン耐性黄色ブドウ球菌感染症","ペニシリン耐性肺炎球菌感染症","薬剤耐性緑膿菌感染症"
"0歳","0","0","0","0","0","0","3","7","0"
"1～4歳","0","0","0","0","0","0","4","14","0"
"5～9歳","0","0","0","0","0","0","2","0","0"
"10～14歳","0","0","0","0","0","0","1","0","0"
"15～19歳","17","1","0","5","0","0","0","0","0"
"20～24歳","32","3","8","4","3","0","0","0","0"
"25～29歳","36","7","9","4","0","0","0","0","0"
"30～34歳","28","5","4","1","2","0","2","1","0"
"35～39歳","16","4","4","1","1","0","0","0","0"
"40～44歳","11","3","2","2","0","0","0","0","0"
"45～49歳","3","1","1","2","2","0","0","0","0"
"50～54歳","1","2","0","0","1","0","1","0","0"
"55～59歳","0","2","0","0","1","0","1","0","0"
"60～64歳","0","0","0","0","0","0","3","1","0"
"65～69歳","0","1","2","0","0","0","2","0","0"
"70歳以上","0","1","0","0","0","0","30","0","0"
"合計","144","30","30","19","10","0","49","23","0"


"定点報告疾患 月報告分 年齢別集計表"
"東京都"
"集計期間開始月","2008年6月"
"集計期間終了月","2008年6月"
"性別","男女合計"

"","性器クラミジア感染症","性器ヘルペスウイルス感染症","尖圭コンジローマ","淋菌感染症","膣トリコモナス症","梅毒様疾患","メチシリン耐性黄色ブドウ球菌感染症","ペニシリン耐性肺炎球菌感染症","薬剤耐性緑膿菌感染症"
"0歳","0","0","0","0","0","0","14","15","0"
"1～4歳","0","0","0","0","0","0","7","40","0"
"5～9歳","0","0","0","0","0","0","3","1","0"
"10～14歳","0","0","0","0","0","0","3","0","0"
"15～19歳","19","3","1","7","0","0","3","1","0"
"20～24歳","51","8","17","17","3","0","1","0","0"
"25～29歳","55","15","21","21","0","2","1","0","0"
"30～34歳","59","11","17","25","2","2","3","1","0"
"35～39歳","37","15","13","14","1","0","4","0","0"
"40～44歳","25","11","7","10","0","0","1","0","0"
"45～49歳","15","5","9","9","2","0","1","0","0"
"50～54歳","5","5","3","3","2","1","4","0","0"
"55～59歳","3","5","0","2","1","0","9","0","0"
"60～64歳","0","1","2","0","0","0","11","1","0"
"65～69歳","1","1","2","0","0","0","9","0","0"
"70歳以上","0","1","1","1","0","0","72","2","0"
"合計","270","81","93","109","11","5","146","61","0"
"定点数","55","55","55","55","55","55","24","24","24"


