"定点報告疾患 週報告分 保健所別"
"東京都"
"集計期間開始週","2001年5週"
"集計期間終了週","2001年5週"
"性別","男性"

"","インフルエンザ","RSウイルス感染症","咽頭結膜熱","Ａ群溶血性レンサ球菌咽頭炎","感染性胃腸炎","水痘","手足口病","伝染性紅斑","突発性発しん","百日咳","風しん","ヘルパンギーナ","麻しん（成人麻しん以外）","流行性耳下腺炎","不明発しん症","川崎病","急性出血性結膜炎","流行性角結膜炎","急性脳炎(日本脳炎を除く)","細菌性髄膜炎","無菌性髄膜炎","マイコプラズマ肺炎","クラミジア肺炎(オウム病は除く)","成人麻しん","インフルエンザ定点","小児科定点","眼科定点","基幹定点","インフルエンザ入院定点","COVID-19入院定点"
"千代田","1","0","0","0","7","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","","","","","",""
"中央","0","0","0","0","0","4","0","0","1","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","","","","","",""
"日本橋","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","","","","","",""
"みなと","0","0","0","0","9","1","1","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","","","","","",""
"新宿区","0","0","0","0","36","3","0","1","0","0","0","0","0","5","0","0","0","6","0","0","0","0","0","0","","","","","",""
"文京","2","0","0","0","11","1","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","","","","","",""
"台東","2","0","0","1","29","11","0","1","5","0","0","0","0","7","0","0","0","0","0","0","0","0","0","0","","","","","",""
"墨田区","0","0","0","1","18","1","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","","","","","",""
"江東区","0","0","0","4","20","5","0","1","2","0","0","0","0","4","0","0","0","1","0","0","0","0","0","0","","","","","",""
"品川区","0","0","0","0","23","1","0","2","1","0","0","0","0","7","1","0","0","0","0","0","0","0","0","0","","","","","",""
"目黒区","0","0","0","0","7","0","0","3","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","","","","","",""
"大田区","1","0","0","5","23","5","0","3","2","0","0","0","0","4","0","0","0","0","0","0","0","0","0","0","","","","","",""
"世田谷","10","0","0","0","58","8","1","3","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","","","","","",""
"渋谷区","1","0","1","0","22","2","2","0","1","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","","","","","",""
"中野区","5","0","0","10","25","1","1","1","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","","","","","",""
"杉並","1","0","0","1","10","0","0","2","0","0","0","0","0","2","0","0","0","0","0","0","0","0","0","0","","","","","",""
"池袋","1","0","0","0","1","2","0","0","0","0","0","2","0","0","0","0","0","0","0","0","0","0","0","0","","","","","",""
"長崎","0","0","0","0","1","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","","","","","",""
"北区","6","0","0","0","19","3","0","3","3","0","0","0","0","5","0","0","0","0","0","0","0","0","0","0","","","","","",""
"荒川区","2","0","0","0","11","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","","","","","",""
"板橋区","9","0","0","2","24","0","0","0","1","0","0","0","0","4","0","0","0","0","0","0","0","0","0","0","","","","","",""
"練馬区","6","0","0","0","23","4","0","2","1","0","0","0","0","4","0","0","0","0","0","0","0","0","0","0","","","","","",""
"足立","3","0","0","12","20","1","1","1","2","0","0","0","0","6","0","0","0","0","0","0","0","0","0","0","","","","","",""
"葛飾区","2","0","0","4","8","9","0","8","1","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","","","","","",""
"江戸川","1","0","0","0","20","2","0","0","3","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","","","","","",""
"小岩","0","0","0","0","5","1","0","0","0","0","0","0","0","2","0","0","0","0","0","0","0","0","0","0","","","","","",""
"八王子","13","0","0","0","10","1","0","1","0","0","0","0","0","3","0","0","0","0","0","0","0","0","0","0","","","","","",""
"秋川","10","0","0","3","17","5","0","1","3","0","0","0","0","5","0","0","0","0","0","0","0","0","0","0","","","","","",""
"町田市","5","0","0","0","24","1","0","0","0","0","0","0","0","3","2","0","0","0","0","0","0","0","0","0","","","","","",""
"多摩川","6","0","0","1","10","3","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","","","","","",""
"南多摩","9","0","0","0","14","2","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","","","","","",""
"多摩立川","3","0","0","2","15","0","0","2","0","0","0","0","2","1","0","0","0","0","0","0","0","0","0","0","","","","","",""
"村山大和","3","0","0","0","15","2","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","","","","","",""
"府中小金井","4","0","0","0","8","0","0","1","0","0","0","0","1","1","0","0","0","0","0","0","0","0","0","0","","","","","",""
"狛江調布","3","0","4","1","13","0","0","0","0","0","0","0","0","1","0","1","0","0","0","0","0","0","0","0","","","","","",""
"三鷹武蔵野","1","0","0","0","9","1","0","2","0","0","0","0","0","3","1","0","0","0","0","0","0","0","0","0","","","","","",""
"多摩小平","1","0","0","2","21","0","0","2","0","0","2","0","0","0","0","0","0","0","0","0","0","0","0","0","","","","","",""
"多摩東村山","4","0","1","2","12","3","0","1","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","","","","","",""
"島しょ","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","","","","","",""
"合計","115","0","6","51","598","84","6","41","28","0","2","2","3","76","6","1","0","7","0","0","0","0","0","0","","","","","",""


"定点報告疾患 週報告分 保健所別"
"東京都"
"集計期間開始週","2001年5週"
"集計期間終了週","2001年5週"
"性別","女性"

"","インフルエンザ","RSウイルス感染症","咽頭結膜熱","Ａ群溶血性レンサ球菌咽頭炎","感染性胃腸炎","水痘","手足口病","伝染性紅斑","突発性発しん","百日咳","風しん","ヘルパンギーナ","麻しん（成人麻しん以外）","流行性耳下腺炎","不明発しん症","川崎病","急性出血性結膜炎","流行性角結膜炎","急性脳炎(日本脳炎を除く)","細菌性髄膜炎","無菌性髄膜炎","マイコプラズマ肺炎","クラミジア肺炎(オウム病は除く)","成人麻しん","インフルエンザ定点","小児科定点","眼科定点","基幹定点","インフルエンザ入院定点","COVID-19入院定点"
"千代田","0","0","0","0","4","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","","","","","",""
"中央","0","0","0","0","0","1","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","","","","","",""
"日本橋","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","","","","","",""
"みなと","1","0","0","0","6","1","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","","","","","",""
"新宿区","1","0","0","0","35","4","0","0","1","0","0","0","0","6","0","0","0","17","0","0","0","0","0","0","","","","","",""
"文京","3","0","0","0","17","2","0","0","0","0","0","0","0","1","0","0","0","1","0","0","0","0","0","0","","","","","",""
"台東","3","0","0","1","14","4","0","2","1","0","0","0","0","3","0","0","0","0","0","0","0","0","0","0","","","","","",""
"墨田区","0","0","0","0","16","1","0","1","0","0","0","0","0","3","0","0","0","0","0","0","0","0","0","1","","","","","",""
"江東区","1","0","0","5","24","1","0","0","3","0","0","1","0","2","0","0","0","5","0","0","0","0","0","0","","","","","",""
"品川区","0","0","2","1","27","2","0","3","0","0","0","0","0","4","0","0","0","0","0","0","0","0","0","0","","","","","",""
"目黒区","0","0","0","1","9","0","0","0","0","0","0","0","0","2","0","0","0","0","0","0","0","0","0","0","","","","","",""
"大田区","0","0","0","5","30","2","0","5","4","0","0","0","0","5","1","0","0","0","0","0","0","0","0","0","","","","","",""
"世田谷","5","0","0","3","50","6","1","1","1","0","0","0","0","2","0","0","0","0","0","0","0","0","0","0","","","","","",""
"渋谷区","3","0","0","0","21","0","0","0","3","0","0","0","0","3","0","0","0","0","0","0","0","0","0","0","","","","","",""
"中野区","3","0","0","9","33","3","0","0","2","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","","","","","",""
"杉並","0","0","0","0","12","0","0","0","0","0","0","0","0","5","0","0","0","0","0","0","0","0","0","0","","","","","",""
"池袋","0","0","0","0","0","2","0","0","0","0","0","2","0","0","0","0","0","1","0","0","0","0","0","0","","","","","",""
"長崎","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","","","","","",""
"北区","6","0","0","0","20","3","0","3","3","0","0","0","0","9","0","1","0","0","0","0","0","0","0","0","","","","","",""
"荒川区","0","0","0","0","6","0","0","0","0","0","0","0","0","0","0","0","0","2","0","0","0","0","0","0","","","","","",""
"板橋区","7","0","0","0","13","1","0","0","1","0","0","0","0","2","0","0","0","0","0","0","0","0","0","0","","","","","",""
"練馬区","2","0","0","1","14","3","0","3","3","0","0","0","0","4","0","0","0","0","0","0","0","0","0","0","","","","","",""
"足立","0","0","0","12","16","2","1","0","2","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","","","","","",""
"葛飾区","3","0","0","4","11","5","0","5","0","0","0","0","0","2","0","0","0","0","0","0","0","0","0","0","","","","","",""
"江戸川","0","0","0","1","19","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","","","","","",""
"小岩","0","0","0","0","2","1","0","2","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","","","","","",""
"八王子","11","0","0","0","8","4","1","1","1","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","","","","","",""
"秋川","5","0","0","4","14","7","2","2","1","0","0","0","0","6","0","0","0","0","0","0","0","0","0","0","","","","","",""
"町田市","3","0","0","0","23","1","0","0","2","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","","","","","",""
"多摩川","1","0","0","0","11","5","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","","","","","",""
"南多摩","2","0","0","0","12","4","0","0","1","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","","","","","",""
"多摩立川","0","0","0","1","16","1","0","2","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","","","","","",""
"村山大和","2","0","0","0","12","2","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","","","","","",""
"府中小金井","5","0","0","0","9","0","0","0","1","0","0","0","3","2","0","0","0","0","0","0","0","0","0","0","","","","","",""
"狛江調布","2","0","2","1","20","0","0","3","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","","","","","",""
"三鷹武蔵野","2","0","0","1","5","0","0","2","0","0","0","0","0","3","0","0","0","0","0","0","0","0","0","0","","","","","",""
"多摩小平","7","0","0","0","21","4","0","1","2","0","1","0","0","3","0","0","0","0","0","0","0","0","0","0","","","","","",""
"多摩東村山","2","0","0","1","19","5","0","2","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","","","","","",""
"島しょ","2","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","","","","","",""
"合計","82","0","4","51","569","77","5","39","35","0","1","3","5","73","3","1","0","26","0","0","0","0","0","1","","","","","",""


"定点報告疾患 週報告分 保健所別"
"東京都"
"集計期間開始週","2001年5週"
"集計期間終了週","2001年5週"
"性別","男女合計"

"","インフルエンザ","RSウイルス感染症","咽頭結膜熱","Ａ群溶血性レンサ球菌咽頭炎","感染性胃腸炎","水痘","手足口病","伝染性紅斑","突発性発しん","百日咳","風しん","ヘルパンギーナ","麻しん（成人麻しん以外）","流行性耳下腺炎","不明発しん症","川崎病","急性出血性結膜炎","流行性角結膜炎","急性脳炎(日本脳炎を除く)","細菌性髄膜炎","無菌性髄膜炎","マイコプラズマ肺炎","クラミジア肺炎(オウム病は除く)","成人麻しん","インフルエンザ定点","小児科定点","眼科定点","基幹定点","インフルエンザ入院定点","COVID-19入院定点"
"千代田","1","0","0","0","11","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","5","4","0","2","0","0"
"中央","0","0","0","0","0","5","0","0","1","0","0","0","0","0","2","0","0","0","0","0","0","0","0","0","4","3","0","0","0","0"
"日本橋","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","1","0","0","0","0"
"みなと","1","0","0","0","15","2","1","0","1","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","7","6","1","1","0","0"
"新宿区","1","0","0","0","71","7","0","1","1","0","0","0","0","11","0","0","0","23","0","0","0","0","0","0","7","6","2","2","0","0"
"文京","5","0","0","0","28","3","0","0","1","0","0","0","0","1","0","0","0","1","0","0","0","0","0","0","4","3","1","1","0","0"
"台東","5","0","0","2","43","15","0","3","6","0","0","0","0","10","0","0","0","0","0","0","0","0","0","0","4","3","0","0","0","0"
"墨田区","0","0","0","1","34","2","0","1","0","0","0","0","0","4","0","0","0","0","0","0","0","0","0","1","4","3","0","1","0","0"
"江東区","1","0","0","9","44","6","0","1","5","0","0","1","0","6","0","0","0","6","0","0","0","0","0","0","4","3","1","0","0","0"
"品川区","0","0","2","1","50","3","0","5","1","0","0","0","0","11","1","0","0","0","0","0","0","0","0","0","7","6","0","0","0","0"
"目黒区","0","0","0","1","16","0","0","3","0","0","0","0","0","2","0","0","0","0","0","0","0","0","0","0","4","3","0","0","0","0"
"大田区","1","0","0","10","53","7","0","8","6","0","0","0","0","9","1","0","0","0","0","0","0","0","0","0","10","9","1","1","0","0"
"世田谷","15","0","0","3","108","14","2","4","1","0","0","0","0","3","0","0","0","0","0","0","0","0","0","0","9","8","0","2","0","0"
"渋谷区","4","0","1","0","43","2","2","0","4","0","0","0","0","4","0","0","0","0","0","0","0","0","0","0","5","4","1","2","0","0"
"中野区","8","0","0","19","58","4","1","1","2","0","0","0","1","1","0","0","0","0","0","0","0","0","0","0","7","6","0","1","0","0"
"杉並","1","0","0","1","22","0","0","2","0","0","0","0","0","7","0","0","0","0","0","0","0","0","0","0","7","6","0","1","0","0"
