"定点報告疾患 週報告分 男女別集計表"
"東京都"
"集計期間開始週",2014年10週
"集計期間終了週",2014年10週

"疾病名","男性","女性","男女合計","定点数"
"インフルエンザ","4742","4677","9419","414"
"RSウイルス感染症","20","14","34","260"
"咽頭結膜熱","26","18","44","260"
"Ａ群溶血性レンサ球菌咽頭炎","313","271","584","260"
"感染性胃腸炎","653","619","1272","260"
"水痘","119","96","215","260"
"手足口病","6","5","11","260"
"伝染性紅斑","17","24","41","260"
"突発性発しん","60","63","123","260"
"百日咳","2","1","3","260"
"ヘルパンギーナ","2","0","2","260"
"流行性耳下腺炎","18","11","29","260"
"不明発しん症","9","6","15","260"
"川崎病","3","1","4","260"
"急性出血性結膜炎","0","0","0","38"
"流行性角結膜炎","7","8","15","38"
"細菌性髄膜炎","1","1","2","25"
"無菌性髄膜炎","1","0","1","25"
"マイコプラズマ肺炎","1","4","5","25"
"クラミジア肺炎(オウム病は除く)","1","0","1","25"
"感染性胃腸炎（ロタウイルス）","1","3","4","25"
"インフルエンザ入院","16","19","35","25"
