"定点報告疾患 週報告分 男女別集計表"
"東京都"
"集計期間開始週",2005年49週
"集計期間終了週",2005年49週

"疾病名","男性","女性","男女合計","定点数"
"インフルエンザ","41","40","81","178"
"RSウイルス感染症","41","33","74","142"
"咽頭結膜熱","37","33","70","142"
"Ａ群溶血性レンサ球菌咽頭炎","154","124","278","142"
"感染性胃腸炎","1138","1114","2252","142"
"水痘","97","97","194","142"
"手足口病","10","17","27","142"
"伝染性紅斑","28","29","57","142"
"突発性発しん","36","38","74","142"
"百日咳","0","2","2","142"
"風しん","0","0","0","142"
"ヘルパンギーナ","3","9","12","142"
"麻しん（成人麻しん以外）","1","0","1","142"
"流行性耳下腺炎","80","86","166","142"
"不明発しん症","6","4","10","142"
"川崎病","2","0","2","142"
"急性出血性結膜炎","0","0","0","14"
"流行性角結膜炎","4","7","11","14"
"細菌性髄膜炎","0","0","0","25"
"無菌性髄膜炎","0","0","0","25"
"マイコプラズマ肺炎","3","4","7","25"
"クラミジア肺炎(オウム病は除く)","0","0","0","25"
"成人麻しん","0","0","0","25"
