"定点報告疾患 週報告分 医療圏別"
"東京都"
"集計期間開始週","2015年22週"
"集計期間終了週","2015年22週"
"性別","男性"

"","インフルエンザ","RSウイルス感染症","咽頭結膜熱","Ａ群溶血性レンサ球菌咽頭炎","感染性胃腸炎","水痘","手足口病","伝染性紅斑","突発性発しん","百日咳","ヘルパンギーナ","流行性耳下腺炎","不明発しん症","川崎病","急性出血性結膜炎","流行性角結膜炎","細菌性髄膜炎","無菌性髄膜炎","マイコプラズマ肺炎","クラミジア肺炎(オウム病は除く)","感染性胃腸炎（ロタウイルス）","インフルエンザ入院","インフルエンザ定点","小児科定点","眼科定点","基幹定点","インフルエンザ入院定点","COVID-19入院定点"
"区中央部","2","1","22","30","51","13","9","4","11","0","1","2","0","0","0","0","0","0","0","0","0","0","","","","","",""
"区南部","0","1","19","42","84","4","14","12","14","0","1","2","2","0","0","0","0","0","0","0","0","0","","","","","",""
"区西南部","3","1","6","58","77","6","16","5","2","0","3","4","4","0","0","2","1","0","1","0","0","0","","","","","",""
"区西部","3","2","12","31","88","7","6","8","9","0","7","0","0","1","0","2","0","0","0","0","0","0","","","","","",""
"区西北部","1","2","6","56","91","9","32","29","13","0","2","9","1","0","0","2","0","0","0","0","0","0","","","","","",""
"区東北部","2","2","12","65","91","4","7","22","8","1","2","4","1","0","0","1","0","0","0","1","0","0","","","","","",""
"区東部","3","0","11","51","105","8","28","9","15","0","7","7","0","0","0","1","0","0","0","0","0","0","","","","","",""
"西多摩","2","0","2","10","32","5","7","5","5","1","0","0","0","0","0","0","0","0","3","0","0","0","","","","","",""
"南多摩","1","1","14","105","141","22","9","20","21","2","2","7","2","0","0","0","0","0","0","0","0","0","","","","","",""
"北多摩西部","0","1","1","29","61","6","6","5","6","0","0","2","0","0","0","0","0","0","0","0","0","0","","","","","",""
"北多摩南部","2","0","5","60","79","7","7","26","12","1","3","3","0","0","0","0","0","0","1","0","0","0","","","","","",""
"北多摩北部","0","0","9","61","75","5","4","7","5","0","2","0","3","0","0","1","0","0","0","0","0","0","","","","","",""
"島しょ","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","","","","","",""
"合計","19","11","119","598","975","96","145","152","121","5","30","40","13","1","0","9","1","0","5","1","0","0","","","","","",""


"定点報告疾患 週報告分 医療圏別"
"東京都"
"集計期間開始週","2015年22週"
"集計期間終了週","2015年22週"
"性別","女性"

"","インフルエンザ","RSウイルス感染症","咽頭結膜熱","Ａ群溶血性レンサ球菌咽頭炎","感染性胃腸炎","水痘","手足口病","伝染性紅斑","突発性発しん","百日咳","ヘルパンギーナ","流行性耳下腺炎","不明発しん症","川崎病","急性出血性結膜炎","流行性角結膜炎","細菌性髄膜炎","無菌性髄膜炎","マイコプラズマ肺炎","クラミジア肺炎(オウム病は除く)","感染性胃腸炎（ロタウイルス）","インフルエンザ入院","インフルエンザ定点","小児科定点","眼科定点","基幹定点","インフルエンザ入院定点","COVID-19入院定点"
"区中央部","2","1","19","31","56","4","3","8","7","1","1","5","1","0","0","2","0","0","0","0","0","0","","","","","",""
"区南部","0","1","26","40","98","5","16","7","11","1","1","4","2","0","0","0","0","0","0","0","0","0","","","","","",""
"区西南部","3","1","12","39","76","14","14","18","8","0","1","4","2","0","0","2","1","0","1","0","0","0","","","","","",""
"区西部","2","1","5","22","76","6","5","4","6","0","5","0","0","1","0","2","0","0","0","0","0","0","","","","","",""
"区西北部","2","1","14","44","84","7","21","22","8","2","3","3","1","2","0","2","0","0","1","0","0","0","","","","","",""
"区東北部","3","1","7","43","99","10","13","23","11","1","4","2","1","0","0","1","0","0","0","1","0","0","","","","","",""
"区東部","3","0","5","56","105","5","23","16","7","0","3","3","3","0","0","1","0","0","0","0","0","0","","","","","",""
"西多摩","2","0","3","8","21","1","5","2","5","1","1","3","0","0","0","0","0","0","3","0","0","0","","","","","",""
"南多摩","1","1","10","93","118","11","9","21","9","2","1","6","7","0","0","1","0","0","0","0","0","0","","","","","",""
"北多摩西部","0","1","1","24","59","4","1","9","5","0","0","2","0","0","0","0","0","0","0","0","0","0","","","","","",""
"北多摩南部","2","1","7","51","70","5","10","18","6","1","6","3","1","0","0","2","0","0","2","0","0","0","","","","","",""
"北多摩北部","1","0","15","58","74","3","5","13","15","1","1","1","3","0","0","2","0","1","0","0","0","0","","","","","",""
"島しょ","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","","","","","",""
"合計","21","9","124","509","936","75","125","161","98","10","27","37","21","3","0","15","1","1","7","1","0","0","","","","","",""


"定点報告疾患 週報告分 医療圏別"
"東京都"
"集計期間開始週","2015年22週"
"集計期間終了週","2015年22週"
"性別","男女合計"

"","インフルエンザ","RSウイルス感染症","咽頭結膜熱","Ａ群溶血性レンサ球菌咽頭炎","感染性胃腸炎","水痘","手足口病","伝染性紅斑","突発性発しん","百日咳","ヘルパンギーナ","流行性耳下腺炎","不明発しん症","川崎病","急性出血性結膜炎","流行性角結膜炎","細菌性髄膜炎","無菌性髄膜炎","マイコプラズマ肺炎","クラミジア肺炎(オウム病は除く)","感染性胃腸炎（ロタウイルス）","インフルエンザ入院","インフルエンザ定点","小児科定点","眼科定点","基幹定点","インフルエンザ入院定点","COVID-19入院定点"
"区中央部","4","1","41","61","107","17","12","12","18","1","1","7","1","0","0","2","0","0","0","0","0","0","32","20","2","4","4","0"
"区南部","0","1","45","82","182","9","30","19","25","1","2","6","4","0","0","0","0","0","0","0","0","0","32","21","3","1","1","0"
"区西南部","6","1","18","97","153","20","30","23","10","0","4","4","6","0","0","2","1","0","1","0","0","0","40","25","4","3","3","0"
"区西部","5","3","17","53","164","13","11","12","15","0","12","0","0","1","0","2","0","0","0","0","0","0","39","25","4","4","4","0"
"区西北部","3","3","20","100","175","16","53","51","21","2","5","12","1","2","0","4","0","0","1","0","0","0","55","34","6","2","2","0"
"区東北部","5","3","19","108","190","14","20","45","19","1","6","6","1","0","0","1","0","0","0","1","0","0","40","25","4","1","1","0"
"区東部","6","0","16","107","210","13","51","25","22","0","10","10","3","0","0","1","0","0","0","0","0","0","41","26","4","1","1","0"
"西多摩","2","0","5","18","53","6","12","7","10","1","1","3","0","0","0","0","0","0","3","0","0","0","14","8","1","1","1","0"
"南多摩","2","1","24","198","259","33","18","41","30","2","3","13","9","0","0","1","0","0","0","0","0","0","45","28","4","1","1","0"
"北多摩西部","0","1","2","53","120","10","7","14","11","0","0","2","0","0","0","0","0","0","0","0","0","0","21","14","2","1","1","0"
