"定点報告疾患 月報告分 保健所別"
"東京都"
"集計期間開始月","2019年1月"
"集計期間終了月","2019年1月"
"性別","男性"

"","性器クラミジア感染症","性器ヘルペスウイルス感染症","尖圭コンジローマ","淋菌感染症","膣トリコモナス症","梅毒様疾患","メチシリン耐性黄色ブドウ球菌感染症","ペニシリン耐性肺炎球菌感染症","薬剤耐性緑膿菌感染症","STD定点","基幹定点"
"千代田","15","0","4","7","0","0","3","0","0","",""
"中央区","5","2","2","1","0","0","0","0","0","",""
"みなと","9","3","7","1","0","0","4","0","0","",""
"新宿区","33","1","96","29","0","0","3","0","0","",""
"文京","3","0","1","1","0","0","5","0","1","",""
"台東","2","0","0","1","0","0","0","0","0","",""
"墨田区","1","2","2","0","0","0","5","1","0","",""
"江東区","7","4","2","0","0","0","0","0","0","",""
"品川区","10","0","0","1","0","0","0","0","0","",""
"目黒区","0","0","0","0","0","0","0","0","0","",""
"大田区","4","0","1","3","0","0","0","0","0","",""
"世田谷","0","0","0","0","0","0","2","0","0","",""
"渋谷区","9","5","10","7","0","0","1","0","0","",""
"中野区","7","0","0","5","0","0","0","0","0","",""
"杉並","6","0","3","0","0","0","2","0","0","",""
"池袋","15","3","1","9","0","0","2","1","0","",""
"北区","3","0","1","1","0","0","0","0","0","",""
"荒川区","0","0","0","0","0","0","0","0","0","",""
"板橋区","1","0","0","1","0","0","2","0","0","",""
"練馬区","0","0","0","0","0","0","0","0","0","",""
"足立","0","0","0","0","0","0","0","0","0","",""
"葛飾区","0","0","0","0","0","0","1","0","0","",""
"江戸川","8","1","0","3","0","0","0","0","0","",""
"八王子市","0","0","0","0","0","0","2","0","0","",""
"町田市","0","0","0","0","0","0","0","0","0","",""
"西多摩","0","0","0","0","0","0","0","0","0","",""
"南多摩","0","0","0","0","0","0","0","0","0","",""
"多摩立川","0","0","0","0","0","0","0","0","0","",""
"多摩府中","1","0","0","1","0","0","11","1","0","",""
"多摩小平","0","0","0","0","0","0","2","0","0","",""
"島しょ","0","0","0","0","0","0","0","0","0","",""
"合計","139","21","130","71","0","0","45","3","1","",""


"定点報告疾患 月報告分 保健所別"
"東京都"
"集計期間開始月","2019年1月"
"集計期間終了月","2019年1月"
"性別","女性"

"","性器クラミジア感染症","性器ヘルペスウイルス感染症","尖圭コンジローマ","淋菌感染症","膣トリコモナス症","梅毒様疾患","メチシリン耐性黄色ブドウ球菌感染症","ペニシリン耐性肺炎球菌感染症","薬剤耐性緑膿菌感染症","STD定点","基幹定点"
"千代田","2","0","0","0","0","0","0","0","0","",""
"中央区","0","0","0","0","0","0","0","0","0","",""
"みなと","3","2","0","1","0","0","0","0","0","",""
"新宿区","11","0","53","7","1","0","6","1","0","",""
"文京","0","0","0","0","0","0","0","0","0","",""
"台東","12","1","2","11","0","0","0","0","0","",""
"墨田区","1","0","0","0","0","0","0","0","0","",""
"江東区","1","0","0","0","0","0","0","0","0","",""
"品川区","0","0","0","0","0","0","0","0","0","",""
"目黒区","0","0","0","0","0","0","0","0","0","",""
"大田区","0","0","0","0","0","0","0","0","0","",""
"世田谷","0","0","0","0","0","0","4","1","0","",""
"渋谷区","7","3","4","2","0","0","0","0","0","",""
"中野区","1","0","0","0","1","0","0","0","0","",""
"杉並","3","1","0","1","0","0","1","0","0","",""
"池袋","11","4","1","2","0","0","2","1","0","",""
"北区","0","0","0","0","0","0","0","0","0","",""
"荒川区","2","0","0","0","0","0","0","0","0","",""
"板橋区","4","2","1","0","0","0","0","0","0","",""
"練馬区","0","0","0","0","0","0","0","0","0","",""
"足立","4","0","1","0","0","0","0","0","0","",""
"葛飾区","0","0","0","0","0","0","2","2","0","",""
"江戸川","6","0","0","0","0","0","0","0","0","",""
"八王子市","5","2","0","1","0","0","2","0","0","",""
"町田市","4","5","2","0","0","0","0","0","0","",""
"西多摩","0","0","0","0","0","0","0","0","0","",""
"南多摩","0","0","0","0","0","0","0","0","0","",""
"多摩立川","14","0","0","1","0","0","0","0","0","",""
"多摩府中","0","1","0","0","0","0","5","0","0","",""
"多摩小平","0","0","0","0","0","0","1","0","0","",""
"島しょ","0","0","0","0","0","0","0","0","0","",""
"合計","91","21","64","26","2","0","23","5","0","",""


"定点報告疾患 月報告分 保健所別"
"東京都"
"集計期間開始月","2019年1月"
"集計期間終了月","2019年1月"
"性別","男女合計"

"","性器クラミジア感染症","性器ヘルペスウイルス感染症","尖圭コンジローマ","淋菌感染症","膣トリコモナス症","梅毒様疾患","メチシリン耐性黄色ブドウ球菌感染症","ペニシリン耐性肺炎球菌感染症","薬剤耐性緑膿菌感染症","STD定点","基幹定点"
"千代田","17","0","4","7","0","0","3","0","0","2","2"
"中央区","5","2","2","1","0","0","0","0","0","3","0"
"みなと","12","5","7","2","0","0","4","0","0","2","1"
"新宿区","44","1","149","36","1","0","9","1","0","6","2"
"文京","3","0","1","1","0","0","5","0","1","1","1"
"台東","14","1","2","12","0","0","0","0","0","2","0"
"墨田区","2","2","2","0","0","0","5","1","0","2","1"
"江東区","8","4","2","0","0","0","0","0","0","2","0"
"品川区","10","0","0","1","0","0","0","0","0","1","0"
"目黒区","0","0","0","0","0","0","0","0","0","0","0"
"大田区","4","0","1","3","0","0","0","0","0","2","1"
"世田谷","0","0","0","0","0","0","6","1","0","0","2"
"渋谷区","16","8","14","9","0","0","1","0","0","5","1"
"中野区","8","0","0","5","1","0","0","0","0","2","0"
