"定点報告疾患 週報告分 医療圏別"
"東京都"
"集計期間開始週","2014年22週"
"集計期間終了週","2014年22週"
"性別","男性"

"","インフルエンザ","RSウイルス感染症","咽頭結膜熱","Ａ群溶血性レンサ球菌咽頭炎","感染性胃腸炎","水痘","手足口病","伝染性紅斑","突発性発しん","百日咳","ヘルパンギーナ","流行性耳下腺炎","不明発しん症","川崎病","急性出血性結膜炎","流行性角結膜炎","細菌性髄膜炎","無菌性髄膜炎","マイコプラズマ肺炎","クラミジア肺炎(オウム病は除く)","感染性胃腸炎（ロタウイルス）","インフルエンザ入院","インフルエンザ定点","小児科定点","眼科定点","基幹定点","インフルエンザ入院定点","COVID-19入院定点"
"区中央部","3","1","10","28","53","5","0","3","9","0","0","1","0","1","0","1","0","0","0","0","0","0","","","","","",""
"区南部","1","0","21","36","105","22","1","3","6","1","0","1","1","0","0","1","0","0","0","0","0","0","","","","","",""
"区西南部","1","2","4","34","83","12","4","12","11","0","2","1","3","2","0","1","0","0","0","0","2","0","","","","","",""
"区西部","0","1","6","32","73","4","2","0","9","0","0","1","0","0","0","0","0","0","0","0","0","0","","","","","",""
"区西北部","7","0","13","57","73","13","6","1","14","1","2","4","1","1","0","3","0","0","0","0","0","0","","","","","",""
"区東北部","0","1","6","66","117","20","4","4","8","0","10","3","2","0","0","3","0","0","1","0","0","0","","","","","",""
"区東部","0","3","6","38","141","16","5","6","12","0","5","10","2","0","0","0","0","0","0","0","0","0","","","","","",""
"西多摩","0","0","2","10","28","2","1","2","0","0","0","3","0","0","0","0","0","0","0","0","0","0","","","","","",""
"南多摩","0","1","14","103","152","26","8","13","20","0","9","2","2","0","0","0","0","0","0","0","0","0","","","","","",""
"北多摩西部","2","3","1","26","32","7","0","1","7","0","1","0","0","0","0","0","0","0","0","0","1","0","","","","","",""
"北多摩南部","0","1","4","42","81","8","1","5","6","0","0","2","1","0","0","0","0","0","0","0","0","0","","","","","",""
"北多摩北部","0","0","13","58","51","6","1","6","7","0","1","0","0","0","0","4","0","1","0","0","0","0","","","","","",""
"島しょ","0","0","0","6","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","","","","","",""
"合計","14","13","100","536","989","142","33","56","109","2","30","28","12","4","0","13","0","1","1","0","3","0","","","","","",""


"定点報告疾患 週報告分 医療圏別"
"東京都"
"集計期間開始週","2014年22週"
"集計期間終了週","2014年22週"
"性別","女性"

"","インフルエンザ","RSウイルス感染症","咽頭結膜熱","Ａ群溶血性レンサ球菌咽頭炎","感染性胃腸炎","水痘","手足口病","伝染性紅斑","突発性発しん","百日咳","ヘルパンギーナ","流行性耳下腺炎","不明発しん症","川崎病","急性出血性結膜炎","流行性角結膜炎","細菌性髄膜炎","無菌性髄膜炎","マイコプラズマ肺炎","クラミジア肺炎(オウム病は除く)","感染性胃腸炎（ロタウイルス）","インフルエンザ入院","インフルエンザ定点","小児科定点","眼科定点","基幹定点","インフルエンザ入院定点","COVID-19入院定点"
"区中央部","4","1","12","28","34","5","1","1","10","0","0","1","1","1","0","2","0","0","0","0","0","0","","","","","",""
"区南部","1","0","17","32","85","20","1","8","9","1","0","1","3","2","0","2","0","0","0","0","0","0","","","","","",""
"区西南部","1","2","5","30","65","23","1","4","12","0","2","1","2","2","0","2","0","0","0","0","1","0","","","","","",""
"区西部","2","3","3","22","73","9","2","0","8","0","0","5","0","0","0","1","0","0","0","0","0","1","","","","","",""
"区西北部","5","0","16","42","74","14","6","6","8","1","3","4","3","1","0","1","0","0","0","0","0","0","","","","","",""
"区東北部","2","1","2","49","75","21","1","3","10","0","2","3","2","1","0","3","0","0","1","0","0","0","","","","","",""
"区東部","4","2","10","26","105","24","3","4","17","0","7","7","1","0","0","0","0","0","0","0","0","0","","","","","",""
"西多摩","0","0","2","9","22","2","1","1","1","0","0","3","0","0","0","0","0","0","0","0","0","0","","","","","",""
"南多摩","0","1","7","73","111","28","9","10","19","1","8","3","3","0","0","1","0","0","0","0","0","0","","","","","",""
"北多摩西部","3","3","1","25","37","10","0","1","3","0","1","3","0","1","0","0","0","0","0","0","1","0","","","","","",""
"北多摩南部","1","1","5","38","79","4","2","1","12","0","0","2","1","0","0","0","0","0","0","0","1","0","","","","","",""
"北多摩北部","0","0","9","46","52","4","1","8","3","0","4","1","1","0","0","4","0","1","1","0","0","0","","","","","",""
"島しょ","0","0","0","5","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","","","","","",""
"合計","23","14","89","425","812","165","28","47","112","3","27","34","17","8","0","16","0","1","2","0","3","1","","","","","",""


"定点報告疾患 週報告分 医療圏別"
"東京都"
"集計期間開始週","2014年22週"
"集計期間終了週","2014年22週"
"性別","男女合計"

"","インフルエンザ","RSウイルス感染症","咽頭結膜熱","Ａ群溶血性レンサ球菌咽頭炎","感染性胃腸炎","水痘","手足口病","伝染性紅斑","突発性発しん","百日咳","ヘルパンギーナ","流行性耳下腺炎","不明発しん症","川崎病","急性出血性結膜炎","流行性角結膜炎","細菌性髄膜炎","無菌性髄膜炎","マイコプラズマ肺炎","クラミジア肺炎(オウム病は除く)","感染性胃腸炎（ロタウイルス）","インフルエンザ入院","インフルエンザ定点","小児科定点","眼科定点","基幹定点","インフルエンザ入院定点","COVID-19入院定点"
"区中央部","7","1","22","56","87","10","1","4","19","0","0","2","1","1","0","3","0","0","0","0","0","0","32","20","2","4","4","0"
"区南部","2","0","38","68","190","42","2","11","15","1","0","1","4","2","0","3","0","0","0","0","0","0","32","21","3","1","1","0"
"区西南部","2","2","9","64","148","35","5","16","23","0","2","2","5","2","0","3","0","0","0","0","3","0","40","25","4","3","3","0"
"区西部","2","4","9","54","146","13","4","0","17","0","0","6","0","0","0","1","0","0","0","0","0","1","39","25","4","4","4","0"
"区西北部","12","0","29","99","147","27","12","7","22","1","5","8","4","1","0","4","0","0","0","0","0","0","53","35","6","2","2","0"
"区東北部","2","2","8","115","192","41","5","7","18","0","12","6","2","1","0","3","0","0","1","0","0","0","40","25","4","1","1","0"
"区東部","4","5","16","64","246","40","8","10","29","0","12","17","3","0","0","0","0","0","0","0","0","0","41","26","4","1","1","0"
"西多摩","0","0","4","19","50","4","1","3","1","0","0","6","0","0","0","0","0","0","0","0","0","0","14","8","1","1","1","0"
"南多摩","0","2","21","176","263","54","17","23","39","1","17","5","5","0","0","1","0","0","0","0","0","0","45","28","4","1","1","0"
"北多摩西部","5","3","1","51","69","17","0","2","10","0","1","3","0","1","0","0","0","0","0","0","1","0","21","14","2","1","1","0"
"北多摩南部","1","2","9","80","160","12","3","6","18","0","0","4","1","0","0","0","0","0","0","0","1","0","32","20","3","3","3","0"
"北多摩北部","0","0","22","104","103","10","1","14","10","0","5","1","1","0","0","8","0","1","1","0","0","0","23","15","2","2","2","0"
"島しょ","0","0","0","11","0","2","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2","1","0","1","1","0"
"合計","37","21","188","961","1801","307","59","103","221","3","54","61","26","8","0","26","0","1","2","0","5","1","414","263","39","25","25","0"


