"定点報告疾患 月報告分 年齢別集計表"
"東京都"
"集計期間開始月","2012年1月"
"集計期間終了月","2012年1月"
"性別","男性"

"","性器クラミジア感染症","性器ヘルペスウイルス感染症","尖圭コンジローマ","淋菌感染症","膣トリコモナス症","梅毒様疾患","メチシリン耐性黄色ブドウ球菌感染症","ペニシリン耐性肺炎球菌感染症","薬剤耐性緑膿菌感染症","薬剤耐性アシネトバクター感染症"
"0歳","0","0","0","0","0","0","10","2","0","0"
"1～4歳","0","0","0","0","0","0","5","3","0","0"
"5～9歳","0","0","0","0","0","0","3","0","0","0"
"10～14歳","0","0","0","0","0","0","0","0","0","0"
"15～19歳","1","0","0","0","0","0","1","0","0","0"
"20～24歳","15","1","1","12","0","0","0","0","0","0"
"25～29歳","16","11","3","12","0","0","1","0","0","0"
"30～34歳","28","12","8","16","0","0","1","0","0","0"
"35～39歳","27","16","10","16","0","2","0","0","0","0"
"40～44歳","14","8","5","12","0","2","1","2","0","0"
"45～49歳","6","12","4","11","1","0","0","0","0","0"
"50～54歳","1","5","1","1","0","0","1","0","0","0"
"55～59歳","3","2","0","1","0","1","1","2","0","0"
"60～64歳","2","4","0","0","0","1","8","1","0","0"
"65～69歳","1","1","1","1","0","0","6","2","0","0"
"70歳以上","0","1","1","0","0","0","26","17","1","0"
"合計","114","73","34","82","1","6","64","29","1","0"


"定点報告疾患 月報告分 年齢別集計表"
"東京都"
"集計期間開始月","2012年1月"
"集計期間終了月","2012年1月"
"性別","女性"

"","性器クラミジア感染症","性器ヘルペスウイルス感染症","尖圭コンジローマ","淋菌感染症","膣トリコモナス症","梅毒様疾患","メチシリン耐性黄色ブドウ球菌感染症","ペニシリン耐性肺炎球菌感染症","薬剤耐性緑膿菌感染症","薬剤耐性アシネトバクター感染症"
"0歳","0","0","0","0","0","0","6","4","0","0"
"1～4歳","0","0","0","0","0","0","4","3","0","0"
"5～9歳","0","0","0","0","0","0","1","1","0","0"
"10～14歳","0","0","0","0","0","0","1","0","0","0"
"15～19歳","8","1","1","3","0","0","2","0","0","0"
"20～24歳","29","8","7","3","1","0","0","0","0","0"
"25～29歳","26","5","4","7","3","0","0","0","0","0"
"30～34歳","10","4","3","2","0","0","1","0","0","0"
"35～39歳","6","2","5","1","0","0","0","0","0","0"
"40～44歳","2","3","3","0","0","0","1","0","0","0"
"45～49歳","1","3","0","0","1","1","0","0","0","0"
"50～54歳","0","0","1","0","0","0","0","0","1","0"
"55～59歳","0","2","0","0","0","0","3","1","0","0"
"60～64歳","0","0","1","0","0","0","2","1","0","0"
"65～69歳","0","0","0","0","0","0","1","3","0","0"
"70歳以上","0","1","1","0","0","0","20","6","0","0"
"合計","82","29","26","16","5","1","42","19","1","0"


"定点報告疾患 月報告分 年齢別集計表"
"東京都"
"集計期間開始月","2012年1月"
"集計期間終了月","2012年1月"
"性別","男女合計"

"","性器クラミジア感染症","性器ヘルペスウイルス感染症","尖圭コンジローマ","淋菌感染症","膣トリコモナス症","梅毒様疾患","メチシリン耐性黄色ブドウ球菌感染症","ペニシリン耐性肺炎球菌感染症","薬剤耐性緑膿菌感染症","薬剤耐性アシネトバクター感染症"
"0歳","0","0","0","0","0","0","16","6","0","0"
"1～4歳","0","0","0","0","0","0","9","6","0","0"
"5～9歳","0","0","0","0","0","0","4","1","0","0"
"10～14歳","0","0","0","0","0","0","1","0","0","0"
"15～19歳","9","1","1","3","0","0","3","0","0","0"
"20～24歳","44","9","8","15","1","0","0","0","0","0"
"25～29歳","42","16","7","19","3","0","1","0","0","0"
"30～34歳","38","16","11","18","0","0","2","0","0","0"
"35～39歳","33","18","15","17","0","2","0","0","0","0"
"40～44歳","16","11","8","12","0","2","2","2","0","0"
"45～49歳","7","15","4","11","2","1","0","0","0","0"
"50～54歳","1","5","2","1","0","0","1","0","1","0"
"55～59歳","3","4","0","1","0","1","4","3","0","0"
"60～64歳","2","4","1","0","0","1","10","2","0","0"
"65～69歳","1","1","1","1","0","0","7","5","0","0"
"70歳以上","0","2","2","0","0","0","46","23","1","0"
"合計","196","102","60","98","6","7","106","48","2","0"
"定点数","55","55","55","55","55","55","25","25","25","25"


