"定点報告疾患 週報告分 男女別集計表"
"東京都"
"集計期間開始週",2007年5週
"集計期間終了週",2007年5週

"疾病名","男性","女性","男女合計","定点数"
"インフルエンザ","671","573","1244","277"
"RSウイルス感染症","21","28","49","139"
"咽頭結膜熱","12","15","27","139"
"Ａ群溶血性レンサ球菌咽頭炎","137","140","277","139"
"感染性胃腸炎","445","472","917","139"
"水痘","117","100","217","139"
"手足口病","10","10","20","139"
"伝染性紅斑","29","36","65","139"
"突発性発しん","32","46","78","139"
"百日咳","1","1","2","139"
"風しん","0","0","0","139"
"ヘルパンギーナ","1","3","4","139"
"麻しん（成人麻しん以外）","0","0","0","139"
"流行性耳下腺炎","21","23","44","139"
"不明発しん症","2","4","6","139"
"川崎病","0","1","1","139"
"急性出血性結膜炎","0","0","0","14"
"流行性角結膜炎","6","4","10","14"
"細菌性髄膜炎","0","0","0","23"
"無菌性髄膜炎","1","0","1","23"
"マイコプラズマ肺炎","4","3","7","23"
"クラミジア肺炎(オウム病は除く)","0","0","0","23"
"成人麻しん","0","0","0","23"
