"定点報告疾患 週報告分 男女別集計表"
"東京都"
"集計期間開始週",2020年51週
"集計期間終了週",2020年51週

"疾病名","男性","女性","男女合計","定点数"
"インフルエンザ","1","2","3","412"
"RSウイルス感染症","3","1","4","259"
"咽頭結膜熱","29","21","50","259"
"Ａ群溶血性レンサ球菌咽頭炎","55","62","117","259"
"感染性胃腸炎","454","394","848","259"
"水痘","34","25","59","259"
"手足口病","4","4","8","259"
"伝染性紅斑","4","2","6","259"
"突発性発しん","66","66","132","259"
"ヘルパンギーナ","1","3","4","259"
"流行性耳下腺炎","1","4","5","259"
"不明発しん症","1","5","6","259"
"川崎病","1","0","1","259"
"急性出血性結膜炎","0","0","0","38"
"流行性角結膜炎","3","2","5","38"
"細菌性髄膜炎","0","0","0","25"
"無菌性髄膜炎","0","0","0","25"
"マイコプラズマ肺炎","0","0","0","25"
"クラミジア肺炎(オウム病は除く)","0","0","0","25"
"感染性胃腸炎（ロタウイルス）","0","0","0","25"
"インフルエンザ入院","0","0","0","25"
