"定点報告疾患 週報告分 医療圏別"
"東京都"
"集計期間開始週","2001年8週"
"集計期間終了週","2001年8週"
"性別","男性"

"","インフルエンザ","RSウイルス感染症","咽頭結膜熱","Ａ群溶血性レンサ球菌咽頭炎","感染性胃腸炎","水痘","手足口病","伝染性紅斑","突発性発しん","百日咳","風しん","ヘルパンギーナ","麻しん（成人麻しん以外）","流行性耳下腺炎","不明発しん症","川崎病","急性出血性結膜炎","流行性角結膜炎","急性脳炎(日本脳炎を除く)","細菌性髄膜炎","無菌性髄膜炎","マイコプラズマ肺炎","クラミジア肺炎(オウム病は除く)","成人麻しん","インフルエンザ定点","小児科定点","眼科定点","基幹定点","インフルエンザ入院定点","COVID-19入院定点"
"区中央部","30","0","0","2","42","11","0","4","2","0","0","0","0","11","1","0","0","6","0","0","0","0","0","0","","","","","",""
"区南部","14","0","0","7","53","2","0","4","4","0","0","0","0","4","1","0","0","0","0","0","0","0","0","0","","","","","",""
"区西南部","31","0","0","2","93","5","1","4","8","0","0","0","0","7","0","0","0","0","0","0","0","0","0","0","","","","","",""
"区西部","44","0","0","2","80","3","2","2","5","0","1","0","0","9","0","0","0","3","0","0","0","0","0","0","","","","","",""
"区西北部","66","0","0","4","53","12","0","3","4","0","0","2","0","13","1","0","0","0","0","0","0","0","0","0","","","","","",""
"区東北部","38","0","0","8","50","12","0","5","4","1","0","1","0","8","0","0","0","0","0","0","0","0","0","0","","","","","",""
"区東部","7","0","0","6","61","12","3","0","0","0","0","0","0","3","2","0","0","1","2","0","0","0","0","0","","","","","",""
"西多摩","39","0","0","4","38","10","0","1","3","0","0","0","1","12","0","0","0","0","0","0","0","0","0","0","","","","","",""
"南多摩","58","0","0","7","44","5","0","2","1","0","1","1","0","4","1","0","0","0","0","0","0","0","0","0","","","","","",""
"北多摩西部","19","0","0","1","23","4","0","1","0","0","0","0","0","6","0","0","0","0","0","0","0","0","0","0","","","","","",""
"北多摩南部","28","0","2","0","30","3","0","3","1","0","0","0","0","2","0","0","0","0","0","0","0","0","0","0","","","","","",""
"北多摩北部","21","0","0","1","39","1","0","1","3","0","0","0","0","4","1","0","0","0","0","1","0","0","0","0","","","","","",""
"島しょ","2","0","0","0","0","4","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","","","","","",""
"合計","397","0","2","44","606","84","6","30","35","1","2","4","1","84","7","0","0","10","2","1","0","0","0","0","","","","","",""


"定点報告疾患 週報告分 医療圏別"
"東京都"
"集計期間開始週","2001年8週"
"集計期間終了週","2001年8週"
"性別","女性"

