"定点報告疾患 週報告分 男女別集計表"
"東京都"
"集計期間開始週",2015年43週
"集計期間終了週",2015年43週

"疾病名","男性","女性","男女合計","定点数"
"インフルエンザ","21","28","49","414"
"RSウイルス感染症","208","176","384","261"
"咽頭結膜熱","32","34","66","261"
"Ａ群溶血性レンサ球菌咽頭炎","302","237","539","261"
"感染性胃腸炎","639","550","1189","261"
"水痘","61","46","107","261"
"手足口病","93","87","180","261"
"伝染性紅斑","37","44","81","261"
"突発性発しん","70","76","146","261"
"百日咳","4","6","10","261"
"ヘルパンギーナ","29","19","48","261"
"流行性耳下腺炎","84","72","156","261"
"不明発しん症","12","19","31","261"
"川崎病","1","0","1","261"
"急性出血性結膜炎","0","0","0","39"
"流行性角結膜炎","14","19","33","39"
"細菌性髄膜炎","0","0","0","25"
"無菌性髄膜炎","0","1","1","25"
"マイコプラズマ肺炎","25","23","48","25"
"クラミジア肺炎(オウム病は除く)","0","0","0","25"
"感染性胃腸炎（ロタウイルス）","0","0","0","25"
"インフルエンザ入院","0","0","0","25"
