"定点報告疾患 週報告分 保健所別"
"東京都"
"集計期間開始週","2025年37週"
"集計期間終了週","2025年37週"
"性別","男性"

"","インフルエンザ","新型コロナウイルス感染症（COVID-19）","急性呼吸器感染症（ARI）","RSウイルス感染症","咽頭結膜熱","Ａ群溶血性レンサ球菌咽頭炎","感染性胃腸炎","水痘","手足口病","伝染性紅斑","突発性発しん","ヘルパンギーナ","流行性耳下腺炎","不明発しん症","川崎病","急性出血性結膜炎","流行性角結膜炎","細菌性髄膜炎","無菌性髄膜炎","マイコプラズマ肺炎","クラミジア肺炎(オウム病は除く)","感染性胃腸炎（ロタウイルス）","インフルエンザ入院","COVID-19入院","インフルエンザ/COVID-19定点","急性呼吸器感染症定点","小児科定点","眼科定点","基幹定点","インフルエンザ入院定点","COVID-19入院定点"
"千代田","2","7","69","0","0","0","3","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","","","","","","",""
"中央区","7","4","116","3","0","0","4","0","2","0","2","3","0","0","0","0","3","0","0","0","0","0","0","0","","","","","","",""
"みなと","6","14","219","5","2","4","14","0","2","1","1","1","0","2","0","0","0","0","0","0","0","0","1","2","","","","","","",""
"新宿区","2","18","146","3","0","3","16","0","1","0","0","1","1","0","0","0","0","0","1","0","0","0","0","2","","","","","","",""
"文京","5","20","282","2","0","5","7","0","0","1","0","1","1","0","0","0","0","0","0","0","0","0","0","1","","","","","","",""
"台東","4","8","219","2","0","2","27","0","7","3","1","3","1","1","0","0","0","0","0","0","0","0","0","0","","","","","","",""
"墨田区","4","16","90","1","0","2","3","0","3","1","0","4","0","0","0","0","0","0","0","0","0","0","0","2","","","","","","",""
"江東区","15","22","422","11","0","5","50","4","1","0","2","1","0","0","0","0","0","0","0","0","0","0","0","0","","","","","","",""
"品川区","0","17","192","5","3","2","13","1","0","0","3","4","0","0","0","0","0","0","0","0","0","0","0","0","","","","","","",""
"目黒区","6","14","167","4","1","3","10","0","3","0","0","3","0","0","0","0","0","0","0","0","0","0","0","0","","","","","","",""
"大田区","2","38","410","14","2","17","47","0","1","2","0","4","0","0","0","0","2","0","0","0","0","0","1","1","","","","","","",""
"世田谷","8","38","677","16","1","9","22","2","2","1","2","16","0","1","0","0","3","0","0","0","0","0","1","3","","","","","","",""
"渋谷区","4","28","136","3","0","0","8","1","0","0","2","3","0","0","0","0","2","0","0","0","0","0","0","2","","","","","","",""
"中野区","2","25","449","2","0","17","16","0","6","0","1","2","0","0","0","0","0","0","0","0","0","0","0","0","","","","","","",""
