"定点報告疾患 週報告分 男女別集計表"
"東京都"
"集計期間開始週",2001年24週
"集計期間終了週",2001年24週

"疾病名","男性","女性","男女合計","定点数"
"インフルエンザ","13","7","20","178"
"RSウイルス感染症","0","0","0","142"
"咽頭結膜熱","9","7","16","142"
"Ａ群溶血性レンサ球菌咽頭炎","31","24","55","142"
"感染性胃腸炎","188","160","348","142"
"水痘","72","57","129","142"
"手足口病","43","33","76","142"
"伝染性紅斑","25","26","51","142"
"突発性発しん","28","23","51","142"
"百日咳","0","0","0","142"
"風しん","3","0","3","142"
"ヘルパンギーナ","89","89","178","142"
"麻しん（成人麻しん以外）","8","5","13","142"
"流行性耳下腺炎","76","69","145","142"
"不明発しん症","14","6","20","142"
"川崎病","1","2","3","142"
"急性出血性結膜炎","0","0","0","14"
"流行性角結膜炎","12","17","29","14"
"急性脳炎(日本脳炎を除く)","0","0","0","25"
"細菌性髄膜炎","0","0","0","25"
"無菌性髄膜炎","0","0","0","25"
"マイコプラズマ肺炎","0","0","0","25"
"クラミジア肺炎(オウム病は除く)","0","0","0","25"
"成人麻しん","2","2","4","25"
