"定点報告疾患 週報告分 男女別集計表"
"東京都"
"集計期間開始週",2019年20週
"集計期間終了週",2019年20週

"疾病名","男性","女性","男女合計","定点数"
"インフルエンザ","180","181","361","414"
"RSウイルス感染症","23","32","55","259"
"咽頭結膜熱","51","31","82","259"
"Ａ群溶血性レンサ球菌咽頭炎","493","341","834","259"
"感染性胃腸炎","1074","1030","2104","259"
"水痘","55","51","106","259"
"手足口病","50","33","83","259"
"伝染性紅斑","63","65","128","259"
"突発性発しん","77","69","146","259"
"ヘルパンギーナ","10","4","14","259"
"流行性耳下腺炎","12","9","21","259"
"不明発しん症","7","8","15","259"
"川崎病","0","3","3","259"
"急性出血性結膜炎","0","0","0","37"
"流行性角結膜炎","11","10","21","37"
"細菌性髄膜炎","0","1","1","25"
"無菌性髄膜炎","0","0","0","25"
"マイコプラズマ肺炎","1","0","1","25"
"クラミジア肺炎(オウム病は除く)","0","0","0","25"
"感染性胃腸炎（ロタウイルス）","2","8","10","25"
"インフルエンザ入院","0","0","0","25"
