"定点報告疾患 週報告分 男女別集計表"
"東京都"
"集計期間開始週",2010年32週
"集計期間終了週",2010年32週

"疾病名","男性","女性","男女合計","定点数"
"インフルエンザ","2","2","4","257"
"RSウイルス感染症","5","0","5","132"
"咽頭結膜熱","20","12","32","132"
"Ａ群溶血性レンサ球菌咽頭炎","38","25","63","132"
"感染性胃腸炎","174","162","336","132"
"水痘","26","19","45","132"
"手足口病","133","103","236","132"
"伝染性紅斑","19","17","36","132"
"突発性発しん","30","30","60","132"
"百日咳","2","3","5","132"
"ヘルパンギーナ","145","115","260","132"
"流行性耳下腺炎","40","29","69","132"
"不明発しん症","6","8","14","132"
"川崎病","0","0","0","132"
"急性出血性結膜炎","0","0","0","36"
"流行性角結膜炎","6","3","9","36"
"細菌性髄膜炎","0","2","2","24"
"無菌性髄膜炎","3","2","5","24"
"マイコプラズマ肺炎","3","2","5","24"
"クラミジア肺炎(オウム病は除く)","0","0","0","24"
