"定点報告疾患 週報告分 年齢別集計表"
"東京都"
"集計期間開始週","2006年48週"
"集計期間終了週","2006年48週"
"性別","男性"

"*急性呼吸器感染症（ARI）の「～5ヶ月」は「0歳」、「1歳」は「1～4歳」、「5歳」は「5～9歳」と読み替えてください。"
"*小児科定点把握対象疾患のうち「20-29歳」は「20歳以上」と読み替えてください。"
"*眼科疾患のうち、「70-79歳」は「70歳以上」と読み替えてください。"

"","インフルエンザ","RSウイルス感染症","咽頭結膜熱","Ａ群溶血性レンサ球菌咽頭炎","感染性胃腸炎","水痘","手足口病","伝染性紅斑","突発性発しん","百日咳","風しん","ヘルパンギーナ","麻しん（成人麻しん以外）","流行性耳下腺炎","不明発しん症","川崎病","急性出血性結膜炎","流行性角結膜炎","細菌性髄膜炎","無菌性髄膜炎","マイコプラズマ肺炎","クラミジア肺炎(オウム病は除く)","成人麻しん"
"～5ヶ月","0","2","0","0","15","3","1","0","2","1","0","0","0","0","2","0","0","0","0","0","0","0","0"
"～1歳","0","4","1","0","84","8","3","0","25","0","0","0","0","0","1","1","0","0","0","0","0","0","0"
"1歳","0","10","2","0","206","7","8","2","17","0","0","1","0","1","1","0","0","0","0","0","0","0","0"
"2歳","0","4","2","4","146","8","8","1","0","0","0","0","0","2","1","0","0","0","0","0","0","0","0"
"3歳","0","1","0","7","159","9","5","2","0","0","0","0","0","8","1","0","0","0","0","0","0","0","0"
"4歳","0","1","4","9","140","15","3","5","1","0","0","0","0","5","0","0","0","0","0","0","0","0","0"
"5歳","0","0","0","19","109","8","4","5","0","0","0","0","0","7","0","0","0","0","0","0","0","0","0"
"6歳","0","0","1","21","117","7","5","3","0","0","0","0","0","6","0","0","0","0","0","0","0","0","0"
"7歳","0","0","2","12","79","0","1","2","0","0","0","0","0","2","0","0","0","0","0","0","0","0","0"
"8歳","0","0","4","10","75","1","0","1","0","0","0","0","0","2","0","0","0","0","0","0","1","0","0"
"9歳","0","0","0","14","56","1","0","1","0","0","0","0","0","2","1","1","0","0","0","0","1","0","0"
"10～14歳","0","0","1","11","121","0","1","2","0","0","0","0","0","1","0","0","0","0","0","1","0","0","0"
"15～19歳","0","0","1","3","36","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"20～29歳","0","5","3","9","219","2","0","0","0","0","0","0","0","1","0","0","0","2","0","1","0","0","1"
"30～39歳","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","3","0","0","0","0","0"
"40～49歳","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","1","0"
"50～59歳","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0"
"60～69歳","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0"
"70～79歳","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"80歳以上","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"合計","0","27","21","119","1562","69","39","24","45","1","0","1","0","37","7","2","0","8","0","2","2","1","1"
"定点報告疾患 週報告分 年齢別集計表"
"東京都"
"集計期間開始週","2006年48週"
"集計期間終了週","2006年48週"
"性別","女性"

"*急性呼吸器感染症（ARI）の「～5ヶ月」は「0歳」、「1歳」は「1～4歳」、「5歳」は「5～9歳」と読み替えてください。"
"*小児科定点把握対象疾患のうち「20-29歳」は「20歳以上」と読み替えてください。"
"*眼科疾患のうち、「70-79歳」は「70歳以上」と読み替えてください。"

"","インフルエンザ","RSウイルス感染症","咽頭結膜熱","Ａ群溶血性レンサ球菌咽頭炎","感染性胃腸炎","水痘","手足口病","伝染性紅斑","突発性発しん","百日咳","風しん","ヘルパンギーナ","麻しん（成人麻しん以外）","流行性耳下腺炎","不明発しん症","川崎病","急性出血性結膜炎","流行性角結膜炎","細菌性髄膜炎","無菌性髄膜炎","マイコプラズマ肺炎","クラミジア肺炎(オウム病は除く)","成人麻しん"
"～5ヶ月","0","0","0","0","7","1","1","0","4","0","0","0","0","0","2","0","0","0","0","0","0","0","0"
"～1歳","0","3","1","0","72","8","2","1","20","0","0","0","0","1","0","0","0","0","0","0","0","0","0"
"1歳","0","5","0","0","168","9","7","3","8","0","0","1","0","1","0","0","0","0","0","0","0","0","0"
"2歳","0","4","1","2","126","9","5","1","2","0","0","0","0","4","1","0","0","0","0","0","0","0","0"
"3歳","0","0","1","3","130","21","2","3","0","0","0","2","0","2","1","0","0","0","0","0","1","0","0"
"4歳","0","1","0","8","145","17","4","8","0","0","0","1","0","10","0","0","0","0","0","0","0","0","0"
"5歳","0","0","2","14","109","7","3","3","0","0","0","0","0","8","0","0","0","0","0","0","0","0","0"
"6歳","0","0","0","7","81","4","1","4","0","0","0","0","0","6","0","0","0","0","0","0","0","0","0"
"7歳","0","0","2","12","57","4","1","3","0","0","0","1","0","2","0","0","0","0","0","0","0","0","0"
"8歳","0","0","0","6","65","0","0","1","0","0","0","0","0","2","0","0","0","0","0","0","0","0","0"
"9歳","0","0","0","6","44","1","0","1","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0"
"10～14歳","0","0","4","8","93","1","0","1","0","0","0","0","0","1","0","0","0","0","0","0","2","0","0"
"15～19歳","0","0","0","1","54","0","0","1","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0"
"20～29歳","1","1","5","14","395","2","0","0","1","0","0","0","0","0","0","0","0","1","0","0","0","0","0"
"30～39歳","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2","0","1","0","0","0"
"40～49歳","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2","0","0","0","0","0"
"50～59歳","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"60～69歳","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0"
"70～79歳","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"80歳以上","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"合計","1","14","16","81","1546","84","26","30","35","0","0","5","0","37","4","0","0","7","0","1","4","0","0"
"定点報告疾患 週報告分 年齢別集計表"
"東京都"
"集計期間開始週","2006年48週"
"集計期間終了週","2006年48週"
"性別","男女合計"

"*急性呼吸器感染症（ARI）の「～5ヶ月」は「0歳」、「1歳」は「1～4歳」、「5歳」は「5～9歳」と読み替えてください。"
"*小児科定点把握対象疾患のうち「20-29歳」は「20歳以上」と読み替えてください。"
"*眼科疾患のうち、「70-79歳」は「70歳以上」と読み替えてください。"

"","インフルエンザ","RSウイルス感染症","咽頭結膜熱","Ａ群溶血性レンサ球菌咽頭炎","感染性胃腸炎","水痘","手足口病","伝染性紅斑","突発性発しん","百日咳","風しん","ヘルパンギーナ","麻しん（成人麻しん以外）","流行性耳下腺炎","不明発しん症","川崎病","急性出血性結膜炎","流行性角結膜炎","細菌性髄膜炎","無菌性髄膜炎","マイコプラズマ肺炎","クラミジア肺炎(オウム病は除く)","成人麻しん"
"～5ヶ月","0","2","0","0","22","4","2","0","6","1","0","0","0","0","4","0","0","0","0","0","0","0","0"
"～1歳","0","7","2","0","156","16","5","1","45","0","0","0","0","1","1","1","0","0","0","0","0","0","0"
"1歳","0","15","2","0","374","16","15","5","25","0","0","2","0","2","1","0","0","0","0","0","0","0","0"
"2歳","0","8","3","6","272","17","13","2","2","0","0","0","0","6","2","0","0","0","0","0","0","0","0"
"3歳","0","1","1","10","289","30","7","5","0","0","0","2","0","10","2","0","0","0","0","0","1","0","0"
"4歳","0","2","4","17","285","32","7","13","1","0","0","1","0","15","0","0","0","0","0","0","0","0","0"
"5歳","0","0","2","33","218","15","7","8","0","0","0","0","0","15","0","0","0","0","0","0","0","0","0"
"6歳","0","0","1","28","198","11","6","7","0","0","0","0","0","12","0","0","0","0","0","0","0","0","0"
"7歳","0","0","4","24","136","4","2","5","0","0","0","1","0","4","0","0","0","0","0","0","0","0","0"
"8歳","0","0","4","16","140","1","0","2","0","0","0","0","0","4","0","0","0","0","0","0","1","0","0"
"9歳","0","0","0","20","100","2","0","2","0","0","0","0","0","2","1","1","0","0","0","0","2","0","0"
"10～14歳","0","0","5","19","214","1","1","3","0","0","0","0","0","2","0","0","0","0","0","1","2","0","0"
"15～19歳","0","0","1","4","90","0","0","1","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0"
"20～29歳","1","6","8","23","614","4","0","0","1","0","0","0","0","1","0","0","0","3","0","1","0","0","1"
"30～39歳","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","5","0","1","0","0","0"
"40～49歳","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","3","0","0","0","1","0"
"50～59歳","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0"
"60～69歳","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2","0","0","0","0","0"
"70～79歳","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"80歳以上","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"合計","1","41","37","200","3108","153","65","54","80","1","0","6","0","74","11","2","0","15","0","3","6","1","1"
"定点数","178","142","142","142","142","142","142","142","142","142","142","142","142","142","142","142","14","14","25","25","25","25","25"


