"定点報告疾患 週報告分 男女別集計表"
"東京都"
"集計期間開始週",2021年20週
"集計期間終了週",2021年20週

"疾病名","男性","女性","男女合計","定点数"
"インフルエンザ","1","0","1","406"
"RSウイルス感染症","117","102","219","259"
"咽頭結膜熱","18","23","41","259"
"Ａ群溶血性レンサ球菌咽頭炎","54","34","88","259"
"感染性胃腸炎","614","515","1129","259"
"水痘","22","12","34","259"
"手足口病","6","14","20","259"
"伝染性紅斑","5","2","7","259"
"突発性発しん","71","77","148","259"
"ヘルパンギーナ","2","3","5","259"
"流行性耳下腺炎","12","4","16","259"
"不明発しん症","5","5","10","259"
"川崎病","2","0","2","259"
"急性出血性結膜炎","0","0","0","38"
"流行性角結膜炎","2","2","4","38"
"細菌性髄膜炎","0","2","2","25"
"無菌性髄膜炎","0","0","0","25"
"マイコプラズマ肺炎","0","0","0","25"
"クラミジア肺炎(オウム病は除く)","0","0","0","25"
"感染性胃腸炎（ロタウイルス）","0","0","0","25"
"インフルエンザ入院","0","0","0","25"
