"定点報告疾患 週報告分 医療圏別"
"東京都"
"集計期間開始週","2024年18週"
"集計期間終了週","2024年18週"
"性別","男性"

"","インフルエンザ","新型コロナウイルス感染症（COVID-19）","RSウイルス感染症","咽頭結膜熱","Ａ群溶血性レンサ球菌咽頭炎","感染性胃腸炎","水痘","手足口病","伝染性紅斑","突発性発しん","ヘルパンギーナ","流行性耳下腺炎","不明発しん症","川崎病","急性出血性結膜炎","流行性角結膜炎","細菌性髄膜炎","無菌性髄膜炎","マイコプラズマ肺炎","クラミジア肺炎(オウム病は除く)","感染性胃腸炎（ロタウイルス）","インフルエンザ入院","COVID-19入院","インフルエンザ定点","小児科定点","眼科定点","基幹定点","インフルエンザ入院定点","COVID-19入院定点"
"区中央部","3","16","7","3","23","25","1","3","0","2","0","0","0","0","0","1","0","0","0","0","0","0","3","","","","","",""
"区南部","8","32","19","6","11","23","0","2","1","4","0","1","0","0","0","1","0","0","0","0","0","0","2","","","","","",""
"区西南部","7","31","14","8","23","33","4","0","4","1","0","0","1","1","0","2","0","0","0","0","0","0","3","","","","","",""
"区西部","2","27","20","5","38","15","4","6","0","4","0","2","1","1","0","0","0","0","1","0","0","0","2","","","","","",""
"区西北部","13","41","18","5","66","53","0","0","2","5","0","1","0","0","0","3","0","0","0","0","0","0","3","","","","","",""
"区東北部","15","29","24","1","28","51","0","0","1","2","2","0","0","0","0","1","0","0","0","0","0","0","2","","","","","",""
"区東部","4","31","17","2","21","24","2","8","1","3","1","2","1","0","0","0","0","0","0","0","0","0","0","","","","","",""
"西多摩","4","8","0","0","14","1","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","1","","","","","",""
"南多摩","11","29","33","1","36","73","0","0","0","5","0","2","0","0","0","1","0","0","0","0","0","0","8","","","","","",""
"北多摩西部","3","7","7","0","15","6","0","0","0","2","1","2","0","0","0","0","0","0","0","0","0","0","3","","","","","",""
"北多摩南部","8","21","18","5","25","43","2","0","5","2","0","1","2","0","0","1","0","0","0","0","0","0","5","","","","","",""
"北多摩北部","2","21","10","5","26","30","0","1","0","1","1","1","0","1","0","0","0","0","0","0","0","0","6","","","","","",""
"島しょ","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","","","","","",""
"合計","80","294","187","41","326","377","13","20","15","31","5","12","5","3","0","10","0","0","1","0","0","0","38","","","","","",""


"定点報告疾患 週報告分 医療圏別"
"東京都"
"集計期間開始週","2024年18週"
"集計期間終了週","2024年18週"
"性別","女性"

"","インフルエンザ","新型コロナウイルス感染症（COVID-19）","RSウイルス感染症","咽頭結膜熱","Ａ群溶血性レンサ球菌咽頭炎","感染性胃腸炎","水痘","手足口病","伝染性紅斑","突発性発しん","ヘルパンギーナ","流行性耳下腺炎","不明発しん症","川崎病","急性出血性結膜炎","流行性角結膜炎","細菌性髄膜炎","無菌性髄膜炎","マイコプラズマ肺炎","クラミジア肺炎(オウム病は除く)","感染性胃腸炎（ロタウイルス）","インフルエンザ入院","COVID-19入院","インフルエンザ定点","小児科定点","眼科定点","基幹定点","インフルエンザ入院定点","COVID-19入院定点"
"区中央部","1","18","7","1","23","25","1","2","0","1","0","0","0","0","0","1","0","0","0","0","0","0","4","","","","","",""
"区南部","1","24","12","4","11","33","0","2","1","3","0","1","0","0","0","1","0","0","0","0","0","0","2","","","","","",""
"区西南部","7","39","18","2","18","26","3","1","3","1","0","1","1","1","0","5","0","0","1","0","0","1","1","","","","","",""
"区西部","6","26","16","4","23","15","5","6","0","3","0","2","1","1","0","0","0","0","1","0","0","0","2","","","","","",""
"区西北部","8","50","21","4","40","40","2","1","2","2","0","1","0","0","0","1","0","0","0","0","0","0","3","","","","","",""
"区東北部","4","22","19","2","25","33","2","1","1","5","1","0","1","0","0","1","0","0","0","0","0","0","3","","","","","",""
"区東部","6","40","16","1","35","17","2","10","1","4","1","2","2","0","0","0","0","0","0","0","0","0","3","","","","","",""
"西多摩","3","6","0","0","8","3","0","0","1","1","0","0","0","0","0","0","0","0","0","0","0","0","1","","","","","",""
"南多摩","16","42","12","1","32","66","1","3","0","2","0","1","0","0","0","1","0","0","0","0","0","0","8","","","","","",""
"北多摩西部","3","9","5","0","14","7","0","0","0","1","1","1","0","0","2","0","0","0","0","0","0","0","3","","","","","",""
"北多摩南部","5","21","5","1","19","31","2","1","2","3","0","1","1","0","0","1","0","0","0","0","0","0","8","","","","","",""
"北多摩北部","2","17","7","4","22","21","1","1","0","3","1","1","0","1","0","0","0","0","0","0","0","0","2","","","","","",""
"島しょ","0","4","0","0","2","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","","","","","",""
"合計","62","318","138","24","272","317","19","28","11","29","4","11","6","3","2","11","0","0","2","0","0","1","40","","","","","",""


"定点報告疾患 週報告分 医療圏別"
"東京都"
"集計期間開始週","2024年18週"
"集計期間終了週","2024年18週"
"性別","男女合計"

"","インフルエンザ","新型コロナウイルス感染症（COVID-19）","RSウイルス感染症","咽頭結膜熱","Ａ群溶血性レンサ球菌咽頭炎","感染性胃腸炎","水痘","手足口病","伝染性紅斑","突発性発しん","ヘルパンギーナ","流行性耳下腺炎","不明発しん症","川崎病","急性出血性結膜炎","流行性角結膜炎","細菌性髄膜炎","無菌性髄膜炎","マイコプラズマ肺炎","クラミジア肺炎(オウム病は除く)","感染性胃腸炎（ロタウイルス）","インフルエンザ入院","COVID-19入院","インフルエンザ定点","小児科定点","眼科定点","基幹定点","インフルエンザ入院定点","COVID-19入院定点"
"区中央部","4","34","14","4","46","50","1","5","0","3","0","0","0","0","0","2","0","0","0","0","0","0","7","32","20","2","4","4","4"
"区南部","9","56","31","10","22","56","0","2","1","7","0","2","0","0","0","1","0","0","0","0","0","0","2","33","21","3","1","1","1"
"区西南部","14","70","32","10","41","59","7","1","7","1","0","1","1","2","0","7","0","0","1","0","0","1","4","40","25","4","3","3","3"
"区西部","8","53","36","9","61","30","9","12","0","7","0","4","1","2","0","0","0","0","1","0","0","0","2","39","25","4","4","4","4"
"区西北部","21","91","39","9","106","93","2","1","2","7","0","2","0","0","0","4","0","0","0","0","0","0","3","55","35","6","2","2","2"
"区東北部","19","51","43","3","53","84","2","1","2","7","3","0","1","0","0","1","0","0","0","0","0","0","5","39","24","4","1","1","1"
"区東部","10","71","33","3","56","41","2","18","2","7","1","2","3","0","0","0","0","0","0","0","0","0","3","39","24","4","1","1","1"
"西多摩","7","14","0","0","22","4","0","0","1","1","0","0","0","0","0","0","0","0","0","0","0","0","1","14","8","1","1","1","1"
"南多摩","27","71","45","2","68","139","1","3","0","7","0","3","0","0","0","2","0","0","0","0","0","0","8","41","27","4","1","1","1"
"北多摩西部","6","16","12","0","29","13","0","0","0","3","1","3","0","0","2","0","0","0","0","0","0","0","3","21","14","2","1","1","1"
"北多摩南部","13","42","23","6","44","74","4","1","7","5","0","1","3","0","0","1","0","0","0","0","0","0","13","33","21","3","3","3","3"
"北多摩北部","4","38","17","9","48","51","1","1","0","4","1","1","0","1","0","0","0","0","0","0","0","0","8","23","15","2","2","2","2"
"島しょ","0","5","0","0","2","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2","1","0","1","1","1"
"合計","142","612","325","65","598","694","29","45","22","59","6","19","9","5","2","18","0","0","2","0","0","1","59","411","260","39","25","25","25"


