"定点報告疾患 週報告分 男女別集計表"
"東京都"
"集計期間開始週",2016年49週
"集計期間終了週",2016年49週

"疾病名","男性","女性","男女合計","定点数"
"インフルエンザ","876","799","1675","417"
"RSウイルス感染症","40","42","82","263"
"咽頭結膜熱","70","49","119","263"
"Ａ群溶血性レンサ球菌咽頭炎","390","351","741","263"
"感染性胃腸炎","3665","3499","7164","263"
"水痘","71","89","160","263"
"手足口病","63","54","117","263"
"伝染性紅斑","31","25","56","263"
"突発性発しん","66","59","125","263"
"百日咳","5","3","8","263"
"ヘルパンギーナ","6","9","15","263"
"流行性耳下腺炎","76","68","144","263"
"不明発しん症","6","6","12","263"
"川崎病","1","1","2","263"
"急性出血性結膜炎","0","0","0","39"
"流行性角結膜炎","7","7","14","39"
"細菌性髄膜炎","1","0","1","25"
"無菌性髄膜炎","0","1","1","25"
"マイコプラズマ肺炎","14","20","34","25"
"クラミジア肺炎(オウム病は除く)","0","1","1","25"
"感染性胃腸炎（ロタウイルス）","0","1","1","25"
"インフルエンザ入院","2","2","4","25"
