"定点報告疾患 月報告分 医療圏別"
"東京都"
"集計期間開始月","2003年1月"
"集計期間終了月","2003年1月"
"性別","男性"

"","性器クラミジア感染症","性器ヘルペスウイルス感染症","尖圭コンジローマ","淋菌感染症","膣トリコモナス症","梅毒様疾患","メチシリン耐性黄色ブドウ球菌感染症","ペニシリン耐性肺炎球菌感染症","薬剤耐性緑膿菌感染症","STD定点","基幹定点"
"区中央部","13","7","6","7","0","0","8","7","0","",""
"区南部","1","0","1","0","0","0","0","0","0","",""
"区西南部","4","0","1","1","0","0","16","7","0","",""
"区西部","32","2","4","27","0","1","38","4","7","",""
"区西北部","28","9","7","13","0","4","19","2","0","",""
"区東北部","9","1","1","2","0","0","5","0","0","",""
"区東部","14","16","2","22","0","1","7","0","0","",""
"西多摩","0","0","0","0","0","0","0","0","0","",""
"南多摩","0","0","0","0","0","0","12","0","4","",""
"北多摩西部","3","3","2","7","1","0","0","0","0","",""
"北多摩南部","0","0","1","4","2","0","0","0","0","",""
"北多摩北部","0","0","0","0","0","0","1","0","0","",""
"島しょ","0","0","0","0","0","0","0","0","0","",""
"合計","104","38","25","83","3","6","106","20","11","",""


"定点報告疾患 月報告分 医療圏別"
"東京都"
"集計期間開始月","2003年1月"
"集計期間終了月","2003年1月"
"性別","女性"

"","性器クラミジア感染症","性器ヘルペスウイルス感染症","尖圭コンジローマ","淋菌感染症","膣トリコモナス症","梅毒様疾患","メチシリン耐性黄色ブドウ球菌感染症","ペニシリン耐性肺炎球菌感染症","薬剤耐性緑膿菌感染症","STD定点","基幹定点"
"区中央部","55","46","5","13","22","0","5","6","0","",""
"区南部","2","0","0","0","0","0","0","0","0","",""
"区西南部","0","0","0","0","0","0","9","7","0","",""
"区西部","11","5","3","5","2","1","17","9","2","",""
"区西北部","13","0","1","2","2","0","10","1","0","",""
"区東北部","0","0","2","1","0","0","0","0","0","",""
"区東部","6","3","0","1","0","0","4","0","0","",""
"西多摩","0","0","0","0","0","0","0","0","0","",""
"南多摩","8","1","1","0","11","0","4","0","0","",""
"北多摩西部","9","0","1","10","1","0","0","0","0","",""
"北多摩南部","1","0","0","0","0","0","0","0","0","",""
"北多摩北部","0","0","0","0","0","0","1","1","0","",""
"島しょ","0","0","0","0","0","0","1","0","0","",""
"合計","105","55","13","32","38","1","51","24","2","",""


"定点報告疾患 月報告分 医療圏別"
"東京都"
"集計期間開始月","2003年1月"
"集計期間終了月","2003年1月"
"性別","男女合計"

"","性器クラミジア感染症","性器ヘルペスウイルス感染症","尖圭コンジローマ","淋菌感染症","膣トリコモナス症","梅毒様疾患","メチシリン耐性黄色ブドウ球菌感染症","ペニシリン耐性肺炎球菌感染症","薬剤耐性緑膿菌感染症","STD定点","基幹定点"
"区中央部","68","53","11","20","22","0","13","13","0","10","6"
"区南部","3","0","1","0","0","0","0","0","0","5","1"
"区西南部","4","0","1","1","0","0","25","14","0","3","4"
"区西部","43","7","7","32","2","2","55","13","9","6","4"
"区西北部","41","9","8","15","2","4","29","3","0","6","2"
"区東北部","9","1","3","3","0","0","5","0","0","2","1"
"区東部","20","19","2","23","0","1","11","0","0","7","2"
"西多摩","0","0","0","0","0","0","0","0","0","0","1"
"南多摩","8","1","1","0","11","0","16","0","4","4","1"
"北多摩西部","12","3","3","17","2","0","0","0","0","2","1"
"北多摩南部","1","0","1","4","2","0","0","0","0","1","2"
"北多摩北部","0","0","0","0","0","0","2","1","0","0","2"
"島しょ","0","0","0","0","0","0","1","0","0","0","1"
"合計","209","93","38","115","41","7","157","44","13","41","25"


