"定点報告疾患 週報告分 医療圏別"
"東京都"
"集計期間開始週","2019年43週"
"集計期間終了週","2019年43週"
"性別","男性"

"","インフルエンザ","RSウイルス感染症","咽頭結膜熱","Ａ群溶血性レンサ球菌咽頭炎","感染性胃腸炎","水痘","手足口病","伝染性紅斑","突発性発しん","ヘルパンギーナ","流行性耳下腺炎","不明発しん症","川崎病","急性出血性結膜炎","流行性角結膜炎","細菌性髄膜炎","無菌性髄膜炎","マイコプラズマ肺炎","クラミジア肺炎(オウム病は除く)","感染性胃腸炎（ロタウイルス）","インフルエンザ入院","インフルエンザ定点","小児科定点","眼科定点","基幹定点","インフルエンザ入院定点","COVID-19入院定点"
"区中央部","6","4","0","10","68","7","17","0","4","5","2","0","0","0","2","0","0","2","0","0","1","","","","","",""
"区南部","4","6","5","21","46","4","22","6","4","5","4","2","0","0","1","0","0","0","0","0","0","","","","","",""
"区西南部","14","3","2","26","43","2","43","2","3","5","2","0","0","0","1","0","1","0","0","0","0","","","","","",""
"区西部","10","3","0","22","40","5","12","0","5","1","0","0","0","0","0","0","0","1","0","0","0","","","","","",""
"区西北部","30","3","5","26","50","2","20","4","1","11","2","0","0","0","3","0","0","2","0","0","0","","","","","",""
"区東北部","12","3","3","20","46","5","14","7","9","2","0","2","0","0","1","0","0","0","0","0","0","","","","","",""
"区東部","26","4","1","21","44","3","13","6","5","2","1","1","0","0","0","0","0","1","0","0","0","","","","","",""
"西多摩","1","0","0","4","10","1","12","0","1","1","0","0","0","0","0","0","0","0","0","0","0","","","","","",""
"南多摩","13","7","6","50","65","10","37","0","4","2","3","0","1","0","0","0","0","0","0","0","0","","","","","",""
"北多摩西部","6","0","2","7","14","0","12","0","2","0","0","0","0","0","0","0","0","0","0","0","0","","","","","",""
"北多摩南部","24","3","9","23","37","4","28","2","2","3","0","2","0","0","0","0","0","2","1","0","2","","","","","",""
"北多摩北部","2","6","5","36","28","1","26","4","1","5","0","0","0","0","2","0","0","0","0","0","0","","","","","",""
"島しょ","0","0","0","0","0","0","0","4","0","0","0","0","0","0","0","0","0","0","0","0","0","","","","","",""
"合計","148","42","38","266","491","44","256","35","41","42","14","7","1","0","10","0","1","8","1","0","3","","","","","",""


"定点報告疾患 週報告分 医療圏別"
"東京都"
"集計期間開始週","2019年43週"
"集計期間終了週","2019年43週"
"性別","女性"

"","インフルエンザ","RSウイルス感染症","咽頭結膜熱","Ａ群溶血性レンサ球菌咽頭炎","感染性胃腸炎","水痘","手足口病","伝染性紅斑","突発性発しん","ヘルパンギーナ","流行性耳下腺炎","不明発しん症","川崎病","急性出血性結膜炎","流行性角結膜炎","細菌性髄膜炎","無菌性髄膜炎","マイコプラズマ肺炎","クラミジア肺炎(オウム病は除く)","感染性胃腸炎（ロタウイルス）","インフルエンザ入院","インフルエンザ定点","小児科定点","眼科定点","基幹定点","インフルエンザ入院定点","COVID-19入院定点"
"区中央部","5","2","2","16","25","3","19","2","8","7","2","1","1","0","2","0","0","1","0","0","1","","","","","",""
"区南部","4","3","4","17","41","6","8","1","6","2","1","2","0","0","3","0","0","0","0","0","0","","","","","",""
"区西南部","11","6","5","13","47","2","24","1","4","2","2","0","0","0","1","0","1","1","0","0","0","","","","","",""
"区西部","12","5","0","18","31","2","7","0","5","1","0","0","0","0","0","0","0","3","0","0","0","","","","","",""
"区西北部","16","5","3","29","47","6","18","1","7","10","2","1","1","0","1","0","0","3","0","0","0","","","","","",""
"区東北部","23","9","3","10","43","6","19","7","9","2","1","2","0","0","2","0","0","0","0","0","0","","","","","",""
"区東部","21","3","1","29","39","1","13","5","6","2","2","1","0","0","0","0","0","1","0","0","0","","","","","",""
"西多摩","1","0","0","6","11","1","3","0","1","1","0","0","0","0","0","0","0","0","0","0","0","","","","","",""
"南多摩","5","4","5","45","52","6","25","1","2","2","3","0","2","0","1","0","0","0","0","0","0","","","","","",""
"北多摩西部","3","1","1","3","8","3","9","2","3","1","1","0","0","0","0","0","0","0","0","0","0","","","","","",""
"北多摩南部","30","3","8","19","30","3","27","2","2","3","1","2","0","0","0","0","0","1","1","0","2","","","","","",""
"北多摩北部","5","4","3","20","22","1","25","4","3","3","0","2","0","0","1","0","0","0","0","0","0","","","","","",""
"島しょ","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","","","","","",""
"合計","136","45","35","225","396","40","197","27","56","36","15","11","4","0","11","0","1","10","1","0","3","","","","","",""


"定点報告疾患 週報告分 医療圏別"
"東京都"
"集計期間開始週","2019年43週"
"集計期間終了週","2019年43週"
"性別","男女合計"

"","インフルエンザ","RSウイルス感染症","咽頭結膜熱","Ａ群溶血性レンサ球菌咽頭炎","感染性胃腸炎","水痘","手足口病","伝染性紅斑","突発性発しん","ヘルパンギーナ","流行性耳下腺炎","不明発しん症","川崎病","急性出血性結膜炎","流行性角結膜炎","細菌性髄膜炎","無菌性髄膜炎","マイコプラズマ肺炎","クラミジア肺炎(オウム病は除く)","感染性胃腸炎（ロタウイルス）","インフルエンザ入院","インフルエンザ定点","小児科定点","眼科定点","基幹定点","インフルエンザ入院定点","COVID-19入院定点"
"区中央部","11","6","2","26","93","10","36","2","12","12","2","1","1","0","2","0","0","3","0","0","1","32","20","2","4","4","0"
"区南部","8","9","9","38","87","10","30","7","10","7","5","2","0","0","4","0","0","0","0","0","0","32","20","3","1","1","0"
"区西南部","25","9","7","39","90","4","67","3","7","7","2","0","0","0","1","0","2","1","0","0","0","40","25","4","3","3","0"
"区西部","22","8","0","40","71","7","19","0","10","2","0","0","0","0","0","0","0","4","0","0","0","39","25","3","4","4","0"
"区西北部","46","8","8","55","97","8","38","5","8","21","4","1","1","0","4","0","0","5","0","0","0","56","35","6","2","2","0"
"区東北部","35","12","6","30","89","11","33","14","18","4","1","4","0","0","3","0","0","0","0","0","0","40","25","4","1","1","0"
"区東部","47","7","2","50","83","4","26","11","11","4","3","1","0","0","0","0","0","2","0","0","0","41","26","4","1","1","0"
"西多摩","2","0","0","10","21","1","15","0","2","1","0","0","0","0","0","0","0","0","0","0","0","14","8","1","1","1","0"
"南多摩","18","11","11","95","117","16","62","1","6","2","6","0","3","0","1","0","0","0","0","0","0","45","28","4","1","1","0"
"北多摩西部","9","1","3","10","22","3","21","2","5","1","1","0","0","0","0","0","0","0","0","0","0","21","14","2","1","1","0"
"北多摩南部","54","6","17","42","67","7","55","4","4","6","1","4","0","0","0","0","0","3","1","0","2","32","20","2","3","3","0"
"北多摩北部","7","10","8","56","50","2","51","4","4","8","0","2","0","0","3","0","0","0","0","0","0","22","14","2","2","2","0"
"島しょ","0","0","0","0","0","0","0","5","0","0","0","0","0","0","0","0","0","0","0","0","0","2","1","0","1","1","0"
"合計","284","87","73","491","887","83","453","58","97","75","25","15","5","0","18","0","2","18","1","0","3","416","261","37","25","25","0"


