"定点報告疾患 週報告分 男女別集計表"
"東京都"
"集計期間開始週",2010年18週
"集計期間終了週",2010年18週

"疾病名","男性","女性","男女合計","定点数"
"インフルエンザ","5","3","8","283"
"RSウイルス感染症","2","4","6","148"
"咽頭結膜熱","16","19","35","148"
"Ａ群溶血性レンサ球菌咽頭炎","63","55","118","148"
"感染性胃腸炎","388","321","709","148"
"水痘","146","105","251","148"
"手足口病","17","22","39","148"
"伝染性紅斑","24","31","55","148"
"突発性発しん","26","27","53","148"
"百日咳","4","3","7","148"
"ヘルパンギーナ","6","9","15","148"
"流行性耳下腺炎","59","48","107","148"
"不明発しん症","4","4","8","148"
"川崎病","0","2","2","148"
"急性出血性結膜炎","1","2","3","39"
"流行性角結膜炎","9","4","13","39"
"細菌性髄膜炎","0","0","0","24"
"無菌性髄膜炎","0","0","0","24"
"マイコプラズマ肺炎","2","3","5","24"
"クラミジア肺炎(オウム病は除く)","0","0","0","24"
