"定点報告疾患 週報告分 年齢別集計表"
"東京都"
"集計期間開始週","2019年42週"
"集計期間終了週","2019年42週"
"性別","男性"

"*急性呼吸器感染症（ARI）の「～5ヶ月」は「0歳」、「1歳」は「1～4歳」、「5歳」は「5～9歳」と読み替えてください。"
"*小児科定点把握対象疾患のうち「20-29歳」は「20歳以上」と読み替えてください。"
"*眼科疾患のうち、「70-79歳」は「70歳以上」と読み替えてください。"

"","インフルエンザ","RSウイルス感染症","咽頭結膜熱","Ａ群溶血性レンサ球菌咽頭炎","感染性胃腸炎","水痘","手足口病","伝染性紅斑","突発性発しん","ヘルパンギーナ","流行性耳下腺炎","不明発しん症","川崎病","急性出血性結膜炎","流行性角結膜炎","細菌性髄膜炎","無菌性髄膜炎","マイコプラズマ肺炎","クラミジア肺炎(オウム病は除く)","感染性胃腸炎（ロタウイルス）","インフルエンザ入院","ＩＣＵ入室（インフルエンザ入院）","人工呼吸器の利用（インフルエンザ入院）","頭部ＣＴ検査（インフルエンザ入院）","頭部ＭＲＩ検査（インフルエンザ入院）","脳波検査	（インフルエンザ入院）","いずれにも該当せず（インフルエンザ入院）","頭部検査	（インフルエンザ入院）"
"～5ヶ月","0","16","0","0","8","0","1","0","0","0","0","2","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0"
"～1歳","2","20","4","0","32","0","11","0","13","5","1","2","0","0","0","0","0","0","0","0","1","0","0","0","0","0","1","0"
"1歳","2","35","6","2","63","1","70","0","29","13","0","2","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"2歳","3","16","3","12","43","0","55","0","2","8","2","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"3歳","8","4","4","21","40","2","44","0","1","6","1","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0"
"4歳","11","5","7","33","38","4","41","5","0","7","1","0","1","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0"
"5歳","10","3","11","25","30","1","24","0","0","2","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"6歳","10","0","1","26","26","4","13","2","0","2","1","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0"
"7歳","5","0","0","25","21","9","6","2","1","2","3","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"8歳","10","0","0","27","23","5","2","1","0","2","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"9歳","6","0","0","17","16","10","1","1","0","1","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"10～14歳","18","0","1","27","36","6","15","0","0","1","3","1","0","0","0","0","0","2","0","0","0","0","0","0","0","0","0","0"
"15～19歳","0","0","0","2","6","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"20～29歳","3","0","1","6","32","1","0","0","0","8","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"30～39歳","8","0","0","0","0","0","0","0","0","0","0","0","0","0","2","0","0","0","0","0","0","0","0","0","0","0","0","0"
"40～49歳","7","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0"
"50～59歳","4","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"60～69歳","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"70～79歳","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","1","0"
"80歳以上","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"合計","108","99","38","223","414","44","283","11","46","57","15","8","1","0","5","1","0","3","0","0","2","0","0","0","0","0","2","0"
"定点報告疾患 週報告分 年齢別集計表"
"東京都"
"集計期間開始週","2019年42週"
"集計期間終了週","2019年42週"
"性別","女性"

"*急性呼吸器感染症（ARI）の「～5ヶ月」は「0歳」、「1歳」は「1～4歳」、「5歳」は「5～9歳」と読み替えてください。"
"*小児科定点把握対象疾患のうち「20-29歳」は「20歳以上」と読み替えてください。"
"*眼科疾患のうち、「70-79歳」は「70歳以上」と読み替えてください。"

"","インフルエンザ","RSウイルス感染症","咽頭結膜熱","Ａ群溶血性レンサ球菌咽頭炎","感染性胃腸炎","水痘","手足口病","伝染性紅斑","突発性発しん","ヘルパンギーナ","流行性耳下腺炎","不明発しん症","川崎病","急性出血性結膜炎","流行性角結膜炎","細菌性髄膜炎","無菌性髄膜炎","マイコプラズマ肺炎","クラミジア肺炎(オウム病は除く)","感染性胃腸炎（ロタウイルス）","インフルエンザ入院","ＩＣＵ入室（インフルエンザ入院）","人工呼吸器の利用（インフルエンザ入院）","頭部ＣＴ検査（インフルエンザ入院）","頭部ＭＲＩ検査（インフルエンザ入院）","脳波検査	（インフルエンザ入院）","いずれにも該当せず（インフルエンザ入院）","頭部検査	（インフルエンザ入院）"
"～5ヶ月","0","11","0","0","2","0","1","0","2","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"～1歳","1","7","1","1","31","1","11","0","9","2","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"1歳","5","17","4","2","41","1","55","1","33","10","0","2","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"2歳","7","10","2","14","31","1","45","0","11","8","1","2","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0"
"3歳","9","4","2","14","26","3","36","3","4","5","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"4歳","13","4","1","22","34","7","29","3","0","11","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"5歳","11","1","2","27","31","7","11","10","4","4","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"6歳","14","1","4","26","22","1","11","3","0","1","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"7歳","8","0","2","20","16","4","6","0","0","2","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"8歳","7","0","1","20","20","8","3","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"9歳","3","0","0","10","11","0","4","0","0","2","1","1","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0"
"10～14歳","17","0","0","21","28","2","3","0","0","2","1","2","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0"
"15～19歳","4","0","0","2","9","1","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"20～29歳","4","1","0","17","49","1","10","0","0","5","0","0","0","0","2","0","1","0","0","0","0","0","0","0","0","0","0","0"
"30～39歳","9","0","0","0","0","0","0","0","0","0","0","0","0","0","2","0","0","0","0","0","0","0","0","0","0","0","0","0"
"40～49歳","15","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"50～59歳","3","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"60～69歳","3","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"70～79歳","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2","0","0","0","0","0","0","0","0","0","0","0","0"
"80歳以上","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","1","0"
"合計","135","56","19","196","351","37","226","20","63","52","5","9","0","0","6","2","1","1","0","0","1","0","0","0","0","0","1","0"
"定点報告疾患 週報告分 年齢別集計表"
"東京都"
"集計期間開始週","2019年42週"
"集計期間終了週","2019年42週"
"性別","男女合計"

"*急性呼吸器感染症（ARI）の「～5ヶ月」は「0歳」、「1歳」は「1～4歳」、「5歳」は「5～9歳」と読み替えてください。"
"*小児科定点把握対象疾患のうち「20-29歳」は「20歳以上」と読み替えてください。"
"*眼科疾患のうち、「70-79歳」は「70歳以上」と読み替えてください。"

"","インフルエンザ","RSウイルス感染症","咽頭結膜熱","Ａ群溶血性レンサ球菌咽頭炎","感染性胃腸炎","水痘","手足口病","伝染性紅斑","突発性発しん","ヘルパンギーナ","流行性耳下腺炎","不明発しん症","川崎病","急性出血性結膜炎","流行性角結膜炎","細菌性髄膜炎","無菌性髄膜炎","マイコプラズマ肺炎","クラミジア肺炎(オウム病は除く)","感染性胃腸炎（ロタウイルス）","インフルエンザ入院","ＩＣＵ入室（インフルエンザ入院）","人工呼吸器の利用（インフルエンザ入院）","頭部ＣＴ検査（インフルエンザ入院）","頭部ＭＲＩ検査（インフルエンザ入院）","脳波検査	（インフルエンザ入院）","いずれにも該当せず（インフルエンザ入院）","頭部検査	（インフルエンザ入院）"
"～5ヶ月","0","27","0","0","10","0","2","0","2","0","0","3","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0"
"～1歳","3","27","5","1","63","1","22","0","22","7","1","3","0","0","0","0","0","0","0","0","1","0","0","0","0","0","1","0"
"1歳","7","52","10","4","104","2","125","1","62","23","0","4","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"2歳","10","26","5","26","74","1","100","0","13","16","3","3","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0"
"3歳","17","8","6","35","66","5","80","3","5","11","1","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0"
"4歳","24","9","8","55","72","11","70","8","0","18","1","0","1","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0"
"5歳","21","4","13","52","61","8","35","10","4","6","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"6歳","24","1","5","52","48","5","24","5","0","3","2","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0"
"7歳","13","0","2","45","37","13","12","2","1","4","4","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"8歳","17","0","1","47","43","13","5","1","0","2","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"9歳","9","0","0","27","27","10","5","1","0","3","2","1","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0"
"10～14歳","35","0","1","48","64","8","18","0","0","3","4","3","0","0","1","0","0","2","0","0","0","0","0","0","0","0","0","0"
"15～19歳","4","0","0","4","15","2","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"20～29歳","7","1","1","23","81","2","10","0","0","13","1","0","0","0","2","0","1","0","0","0","0","0","0","0","0","0","0","0"
"30～39歳","17","0","0","0","0","0","0","0","0","0","0","0","0","0","4","0","0","0","0","0","0","0","0","0","0","0","0","0"
"40～49歳","22","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0"
"50～59歳","7","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"60～69歳","3","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"70～79歳","2","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2","0","0","0","0","1","0","0","0","0","0","1","0"
"80歳以上","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","1","0"
"合計","243","155","57","419","765","81","509","31","109","109","20","17","1","0","11","3","1","4","0","0","3","0","0","0","0","0","3","0"
"定点数","415","260","260","260","260","260","260","260","260","260","260","260","260","37","37","23","23","23","23","23","23","23","23","23","23","23","23","23"


