"定点報告疾患 週報告分 保健所別"
"東京都"
"集計期間開始週","2007年49週"
"集計期間終了週","2007年49週"
"性別","男性"

"","インフルエンザ","RSウイルス感染症","咽頭結膜熱","Ａ群溶血性レンサ球菌咽頭炎","感染性胃腸炎","水痘","手足口病","伝染性紅斑","突発性発しん","百日咳","風しん","ヘルパンギーナ","麻しん（成人麻しん以外）","流行性耳下腺炎","不明発しん症","川崎病","急性出血性結膜炎","流行性角結膜炎","細菌性髄膜炎","無菌性髄膜炎","マイコプラズマ肺炎","クラミジア肺炎(オウム病は除く)","成人麻しん","インフルエンザ定点","小児科定点","眼科定点","基幹定点","インフルエンザ入院定点","COVID-19入院定点"
"千代田","1","1","0","0","9","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","","","","","",""
"中央区","16","0","0","0","12","1","0","0","0","0","0","0","0","1","0","0","0","1","0","0","0","0","0","","","","","",""
"みなと","21","2","4","9","41","6","0","0","4","0","0","0","0","0","0","0","0","0","1","0","0","0","0","","","","","",""
"新宿区","20","5","1","1","37","0","1","0","1","0","0","1","0","0","0","0","0","4","0","0","1","0","0","","","","","",""
"文京","16","1","0","0","16","3","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","","","","","",""
"台東","13","1","2","7","39","3","1","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","","","","","",""
"墨田区","7","0","0","1","22","0","0","0","2","0","0","0","0","0","0","0","0","0","0","0","0","0","0","","","","","",""
"江東区","38","2","0","8","78","5","2","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","","","","","",""
"品川区","20","1","0","4","97","5","0","1","1","0","0","1","0","1","1","0","0","0","0","0","0","0","0","","","","","",""
"目黒区","10","0","1","1","9","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","","","","","",""
"大田区","60","12","6","4","76","9","2","3","1","0","0","0","0","1","0","0","0","1","0","0","0","0","0","","","","","",""
"世田谷","38","3","0","6","60","4","1","1","2","0","0","0","0","4","0","0","0","0","0","0","0","0","0","","","","","",""
"渋谷区","22","0","0","1","24","0","0","0","4","0","0","0","0","0","0","0","0","0","0","0","0","0","0","","","","","",""
"中野区","11","1","0","6","59","1","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","","","","","",""
"杉並","35","0","3","1","67","5","1","2","2","0","0","0","0","1","0","0","0","0","0","0","0","0","0","","","","","",""
"池袋","21","0","0","0","7","0","2","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","","","","","",""
"北区","22","1","2","2","36","2","0","0","4","0","0","0","0","0","1","0","0","0","0","0","0","0","0","","","","","",""
"荒川区","20","0","0","3","15","2","1","1","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","","","","","",""
"板橋区","3","0","0","2","21","1","1","0","1","0","0","0","0","1","0","0","0","0","0","0","0","0","0","","","","","",""
"練馬区","41","2","1","7","44","9","0","0","1","0","0","1","0","0","0","0","0","3","0","0","0","0","0","","","","","",""
"足立","12","1","3","2","49","8","1","0","1","0","0","0","0","1","0","0","0","0","0","0","0","0","0","","","","","",""
"葛飾区","9","0","0","2","26","8","0","2","1","0","0","0","0","0","0","0","0","0","0","0","4","0","0","","","","","",""
"江戸川","60","4","1","6","63","4","1","0","2","0","0","2","0","4","0","0","0","0","0","0","0","0","0","","","","","",""
"八王子市","23","3","2","14","109","9","0","2","2","0","0","0","0","2","0","0","0","0","0","0","0","0","0","","","","","",""
"町田市","76","0","0","35","112","6","0","3","4","0","0","0","0","0","1","0","0","0","0","0","0","0","0","","","","","",""
"西多摩","7","1","0","5","62","4","4","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","","","","","",""
"南多摩","11","1","0","5","19","6","0","0","2","1","0","1","0","0","0","0","0","3","0","0","0","0","0","","","","","",""
"多摩立川","16","0","0","4","37","4","0","0","2","0","0","0","0","0","0","0","0","0","0","0","0","0","0","","","","","",""
"多摩府中","24","1","0","1","45","4","1","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","","","","","",""
"多摩小平","32","16","2","22","101","3","0","0","2","0","0","0","0","1","0","0","0","1","0","0","0","0","0","","","","","",""
"島しょ","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","","","","","",""
"合計","705","59","28","159","1393","112","19","15","42","1","0","6","0","19","3","0","0","15","1","0","5","0","0","","","","","",""


"定点報告疾患 週報告分 保健所別"
"東京都"
"集計期間開始週","2007年49週"
"集計期間終了週","2007年49週"
"性別","女性"

