"定点報告疾患 週報告分 男女別集計表"
"東京都"
"集計期間開始週",2017年36週
"集計期間終了週",2017年36週

"疾病名","男性","女性","男女合計","定点数"
"インフルエンザ","35","36","71","414"
"RSウイルス感染症","410","376","786","259"
"咽頭結膜熱","59","55","114","259"
"Ａ群溶血性レンサ球菌咽頭炎","196","163","359","259"
"感染性胃腸炎","491","416","907","259"
"水痘","27","24","51","259"
"手足口病","851","709","1560","259"
"伝染性紅斑","11","6","17","259"
"突発性発しん","77","78","155","259"
"百日咳","1","2","3","259"
"ヘルパンギーナ","171","169","340","259"
"流行性耳下腺炎","34","22","56","259"
"不明発しん症","11","9","20","259"
"川崎病","5","1","6","259"
"急性出血性結膜炎","0","1","1","38"
"流行性角結膜炎","12","21","33","38"
"細菌性髄膜炎","0","0","0","25"
"無菌性髄膜炎","1","0","1","25"
"マイコプラズマ肺炎","2","0","2","25"
"クラミジア肺炎(オウム病は除く)","0","0","0","25"
"感染性胃腸炎（ロタウイルス）","0","0","0","25"
"インフルエンザ入院","0","0","0","25"
