"定点報告疾患 週報告分 医療圏別"
"東京都"
"集計期間開始週","2012年20週"
"集計期間終了週","2012年20週"
"性別","男性"

"","インフルエンザ","RSウイルス感染症","咽頭結膜熱","Ａ群溶血性レンサ球菌咽頭炎","感染性胃腸炎","水痘","手足口病","伝染性紅斑","突発性発しん","百日咳","ヘルパンギーナ","流行性耳下腺炎","不明発しん症","川崎病","急性出血性結膜炎","流行性角結膜炎","細菌性髄膜炎","無菌性髄膜炎","マイコプラズマ肺炎","クラミジア肺炎(オウム病は除く)","インフルエンザ入院","インフルエンザ定点","小児科定点","眼科定点","基幹定点","インフルエンザ入院定点","COVID-19入院定点"
"区中央部","2","1","8","25","62","9","0","1","12","0","0","3","0","0","0","1","0","0","0","0","0","","","","","",""
"区南部","7","0","10","43","109","9","0","1","9","1","2","7","0","0","0","0","0","0","0","0","0","","","","","",""
"区西南部","3","0","1","60","102","6","6","10","3","2","0","2","0","0","0","3","0","2","1","0","1","","","","","",""
"区西部","11","5","0","27","92","4","1","0","8","0","0","1","0","0","0","0","0","0","4","0","0","","","","","",""
"区西北部","2","2","2","38","89","14","1","1","13","0","1","6","0","0","0","3","0","1","1","0","0","","","","","",""
"区東北部","2","0","6","31","130","15","0","3","12","0","0","5","2","0","0","2","0","0","0","0","0","","","","","",""
"区東部","9","2","9","57","148","8","0","3","12","0","1","1","1","1","0","3","0","0","0","0","0","","","","","",""
"西多摩","1","0","1","9","19","1","0","2","1","0","0","0","0","0","0","0","0","0","0","0","0","","","","","",""
"南多摩","10","2","2","80","216","17","2","4","14","0","1","8","3","0","0","0","0","0","0","0","0","","","","","",""
"北多摩西部","0","0","0","26","48","14","2","2","4","0","0","3","0","0","0","0","0","0","0","0","0","","","","","",""
"北多摩南部","2","0","0","38","96","10","2","0","10","0","1","3","2","0","0","0","0","1","0","0","0","","","","","",""
"北多摩北部","1","2","4","31","64","5","0","0","9","0","0","2","0","0","0","10","0","0","2","0","0","","","","","",""
"島しょ","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","","","","","",""
"合計","50","14","43","465","1175","112","14","27","107","3","6","41","8","1","0","22","0","4","8","0","1","","","","","",""


"定点報告疾患 週報告分 医療圏別"
"東京都"
"集計期間開始週","2012年20週"
"集計期間終了週","2012年20週"
"性別","女性"

"","インフルエンザ","RSウイルス感染症","咽頭結膜熱","Ａ群溶血性レンサ球菌咽頭炎","感染性胃腸炎","水痘","手足口病","伝染性紅斑","突発性発しん","百日咳","ヘルパンギーナ","流行性耳下腺炎","不明発しん症","川崎病","急性出血性結膜炎","流行性角結膜炎","細菌性髄膜炎","無菌性髄膜炎","マイコプラズマ肺炎","クラミジア肺炎(オウム病は除く)","インフルエンザ入院","インフルエンザ定点","小児科定点","眼科定点","基幹定点","インフルエンザ入院定点","COVID-19入院定点"
"区中央部","3","1","6","17","57","4","3","1","6","0","1","6","0","0","0","1","0","0","1","0","0","","","","","",""
"区南部","1","2","14","44","127","11","0","1","10","1","1","2","1","0","0","0","0","0","0","0","0","","","","","",""
"区西南部","4","0","3","56","81","6","4","7","1","2","0","2","1","0","0","1","0","2","1","0","1","","","","","",""
"区西部","9","2","1","25","69","1","1","1","5","0","0","1","0","0","0","0","0","0","4","0","0","","","","","",""
"区西北部","2","2","2","35","93","10","1","1","12","0","1","1","0","0","0","3","0","1","1","0","0","","","","","",""
"区東北部","3","1","6","23","131","8","0","2","11","0","3","3","2","0","0","1","0","0","3","0","0","","","","","",""
"区東部","10","1","5","34","132","7","3","3","12","0","2","4","1","1","0","2","0","1","0","0","0","","","","","",""
"西多摩","1","0","3","5","24","1","1","2","3","0","0","1","0","0","0","0","0","0","0","0","0","","","","","",""
"南多摩","5","2","4","71","192","20","1","4","9","0","1","9","2","0","0","2","0","0","0","0","0","","","","","",""
"北多摩西部","2","0","1","16","54","12","2","1","2","0","0","5","0","1","0","2","0","0","0","0","0","","","","","",""
"北多摩南部","2","1","1","27","85","11","2","1","8","0","1","3","1","0","0","0","0","1","2","0","0","","","","","",""
"北多摩北部","1","3","4","30","61","6","1","0","14","1","1","2","0","0","0","13","0","0","2","0","0","","","","","",""
"島しょ","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","","","","","",""
"合計","43","15","50","383","1106","97","19","24","93","4","11","39","8","2","0","25","0","5","14","0","1","","","","","",""


"定点報告疾患 週報告分 医療圏別"
"東京都"
"集計期間開始週","2012年20週"
"集計期間終了週","2012年20週"
"性別","男女合計"

"","インフルエンザ","RSウイルス感染症","咽頭結膜熱","Ａ群溶血性レンサ球菌咽頭炎","感染性胃腸炎","水痘","手足口病","伝染性紅斑","突発性発しん","百日咳","ヘルパンギーナ","流行性耳下腺炎","不明発しん症","川崎病","急性出血性結膜炎","流行性角結膜炎","細菌性髄膜炎","無菌性髄膜炎","マイコプラズマ肺炎","クラミジア肺炎(オウム病は除く)","インフルエンザ入院","インフルエンザ定点","小児科定点","眼科定点","基幹定点","インフルエンザ入院定点","COVID-19入院定点"
"区中央部","5","1","14","42","119","13","3","1","18","0","1","9","0","0","0","2","0","0","1","0","0","32","20","2","4","4","0"
"区南部","8","2","24","87","236","20","0","1","19","2","3","9","1","0","0","0","0","0","0","0","0","33","21","3","1","1","0"
"区西南部","7","0","4","116","183","12","10","17","4","2","0","4","1","0","0","4","0","2","2","0","1","40","25","4","3","3","0"
"区西部","20","7","1","52","161","5","2","1","13","0","0","2","0","0","0","0","0","0","4","0","0","39","25","3","4","4","0"
"区西北部","4","2","4","73","182","24","2","2","25","0","2","7","0","0","0","3","0","1","1","0","0","55","34","6","2","2","0"
"区東北部","5","1","12","54","261","23","0","5","23","0","3","8","2","0","0","3","0","0","3","0","0","40","25","4","1","1","0"
"区東部","19","3","14","91","280","15","3","6","24","0","3","5","2","1","0","5","0","1","0","0","0","41","26","4","1","1","0"
"西多摩","1","0","4","14","43","2","1","2","4","0","0","1","0","0","0","0","0","0","0","0","0","14","8","1","1","1","0"
"南多摩","15","4","6","151","408","37","3","8","23","0","1","17","5","0","0","2","0","0","0","0","0","45","28","4","1","1","0"
"北多摩西部","2","0","1","42","102","26","2","3","6","0","0","8","0","1","0","2","0","0","0","0","0","21","14","2","1","1","0"
"北多摩南部","4","1","1","65","181","21","2","1","18","0","2","3","3","0","0","0","0","1","2","0","0","32","20","3","3","3","0"
"北多摩北部","1","5","8","61","125","11","1","0","23","1","1","2","0","0","0","23","0","0","2","0","0","22","14","2","2","2","0"
"島しょ","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2","1","0","1","1","0"
"合計","91","26","93","848","2281","209","29","47","200","5","16","75","14","2","0","44","0","5","15","0","1","416","261","38","25","25","0"


