"定点報告疾患 月報告分 年齢別集計表"
"東京都"
"集計期間開始月","2023年12月"
"集計期間終了月","2023年12月"
"性別","男性"

"","性器クラミジア感染症","性器ヘルペスウイルス感染症","尖圭コンジローマ","淋菌感染症","膣トリコモナス症","梅毒様疾患","メチシリン耐性黄色ブドウ球菌感染症","ペニシリン耐性肺炎球菌感染症","薬剤耐性緑膿菌感染症"
"0歳","0","0","0","0","0","0","0","0","0"
"1～4歳","0","0","0","0","0","0","0","0","0"
"5～9歳","0","0","0","0","0","0","0","0","0"
"10～14歳","0","0","0","0","0","0","0","0","0"
"15～19歳","2","0","0","3","0","0","0","0","0"
"20～24歳","22","2","4","21","0","0","1","0","0"
"25～29歳","28","4","5","14","0","0","1","0","0"
"30～34歳","21","5","9","9","0","0","0","0","0"
"35～39歳","23","4","2","6","0","0","1","0","0"
"40～44歳","19","5","3","8","0","0","0","1","0"
"45～49歳","13","1","3","5","0","0","0","0","1"
"50～54歳","2","1","4","1","0","0","0","0","0"
"55～59歳","4","0","3","6","0","0","2","0","0"
"60～64歳","2","0","2","0","0","0","1","0","0"
"65～69歳","0","0","1","0","0","0","1","0","0"
"70歳以上","0","0","2","0","0","0","19","2","0"
"合計","136","22","38","73","0","0","26","3","1"


"定点報告疾患 月報告分 年齢別集計表"
"東京都"
"集計期間開始月","2023年12月"
"集計期間終了月","2023年12月"
"性別","女性"

"","性器クラミジア感染症","性器ヘルペスウイルス感染症","尖圭コンジローマ","淋菌感染症","膣トリコモナス症","梅毒様疾患","メチシリン耐性黄色ブドウ球菌感染症","ペニシリン耐性肺炎球菌感染症","薬剤耐性緑膿菌感染症"
"0歳","0","0","0","0","0","0","0","0","0"
"1～4歳","0","0","0","0","0","0","2","1","0"
"5～9歳","0","0","0","0","0","0","0","0","0"
"10～14歳","0","0","0","0","0","0","0","0","0"
"15～19歳","3","0","0","1","0","0","0","0","0"
"20～24歳","24","2","5","6","1","0","0","0","0"
"25～29歳","24","1","3","4","0","0","0","0","0"
"30～34歳","17","3","0","1","0","0","1","0","0"
"35～39歳","0","4","2","0","1","0","0","1","0"
"40～44歳","5","2","0","3","0","0","0","0","0"
"45～49歳","3","0","1","0","0","0","0","0","0"
"50～54歳","1","1","0","6","0","0","1","0","0"
"55～59歳","0","1","2","1","1","0","0","0","0"
"60～64歳","0","0","0","0","0","0","0","1","0"
"65～69歳","0","0","0","0","0","0","0","0","0"
"70歳以上","0","0","0","0","0","0","17","0","0"
"合計","77","14","13","22","3","0","21","3","0"


"定点報告疾患 月報告分 年齢別集計表"
"東京都"
"集計期間開始月","2023年12月"
"集計期間終了月","2023年12月"
"性別","男女合計"

"","性器クラミジア感染症","性器ヘルペスウイルス感染症","尖圭コンジローマ","淋菌感染症","膣トリコモナス症","梅毒様疾患","メチシリン耐性黄色ブドウ球菌感染症","ペニシリン耐性肺炎球菌感染症","薬剤耐性緑膿菌感染症"
"0歳","0","0","0","0","0","0","0","0","0"
"1～4歳","0","0","0","0","0","0","2","1","0"
"5～9歳","0","0","0","0","0","0","0","0","0"
"10～14歳","0","0","0","0","0","0","0","0","0"
"15～19歳","5","0","0","4","0","0","0","0","0"
"20～24歳","46","4","9","27","1","0","1","0","0"
"25～29歳","52","5","8","18","0","0","1","0","0"
"30～34歳","38","8","9","10","0","0","1","0","0"
"35～39歳","23","8","4","6","1","0","1","1","0"
"40～44歳","24","7","3","11","0","0","0","1","0"
"45～49歳","16","1","4","5","0","0","0","0","1"
"50～54歳","3","2","4","7","0","0","1","0","0"
"55～59歳","4","1","5","7","1","0","2","0","0"
"60～64歳","2","0","2","0","0","0","1","1","0"
"65～69歳","0","0","1","0","0","0","1","0","0"
"70歳以上","0","0","2","0","0","0","36","2","0"
"合計","213","36","51","95","3","0","47","6","1"
"定点数","55","55","55","55","55","55","25","25","25"


