"定点報告疾患 週報告分 男女別集計表"
"東京都"
"集計期間開始週",2004年29週
"集計期間終了週",2004年29週

"疾病名","男性","女性","男女合計","定点数"
"インフルエンザ","0","0","0","178"
"RSウイルス感染症","2","2","4","142"
"咽頭結膜熱","88","85","173","142"
"Ａ群溶血性レンサ球菌咽頭炎","41","34","75","142"
"感染性胃腸炎","171","141","312","142"
"水痘","26","34","60","142"
"手足口病","121","107","228","142"
"伝染性紅斑","34","25","59","142"
"突発性発しん","40","48","88","142"
"百日咳","1","1","2","142"
"風しん","1","1","2","142"
"ヘルパンギーナ","449","450","899","142"
"麻しん（成人麻しん以外）","3","0","3","142"
"流行性耳下腺炎","52","30","82","142"
"不明発しん症","10","8","18","142"
"川崎病","0","0","0","142"
"急性出血性結膜炎","0","0","0","14"
"流行性角結膜炎","10","6","16","14"
"細菌性髄膜炎","0","0","0","25"
"無菌性髄膜炎","0","0","0","25"
"マイコプラズマ肺炎","3","0","3","25"
"クラミジア肺炎(オウム病は除く)","0","0","0","25"
"成人麻しん","0","0","0","25"
